Group,,activeArea,firingRate_mean,firingRate_std,firingRate_CV,firingRate_median,firingRate_P10,firingRate_P90,amplitude_mean,amplitude_std,amplitude_CV,amplitude_median,amplitude_P10,amplitude_P90,ISI_mean,ISI_std,ISI_CV,ISI_median,ISI_P10,ISI_P90,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,10,0.88,0.45,0.42,0.93,0.22,0.13,1.21,46.97,21.58,0.46,38.94,28.14,70.1,71.84,30.38,0.42,66.3,39.81,116.68,3/22/2024,T002604,10,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,11,0.97,0.45,0.38,0.84,0.32,0.13,0.96,46.74,24.83,0.53,40.22,26.7,71.46,66.8,28.18,0.42,60.98,39.74,104.3,3/22/2024,T002604,11,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,12,0.72,0.31,0.19,0.61,0.25,0.13,0.53,50.13,18.22,0.36,44.17,33.55,77.58,62.3,28.09,0.45,57.94,34.87,92.74,3/22/2024,T002604,12,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,13,0.49,0.34,0.33,0.97,0.22,0.12,0.7,39.76,11.12,0.28,37.25,28.69,51.88,67.23,26.68,0.4,63.92,39.98,94.88,3/22/2024,T002604,13,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,14,0.79,0.61,0.62,1.03,0.38,0.15,1.99,44.1,10.74,0.24,45.16,31.2,55.17,84.74,38.24,0.45,83.54,44.16,121.06,3/22/2024,T002604,14,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,1
1,15,1.46,0.57,0.54,0.94,0.34,0.13,1.32,44.28,20.01,0.45,38.5,29.3,66.45,78.1,32.06,0.41,70,42.52,116.17,3/22/2024,T002604,15,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,16,1.32,0.45,0.33,0.73,0.33,0.15,0.9,51.2,24.63,0.48,44.99,31.8,79.06,76.96,30.88,0.4,71.18,41.31,119.24,3/22/2024,T002604,16,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,17,0.36,0.22,0.11,0.5,0.18,0.13,0.36,39.88,9.22,0.23,37.48,30.73,52.15,61.72,26.01,0.42,60.51,30.17,95.43,3/22/2024,T002604,17,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,18,0.87,0.79,0.79,1,0.45,0.15,2.32,44.55,11.26,0.25,42.41,31.89,57.92,68.22,20.62,0.3,67.75,46.5,93.22,3/22/2024,T002604,18,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,19,0.9,0.39,0.3,0.78,0.27,0.13,0.86,46.42,14.28,0.31,41.89,33.13,63.92,72.5,23.13,0.32,70.95,45.49,99.4,3/22/2024,T002604,19,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,20,0.7,0.3,0.18,0.6,0.27,0.13,0.52,37.9,9.34,0.25,36.97,29.81,45.6,70.06,31.82,0.45,69.51,33.3,103.78,3/22/2024,T002604,20,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,1
1,21,1.88,0.43,0.33,0.77,0.33,0.13,0.85,47.95,20.51,0.43,40.98,31.36,72.76,74.59,34.9,0.47,64.46,41.65,124.73,3/22/2024,T002604,21,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,22,0.77,0.39,0.32,0.82,0.28,0.12,0.83,45,13.93,0.31,41.52,30.45,65.82,71.44,32.91,0.46,62.06,40.18,114.87,3/22/2024,T002604,22,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,23,0.6,0.31,0.19,0.63,0.25,0.12,0.55,44.05,15.74,0.36,40.89,29.83,63.98,66.41,30.14,0.45,62.12,36,107.88,3/22/2024,T002604,23,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,24,1,0.61,0.54,0.87,0.45,0.15,1.18,44.81,15.29,0.34,40.28,28.29,63.71,75.78,32.83,0.43,67.49,45.13,119.04,3/22/2024,T002604,24,2,DOP2 W3 Organoids T002604,2,Default Group,#999999,20.3.2024,0
1,25,1.76,0.63,0.84,1.34,0.35,0.13,1.27,40.77,13.43,0.33,36.5,29.06,56.47,81.43,30.84,0.38,76.75,46.44,115.38,3/22/2024,T002516,1,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,26,0.95,0.76,0.85,1.13,0.43,0.13,2.58,38.07,9.48,0.25,37.33,27.23,50.13,75.87,30.22,0.4,67.35,45.39,112.57,3/22/2024,T002516,2,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,1
1,27,0.99,0.38,0.29,0.77,0.3,0.13,0.74,42.82,13.94,0.33,36.78,30.63,62.91,65.88,26.2,0.4,63.73,34.64,98.79,3/22/2024,T002516,3,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,28,0.67,0.38,0.27,0.7,0.28,0.12,0.7,39.02,11.62,0.3,35.51,30.23,56.35,74.12,33.78,0.46,67.89,36.9,123.63,3/22/2024,T002516,4,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,29,1.5,0.41,0.42,1.01,0.25,0.12,0.87,43.92,16.11,0.37,43.03,26.49,61.61,65.68,28.13,0.43,61.67,35.61,102.64,3/22/2024,T002516,5,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,30,1.08,0.38,0.3,0.79,0.28,0.13,0.87,45.25,20.61,0.46,40.11,23.53,77.07,67.99,29.19,0.43,60.74,36.78,108.9,3/22/2024,T002516,6,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,31,1.06,0.56,0.38,0.68,0.45,0.16,1.16,45.72,14.79,0.32,41.59,33.88,64.32,71.1,29.41,0.41,65.45,40.66,105.69,3/22/2024,T002516,7,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,32,0.48,0.23,0.12,0.51,0.18,0.12,0.37,40.72,15.91,0.39,38.12,22.23,60.39,79.28,43.16,0.54,71.17,36.22,143.93,3/22/2024,T002516,8,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,1
1,33,1.3,0.41,0.27,0.66,0.35,0.15,0.83,47.6,15.44,0.32,43.05,33.45,68.23,73.73,29.02,0.39,71.49,39.79,101.2,3/22/2024,T002516,9,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,34,1,0.29,0.19,0.66,0.22,0.13,0.58,43.3,17.05,0.39,39.47,27.48,61.51,70.43,28.39,0.4,68.23,41.83,103.4,3/22/2024,T002516,10,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,35,0.86,1.24,2.57,2.08,0.22,0.12,7.82,40.89,11.69,0.29,40.78,26.84,51.86,77.97,32.16,0.41,76.94,40.72,127.17,3/22/2024,T002516,11,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,36,0.87,0.59,0.51,0.85,0.43,0.12,1.42,46.57,14.84,0.32,42.12,34.27,69.54,73.98,24.56,0.33,72.86,42.33,108.75,3/22/2024,T002516,12,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,37,1.31,0.44,0.33,0.76,0.3,0.12,0.95,40.6,11.6,0.29,38.04,28.11,56.24,75.13,33.13,0.44,67.2,42.8,112.76,3/22/2024,T002516,13,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,38,0.62,0.28,0.26,0.93,0.2,0.12,0.47,34.78,9.73,0.28,34.33,22.24,45.74,75.06,44.82,0.6,62.48,31.18,138.39,3/22/2024,T002516,14,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,1
1,39,0.92,0.6,0.89,1.48,0.23,0.12,2.62,39.4,12.05,0.31,35.42,28.61,53.46,76.65,34.62,0.45,72.94,38.15,113.85,3/22/2024,T002516,15,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,40,1.42,0.52,0.85,1.65,0.22,0.12,0.8,40.78,13.4,0.33,37.25,27.39,55.69,69.11,33.24,0.48,60.98,35.04,108.47,3/22/2024,T002516,16,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,41,0.84,0.3,0.2,0.67,0.23,0.13,0.53,46,16.87,0.37,43.22,32.04,60.52,75.67,31.86,0.42,68.85,45.36,124.09,3/22/2024,T002516,17,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,42,1.22,0.28,0.22,0.78,0.18,0.12,0.55,40.51,15.3,0.38,38.84,21.83,62.16,73.74,30.76,0.42,69.31,39.4,110.3,3/22/2024,T002516,18,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,43,0.83,0.36,0.36,1.02,0.25,0.12,0.62,135.37,396.2,2.93,36.14,26.37,62.74,61.42,39.52,0.64,53.55,17.24,109.96,3/22/2024,T002516,19,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,44,0.35,0.19,0.07,0.39,0.18,0.12,0.25,33.9,8.04,0.24,31.63,25.16,41.23,78.63,29.14,0.37,72.68,50.73,112.34,3/22/2024,T002516,20,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,1
1,45,0.91,0.31,0.26,0.86,0.2,0.13,0.6,40.89,14.08,0.34,38.8,25.09,58.65,77.01,35.17,0.46,78.4,36.16,119.18,3/22/2024,T002516,21,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,46,0.99,0.38,0.32,0.85,0.23,0.12,0.83,49.97,25.96,0.52,46.01,21.67,72.2,70.48,30.38,0.43,64.72,41.73,108.42,3/22/2024,T002516,22,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,47,0.56,0.39,0.27,0.71,0.32,0.13,0.9,42.03,13.84,0.33,37.41,30.4,63.03,75.56,34.16,0.45,69.76,38.78,114.36,3/22/2024,T002516,23,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,48,0.79,0.34,0.3,0.88,0.22,0.13,0.7,41.25,17.24,0.42,38.25,22.67,63.38,71.61,29.73,0.42,65.94,40.72,105.06,3/22/2024,T002516,24,4,DOP2 W3 Organoids T002516,2,Default Group,#999999,20.3.2024,0
1,49,0.11,0.2,0.09,0.46,0.16,0.12,0.36,43.91,14.82,0.34,41.11,30.63,61.44,67.16,42.43,0.63,55.71,31.23,89.37,3/25/2024,T002604,1,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,50,1.29,0.28,0.19,0.68,0.22,0.12,0.52,42.9,13.84,0.32,39.35,29.98,60.75,68.59,30.95,0.45,63.14,29.24,114.42,3/25/2024,T002604,2,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,1
1,51,1.1,0.34,0.32,0.94,0.22,0.12,0.73,42.08,12.31,0.29,39.1,29.77,59.37,75.77,30.22,0.4,70.77,42.76,115.28,3/25/2024,T002604,3,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,52,0.82,0.26,0.17,0.68,0.18,0.12,0.51,41.75,13.16,0.32,39.86,26.23,59.8,77.98,33.02,0.42,73.16,39.23,122.72,3/25/2024,T002604,4,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,53,0.92,0.27,0.18,0.69,0.22,0.12,0.43,38.18,17.4,0.46,34.31,27.56,48.33,68.53,34.08,0.5,59.06,40.21,113.22,3/25/2024,T002604,5,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,54,1.41,0.25,0.17,0.68,0.2,0.12,0.42,42.88,13.83,0.32,38.45,31.02,61.52,64.34,28.98,0.45,61.55,33.62,105.93,3/25/2024,T002604,6,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,55,0.11,0.31,0.13,0.42,0.34,0.12,0.47,53.93,9.6,0.18,58.76,39.39,61,97.93,31.01,0.32,106.72,69.52,117.55,3/25/2024,T002604,7,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,56,0.89,0.62,1.07,1.74,0.22,0.12,2.9,40.93,11.84,0.29,37.73,30,54.99,69.98,28.94,0.41,67.97,35.87,105.88,3/25/2024,T002604,8,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,1
1,57,0.16,0.16,0.04,0.24,0.15,0.12,0.22,28.65,2.97,0.1,28.83,24.04,31.29,127.29,48.47,0.38,122.83,79.94,178.1,3/25/2024,T002604,9,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,58,0.27,0.89,0.47,0.52,1,0.15,1.38,32.97,5.43,0.16,30.18,27.92,39.38,107.06,20.42,0.19,109.01,84.43,130.06,3/25/2024,T002604,10,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,59,0.09,0.15,0.04,0.24,0.14,0.12,0.22,24.95,1.99,0.08,24.77,22.59,27.34,89.05,29.77,0.33,96,59.67,112.87,3/25/2024,T002604,11,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,60,0.01,0.12,N/A,N/A,0.12,0.12,0.12,26.12,N/A,N/A,26.12,26.12,26.12,N/A,N/A,N/A,N/A,N/A,N/A,3/25/2024,T002604,12,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,61,1.61,0.34,0.24,0.69,0.27,0.13,0.63,44.22,17.09,0.39,40.48,29.61,60.72,65.08,26.78,0.41,60.44,36.22,103.12,3/25/2024,T002604,13,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,62,1.46,0.5,0.54,1.09,0.25,0.12,1.33,44.87,14.65,0.33,42.32,30.1,61.05,74.25,32.15,0.43,70.83,36.02,114.93,3/25/2024,T002604,14,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,1
1,63,1.84,0.41,0.35,0.87,0.28,0.13,0.98,43.79,19.37,0.44,38.97,29.24,64.46,64.73,29.05,0.45,59.53,35.52,109.87,3/25/2024,T002604,15,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,64,2.22,0.37,0.27,0.74,0.28,0.13,0.71,45.33,18.03,0.4,40.52,30.76,61.43,68.44,33.55,0.49,60.41,34.48,113.87,3/25/2024,T002604,16,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,65,0.75,0.28,0.22,0.76,0.23,0.12,0.51,43.78,19.21,0.44,37.76,28.78,67.52,41.96,21.37,0.51,34.82,27.97,66.85,3/25/2024,T002604,17,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,66,0.12,2.38,0.66,0.28,2.56,2.14,2.83,50,6.88,0.14,51.49,47.67,54.69,85.35,8.35,0.1,83.16,77.81,97.56,3/25/2024,T002604,18,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,67,3.74,0.44,0.29,0.67,0.37,0.15,0.83,44.42,14.48,0.33,40.2,31.07,64.23,106.68,31.93,0.3,104.2,71.16,144.57,3/25/2024,T002604,19,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,68,1.69,0.29,0.2,0.69,0.23,0.12,0.55,43.92,21.14,0.48,37.19,29.83,64.23,67.98,32.07,0.47,63.7,32.01,110.72,3/25/2024,T002604,20,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,1
1,69,2.58,0.28,0.16,0.58,0.23,0.12,0.53,44.27,17.26,0.39,38.62,30.16,63.63,121.9,49.08,0.4,125.1,51.88,184.3,3/25/2024,T002604,21,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,70,1.28,0.22,0.09,0.43,0.2,0.12,0.35,43.54,11.97,0.27,41.25,30.44,62.14,107.3,55.35,0.52,104.2,43.65,182.68,3/25/2024,T002604,22,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,71,0.24,0.19,0.12,0.64,0.13,0.12,0.4,34.58,6.85,0.2,32.62,28.01,43.54,103.59,63.28,0.61,127.6,30.66,165.52,3/25/2024,T002604,23,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,72,0.25,0.53,0.33,0.61,0.4,0.13,0.97,42.7,17.42,0.41,31.86,24.13,63.32,98.28,35.14,0.36,104.19,57.01,138.59,3/25/2024,T002604,24,6,DOP5 W3 Organoids T002604,5,Default Group,#999999,20.3.2024,0
1,73,2.63,0.48,0.64,1.32,0.25,0.12,1,48.08,26.65,0.55,39.05,29.85,74.17,79,33.45,0.42,77.42,38.65,116.26,3/25/2024,T002516,1,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,74,2.72,0.54,0.61,1.14,0.32,0.13,1.2,46.44,18.39,0.4,40.15,31.54,67.24,66.8,28.87,0.43,62.53,34.2,105.3,3/25/2024,T002516,2,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,1
1,75,3.13,0.4,0.34,0.85,0.28,0.13,0.78,46.06,18.68,0.41,40.86,31,68.15,61.76,28.03,0.45,56.19,33.9,93.66,3/25/2024,T002516,3,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,76,2.47,0.43,0.41,0.95,0.32,0.15,0.82,49.71,21.38,0.43,43.96,30.81,75.69,59.36,29.32,0.49,54.92,27.1,101.81,3/25/2024,T002516,4,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,77,2.04,0.34,0.28,0.81,0.23,0.12,0.71,44.11,15.75,0.36,39.82,29.35,65.2,56.14,32.1,0.57,50.48,23.53,101.22,3/25/2024,T002516,5,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,78,0.04,0.13,0.01,0.11,0.12,0.12,0.14,22.07,0.7,0.03,21.98,21.46,22.79,N/A,N/A,N/A,N/A,N/A,N/A,3/25/2024,T002516,6,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,79,3.63,0.38,0.3,0.81,0.27,0.13,0.77,46.55,18.04,0.39,41.88,31.17,66.93,108.02,36.42,0.34,109.12,62.18,150.42,3/25/2024,T002516,7,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,80,0.82,0.27,0.2,0.75,0.2,0.12,0.5,40.32,15.24,0.38,35.72,27.64,59.82,60.99,22.48,0.37,59.52,35.03,98.9,3/25/2024,T002516,8,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,1
1,81,3.08,0.3,0.19,0.63,0.25,0.13,0.55,48.25,17.34,0.36,43.14,33.28,69.86,131.16,35.89,0.27,133.48,85.3,176.44,3/25/2024,T002516,9,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,82,3.69,0.2,0.09,0.46,0.17,0.12,0.33,57.44,26.34,0.46,50.66,32.4,89.78,89.35,55.47,0.62,91.4,7.6,165.64,3/25/2024,T002516,10,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,83,0.45,1.93,3.23,1.68,0.17,0.12,7.85,40.46,11,0.27,41.1,28.33,48.6,86.94,20.16,0.23,84.43,80.04,92.68,3/25/2024,T002516,11,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,84,0.12,1.16,0.35,0.3,1.27,0.79,1.4,37.44,3.12,0.08,38.45,36.03,39.08,96.07,17.11,0.18,94.17,77.99,115.32,3/25/2024,T002516,12,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,85,2.76,0.42,0.32,0.76,0.32,0.12,0.92,45.36,17.57,0.39,41.62,29.85,67.94,67.57,30.02,0.44,60.46,38.16,109.36,3/25/2024,T002516,13,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,86,1.18,0.29,0.23,0.81,0.2,0.12,0.62,39.68,12.28,0.31,36.01,28.56,58.17,66.48,28.05,0.42,61.62,36.6,109.46,3/25/2024,T002516,14,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,1
1,87,2.62,0.52,0.6,1.14,0.32,0.13,0.97,63.93,33.34,0.52,53.15,33.07,108.42,65.12,30.56,0.47,55.42,32.78,105.8,3/25/2024,T002516,15,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,88,4.68,0.48,0.54,1.13,0.3,0.13,0.97,70.51,58.15,0.82,56.72,34.92,112.63,53.77,25.46,0.47,48.58,29.09,87.42,3/25/2024,T002516,16,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,89,1.45,0.28,0.21,0.73,0.18,0.13,0.6,56.48,27.65,0.49,48.46,33.03,86.11,62.88,28.71,0.46,56.48,32.12,98.6,3/25/2024,T002516,17,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,90,2.5,0.32,0.27,0.83,0.23,0.12,0.64,48.65,20.51,0.42,43.55,30.97,73.56,71.7,32.06,0.45,66.74,35.5,114.71,3/25/2024,T002516,18,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,91,0.38,0.31,0.35,1.16,0.18,0.12,0.41,224.3,583.84,2.6,31.12,21.97,310.61,39.35,40.5,1.03,32.58,1.17,90.18,3/25/2024,T002516,19,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,92,0.69,0.23,0.14,0.62,0.17,0.12,0.39,35.29,8.91,0.25,32.65,27.62,47.97,56.29,29.94,0.53,50.38,26.5,87.8,3/25/2024,T002516,20,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,1
1,93,0.21,0.16,0.04,0.23,0.15,0.12,0.21,31.3,6.89,0.22,31.49,23.89,39.91,120.3,32.36,0.27,122.8,89.24,149.36,3/25/2024,T002516,21,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,94,0.15,0.14,0.03,0.23,0.12,0.12,0.17,21.53,0.91,0.04,21.38,20.52,22.51,111,N/A,N/A,111,111,111,3/25/2024,T002516,22,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,95,0.22,0.51,0.36,0.69,0.33,0.13,0.98,36.25,5.4,0.15,33.31,30.76,43.02,62.05,38.12,0.61,52.04,23.43,115.62,3/25/2024,T002516,23,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,96,0.12,0.14,0.02,0.16,0.13,0.12,0.17,23.59,2.09,0.09,23.18,21.3,26.06,76.27,37.01,0.49,80.55,41.13,108,3/25/2024,T002516,24,11,DOP5 W3 Organoids T002516,5,Default Group,#999999,20.3.2024,0
1,97,0.02,0.14,0.02,0.16,0.14,0.12,0.15,34.91,1.91,0.05,34.91,33.83,35.99,N/A,N/A,N/A,N/A,N/A,N/A,3/27/2024,T002604,1,19,DOP7 W3 Organoids T002604,7,Default Group,#999999,20.3.2024,0
1,98,1.52,0.29,0.35,1.21,0.18,0.12,0.47,46.27,14.51,0.31,43.7,32.05,65.6,60.53,25.11,0.41,57.05,34.19,91.64,3/27/2024,T002604,2,19,DOP7 W3 Organoids T002604,7,Default Group,#999999,20.3.2024,1
1,99,1.99,0.28,0.2,0.71,0.22,0.13,0.48,48.66,19.21,0.39,43.32,31.5,73.69,76.79,35.72,0.47,71.37,36.71,125.7,3/27/2024,T002604,3,19,DOP7 W3 Organoids T002604,7,Default Group,#999999,20.3.2024,0
1,100,1.6,0.36,0.29,0.82,0.27,0.13,0.76,48.09,16.11,0.34,45.3,32.16,66.61,60.65,26.63,0.44,53.85,33.53,97.53,3/27/2024,T002604,4,19,DOP7 W3 Organoids T002604,7,Default Group,#999999,20.3.2024,0
1,101,1.26,0.3,0.21,0.7,0.22,0.12,0.58,46.39,21.83,0.47,39.93,28.11,68.56,65.32,33.29,0.51,55.54,34.83,111.07,3/27/2024,T002604,5,19,DOP7 W3 Organoids T002604,7,Default Group,#999999,20.3.2024,0
1,102,4.23,0.36,0.33,0.93,0.23,0.12,0.77,57.27,31.5,0.55,47.67,33.75,89.17,64.79,28.11,0.43,60.33,35.25,100.04,3/27/2024,T002604,6,19,DOP7 W3 Organoids T002604,7,Default Group,#999999,20.3.2024,0
