Group,,instance,neuron,electrodeNo,x,y,neuronConductionVel,totalAxonLen,longestBranchLen,longestDistFromInitSite,longestLat,amplitudeInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,52,18,22,10673,1977.5,840,0.381,168.9,168.9,165.1,0.45,118.2,160,0.38,0,1.54,0.24,22,0.86,5/2/2024,M05357,6,57,DOP8 W3 Organoids M05357,8,Default Group,#999999,24.4.2024,0
1,53,19,9,12027,2572.5,945,N/A,N/A,N/A,N/A,N/A,173.5,126,0.3,0,8.5,0.65,18,0.86,5/2/2024,M04707,1,58,DOP8 W3 Organoids M04707,8,Default Group,#999999,24.4.2024,0
1,54,19,11,17273,1977.5,1365,0.318,295.6,193.6,195.7,0.75,71.7,146,0.35,0,N/A,N/A,20,1,5/2/2024,M04707,1,58,DOP8 W3 Organoids M04707,8,Default Group,#999999,24.4.2024,0
1,55,20,4,6751,2642.5,525,N/A,N/A,N/A,N/A,N/A,350.2,179,0.43,0,3.9,0.75,25,1,5/2/2024,M04707,2,58,DOP8 W3 Organoids M04707,8,Default Group,#999999,24.4.2024,0
1,56,20,8,11326,1855,892.5,N/A,N/A,N/A,N/A,N/A,272.1,228,0.54,0,8.17,0.43,32,1,5/2/2024,M04707,2,58,DOP8 W3 Organoids M04707,8,Default Group,#999999,24.4.2024,0
1,57,20,10,14870,2275,1172.5,N/A,N/A,N/A,N/A,N/A,144.9,104,0.25,0,N/A,N/A,14,0.86,5/2/2024,M04707,2,58,DOP8 W3 Organoids M04707,8,Default Group,#999999,24.4.2024,0
1,58,22,1,13546,2205,1067.5,0.411,372,214.2,150.5,0.6,459.4,86,0.2,0,7.04,0.71,12,0.86,5/2/2024,M04707,4,58,DOP8 W3 Organoids M04707,8,Default Group,#999999,24.4.2024,0
1,59,22,3,19232,1610,1522.5,0.324,266.9,140.3,158.5,0.45,358.8,246,0.58,0,14.45,0.55,35,1,5/2/2024,M04707,4,58,DOP8 W3 Organoids M04707,8,Default Group,#999999,24.4.2024,0
1,60,22,14,18380,2100,1452.5,0.325,291.5,154.5,158.5,0.55,264.7,144,0.34,0,12.42,0.61,20,0.86,5/2/2024,M04707,4,58,DOP8 W3 Organoids M04707,8,Default Group,#999999,24.4.2024,0
1,61,23,5,8274,2345,647.5,N/A,N/A,N/A,N/A,N/A,182.2,121,0.29,0,N/A,N/A,17,0.86,5/2/2024,M04707,5,58,DOP8 W3 Organoids M04707,8,Default Group,#999999,24.4.2024,0
1,62,25,1,20546,1505,1627.5,N/A,N/A,N/A,N/A,N/A,610.6,164,0.45,0,24.98,0.67,27,1,5/2/2024,M04632,1,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,63,25,6,21040,2450,1662.5,0.363,352.5,243.4,117.4,0.6,311.6,157,0.44,0,14.89,0.66,26,1,5/2/2024,M04632,1,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,64,25,7,22543,1802.5,1785,0.401,701.2,263.6,1090.1,0.75,338.2,266,0.74,0,8.34,0.41,44,0.67,5/2/2024,M04632,1,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,65,25,9,16592,1610,1312.5,0.399,1301.8,457.3,717.7,3.1,183.8,241,0.67,0,6.78,0.45,40,1,5/2/2024,M04632,1,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,66,25,11,17090,2625,1347.5,N/A,N/A,N/A,N/A,N/A,312.4,394,1.09,0,11.71,0.51,65,1,5/2/2024,M04632,1,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,67,25,13,10219,1732.5,805,0.4,581.8,241.8,213.6,0.7,443.5,123,0.34,0,14.64,0.7,20,0.67,5/2/2024,M04632,1,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,68,25,15,24743,1802.5,1960,0.443,798.3,221.5,219.3,0.6,154.4,84,0.23,0,7.43,0.49,14,0.67,5/2/2024,M04632,1,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,69,26,6,17042,1785,1347.5,0.405,908.6,292.6,219.3,0.7,317.8,114,0.32,0,16.07,0.56,19,0.67,5/2/2024,M04632,2,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,70,26,15,6727,2222.5,525,0.236,94.7,94.7,99,0.5,173.1,65,0.18,0,N/A,N/A,10,0.67,5/2/2024,M04632,2,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,71,27,2,20771,1592.5,1645,0.37,172.3,172.3,150.5,0.55,857,237,0.56,0,15.56,0.8,33,1,5/2/2024,M04632,3,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,72,27,9,17926,1855,1417.5,N/A,N/A,N/A,N/A,N/A,166.5,94,0.22,0,3.88,0.44,13,1,5/2/2024,M04632,3,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,73,27,10,9150,2275,717.5,0.381,144.1,144.1,149.5,0.45,216.8,82,0.19,0,9.34,0.45,11,0.86,5/2/2024,M04632,3,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,74,27,11,11790,2275,927.5,0.311,123.6,123.6,141.1,0.55,289.5,84,0.2,0,9.99,0.62,12,0.86,5/2/2024,M04632,3,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,75,27,14,5819,1732.5,455,0.363,161.7,161.7,140,0.4,201.3,129,0.31,0,10.99,0.56,18,1,5/2/2024,M04632,3,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,76,28,2,3854,1995,297.5,0.584,147.2,147.2,157.5,0.25,2319.4,352,0.84,0.85,6.49,0.77,50,1,5/2/2024,M04632,4,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,77,28,5,11374,2695,892.5,0.275,102,102,127.4,0.45,347.1,193,0.46,0,9.24,0.63,27,1,5/2/2024,M04632,4,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,78,28,6,14613,1627.5,1155,0.321,931.1,204.9,603.4,0.65,604.1,683,1.62,33.61,3.43,0.37,97,1,5/2/2024,M04632,4,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,79,28,8,12903,2502.5,1015,N/A,N/A,N/A,N/A,N/A,196,115,0.27,0,2.37,0.46,16,1,5/2/2024,M04632,4,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,80,28,13,16415,2362.5,1295,0.363,246.2,246.2,227.5,0.8,172.3,130,0.31,0,5.59,0.45,18,1,5/2/2024,M04632,4,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,81,28,14,13504,1470,1067.5,N/A,N/A,N/A,N/A,N/A,482.4,217,0.52,0,18.3,0.65,31,1,5/2/2024,M04632,4,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,82,28,15,7806,1855,612.5,0.389,640,302.1,291.3,0.95,223.5,89,0.21,0,8.82,0.57,12,1,5/2/2024,M04632,4,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,83,29,1,20799,2082.5,1645,N/A,N/A,N/A,N/A,N/A,1188.2,78,0.19,0,16.51,0.7,11,0.71,5/2/2024,M04632,5,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,84,29,2,23399,1382.5,1855,0.305,189.5,189.5,443.1,2.45,337.2,208,0.49,2.43,4.58,0.56,29,1,5/2/2024,M04632,5,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,85,29,5,18380,2100,1452.5,0.451,386.4,259.8,230.2,0.6,285.7,109,0.26,0,10.66,0.69,15,1,5/2/2024,M04632,5,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,86,29,8,22093,1627.5,1750,0.34,322.1,182.1,250.6,1,85.8,111,0.26,0,N/A,N/A,15,1,5/2/2024,M04632,5,59,DOP W3 Organoids M04632,8,Default Group,#999999,24.4.2024,0
1,87,31,1,11119,2082.5,875,N/A,N/A,N/A,N/A,N/A,985.6,97,0.27,469.61,12.23,0.08,16,0.83,5/2/2024,M05368,1,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,88,31,8,6922,1785,542.5,0.268,126.6,126.6,127.4,0.55,160,99,0.27,0,1.54,0.18,16,1,5/2/2024,M05368,1,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,89,31,9,16859,2432.5,1330,0.246,116.4,116.4,123.7,0.6,125.1,170,0.47,0,N/A,N/A,28,1,5/2/2024,M05368,1,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,90,31,14,14219,2432.5,1120,0.265,70,70,89.2,0.35,216.6,70,0.19,0,4.34,0.39,11,1,5/2/2024,M05368,1,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,91,32,1,1387,1172.5,105,N/A,N/A,N/A,N/A,N/A,1879.5,349,0.83,0.86,3.25,0.42,49,1,5/2/2024,M05368,2,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,92,32,2,20578,2065,1627.5,0.275,87.5,87.5,94.2,0.35,734,130,0.31,0,14.58,0.74,18,1,5/2/2024,M05368,2,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,93,32,6,12656,2030,997.5,0.434,298.7,196.7,198,0.55,481.3,112,0.27,0,10.29,0.57,16,0.71,5/2/2024,M05368,2,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,94,32,9,19889,1557.5,1575,0.373,371.4,241.7,175.9,0.7,309.2,152,0.36,0,7.22,0.52,21,0.71,5/2/2024,M05368,2,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,95,32,16,7131,1592.5,560,N/A,N/A,N/A,N/A,N/A,234.5,196,0.47,0,6.59,0.37,28,0.86,5/2/2024,M05368,2,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,96,33,4,17898,1365,1417.5,0.383,206.8,206.8,199.5,0.6,348.1,80,0.19,0,4.33,0.47,11,1,5/2/2024,M05368,3,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,97,33,8,16835,2012.5,1330,0.491,147.2,147.2,141.1,0.3,234,76,0.18,72.86,N/A,N/A,10,1,5/2/2024,M05368,3,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,98,33,17,14004,2520,1102.5,0.225,176.1,176.1,141.1,0.75,78.7,106,0.25,0,N/A,N/A,15,0.86,5/2/2024,M05368,3,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,99,33,19,12172,1260,962.5,0.45,140.3,140.3,156.5,0.45,94.2,86,0.2,0,N/A,N/A,12,0.86,5/2/2024,M05368,3,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,100,35,1,5401,2117.5,420,N/A,N/A,N/A,N/A,N/A,91.1,184,0.38,0,N/A,N/A,23,1,5/2/2024,M05368,5,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,101,35,3,7151,1942.5,560,0.366,678.4,193.6,393.3,1.6,217.2,204,0.42,0,N/A,N/A,25,1,5/2/2024,M05368,5,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,102,35,9,9146,2205,717.5,N/A,N/A,N/A,N/A,N/A,87.3,133,0.28,0,N/A,N/A,16,1,5/2/2024,M05368,5,60,DOP8 W3 Organoids M05368,8,Default Group,#999999,24.4.2024,0
1,103,37,2,13452,560,1067.5,N/A,N/A,N/A,N/A,N/A,667.8,1113,1.42,0,9.25,0.55,85,1,5/7/2024,M05357,1,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,104,37,3,17205,787.5,1365,0.348,102,102,99,0.35,1556.9,337,0.43,0,20.32,0.72,25,1,5/7/2024,M05357,1,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,105,37,11,14786,805,1172.5,0.38,567.5,247.1,954.8,2.25,625.3,741,0.95,0,8.38,0.56,57,1,5/7/2024,M05357,1,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,106,37,23,15242,1085,1207.5,0.317,77.2,77.2,87.5,0.3,54.9,158,0.2,0,N/A,N/A,12,0.85,5/7/2024,M05357,1,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,107,37,27,8140,0,647.5,0.331,456,290.9,1009.7,2.55,77.6,274,0.35,0,3.15,0.42,21,1,5/7/2024,M05357,1,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,108,38,2,19288,2590,1522.5,0.336,183.4,98.9,127.4,0.35,1425.4,337,0.43,0,14.38,0.64,25,1,5/7/2024,M05357,2,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,109,38,3,22788,2240,1802.5,0.293,288.4,288.4,393.3,1.8,2205.9,218,0.28,4.11,8.36,0.73,16,0.77,5/7/2024,M05357,2,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,110,38,9,7830,2275,612.5,0.292,112.2,112.2,112.1,0.5,473,307,0.39,0,13.86,0.7,23,1,5/7/2024,M05357,2,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,111,38,15,20530,1225,1627.5,0.367,453.1,259.5,210.7,0.6,479.1,1832,2.34,0,8.61,0.59,140,1,5/7/2024,M05357,2,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,112,38,16,17010,1225,1347.5,0.292,190.5,190.5,908,4.85,1028.8,260,0.33,0,2.98,0.41,20,0.92,5/7/2024,M05357,2,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,113,38,21,9090,1225,717.5,0.316,422.4,228.7,806.7,1.45,233.6,320,0.41,0,8.61,0.59,24,1,5/7/2024,M05357,2,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,114,38,24,10936,2730,857.5,0.376,112.2,112.2,127.4,0.45,335.5,264,0.34,0,8.35,0.55,20,0.92,5/7/2024,M05357,2,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,115,38,25,12212,1960,962.5,0.356,417.8,417.8,825.5,2.5,387.8,434,0.56,0,11.25,0.73,33,1,5/7/2024,M05357,2,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,116,38,27,12244,2520,962.5,N/A,N/A,N/A,N/A,N/A,328.9,179,0.23,0,16.43,0.63,13,0.62,5/7/2024,M05357,2,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
1,117,38,29,14792,910,1172.5,N/A,N/A,N/A,N/A,N/A,416.4,162,0.21,0,13.55,0.77,12,0.62,5/7/2024,M05357,2,77,DOP13 W3 Organoids M05357,13,Default Group,#999999,24.4.2024,0
