Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
Group,Instance,Instance,,,Branch Length,Branch Conduction Velocity,Conduction Velocity Fit,Latency From Initiation Site,Distance From Initiation Site,Total Number of Spikes,Neuron Firing Rate,ISI Violation Rate,Fisher Projection Distance,Silhouette Score,Mean Number Spikes per Config,Footprint Completeness,Date,Wellplate ID,Well Number,Assay Run ID,Assay Tag,DIV,Well Group Name,Well Group Color,,Control
1,552,40,18,11,200.9,0.347,0.994,0.1,94.2,1126,0.94,0,N/A,N/A,56,1,4/18/2024,T002516,16,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,553,40,18,12,116.4,0.363,0.99,0,0,1126,0.94,0,N/A,N/A,56,1,4/18/2024,T002516,16,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,554,40,25,1,137,0.449,0.992,3.5,1039.7,596,0.5,0,6.97,0.43,29,1,4/18/2024,T002516,16,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,555,40,25,2,157.8,0.369,0.981,0.05,17.5,596,0.5,0,6.97,0.43,29,1,4/18/2024,T002516,16,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,556,40,27,1,204,0.439,0.994,4.25,1507.5,1089,0.91,0,N/A,N/A,54,1,4/18/2024,T002516,16,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,557,40,27,2,133.9,0.287,0.988,1.8,1027.1,1089,0.91,0,N/A,N/A,54,1,4/18/2024,T002516,16,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,558,41,1,1,144.2,0.416,0.998,0,17.5,266,0.25,0,15.57,0.66,14,0.94,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,559,41,3,1,161.7,0.408,0.999,0.45,284.9,496,0.46,0,11.79,0.59,27,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,560,41,3,2,126.7,0.345,0.992,0,17.5,496,0.46,0,11.79,0.59,27,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,561,41,4,1,169,0.479,0.996,0.05,17.5,235,0.22,0,7.76,0.44,13,0.67,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,562,41,5,1,109.2,0.31,0.99,0.05,35,234,0.22,0,19.29,0.57,13,0.89,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,563,41,5,2,102,0.327,0.995,0,354.3,234,0.22,0,19.29,0.57,13,0.89,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,564,41,6,1,91.7,0.451,0.998,0.05,17.5,333,0.31,0,12.66,0.68,18,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,565,41,7,1,102,0.408,0.998,0.05,17.5,399,0.37,0,13.24,0.71,22,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,566,41,9,1,147.6,0.304,0.99,0.4,266.6,381,0.35,0,4.72,0.39,21,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,567,41,9,2,147.6,0.358,0.998,0.1,24.7,381,0.35,0,4.72,0.39,21,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,568,41,9,3,137,0.366,0.983,0.15,39.1,381,0.35,0,4.72,0.39,21,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,569,41,9,4,141.1,0.349,0.997,0,24.7,381,0.35,0,4.72,0.39,21,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,570,41,13,1,176.1,0.283,0.978,0,0,302,0.28,0,9.37,0.62,16,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,571,41,14,1,239,0.418,0.997,0.05,24.7,859,0.79,0,8.12,0.46,47,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,572,41,14,2,94.7,0.484,0.995,0.05,24.7,859,0.79,0,8.12,0.46,47,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,573,41,16,1,119.5,0.366,0.99,0,17.5,191,0.18,7.42,8.21,0.52,10,0.61,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,574,41,18,1,315.3,0.394,0.995,0.8,698.7,1922,1.78,0.22,4.38,0.5,106,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,575,41,18,2,141.1,0.408,0.999,0.35,573.2,1922,1.78,0.22,4.38,0.5,106,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,576,41,18,3,162.8,0.414,0.999,0,305.6,1922,1.78,0.22,4.38,0.5,106,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,577,41,18,4,84.5,0.422,0.998,0.15,271.7,1922,1.78,0.22,4.38,0.5,106,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,578,41,18,5,102,0.408,0.998,0.05,17.5,1922,1.78,0.22,4.38,0.5,106,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,579,41,19,1,94.7,0.338,0.977,0.05,35,248,0.23,0,6.63,0.48,13,0.94,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,580,41,20,1,179.2,0.413,0.991,0,17.5,288,0.27,0,5.68,0.41,16,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,581,41,31,1,161.7,0.31,0.996,1.95,1470.9,475,0.44,0,N/A,N/A,26,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,582,41,31,2,94.7,0.256,0.994,1.6,1208.6,475,0.44,0,N/A,N/A,26,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,583,41,31,3,109.2,0.451,0.984,0.05,17.5,475,0.44,0,N/A,N/A,26,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,584,41,43,1,161.7,0.482,0.997,0.2,35,363,0.34,0,N/A,N/A,20,1,4/18/2024,T002516,17,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,585,42,3,1,84.5,0.32,0.992,0.05,17.5,315,0.29,0,2.22,0.28,17,0.94,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,586,42,4,1,102,0.323,0.988,0.1,35,1109,1.02,0,9.51,0.58,61,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,587,42,5,1,129.7,0.441,0.996,0.05,17.5,588,0.54,0,9.01,0.59,32,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,588,42,6,1,134,0.374,0.989,0.05,17.5,636,0.59,0,8.68,0.5,35,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,589,42,11,1,105,0.353,0.973,0.1,24.7,271,0.25,0,7.36,0.42,15,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,590,42,12,1,250.4,0.409,0.979,0.4,393.3,1035,0.96,0,6.05,0.44,57,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,591,42,12,2,186.4,0.473,0.997,0.05,35,1035,0.96,0,6.05,0.44,57,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,592,42,12,3,102,0.251,0.979,0,35,1035,0.96,0,6.05,0.44,57,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,593,42,13,1,201,0.382,0.991,0.1,35,1645,1.52,0.2,N/A,N/A,91,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,594,42,22,1,155.6,0.444,0.999,0,17.5,356,0.33,0,N/A,N/A,19,0.94,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,595,42,23,1,94.7,0.449,0.991,0.05,17.5,1102,1.02,0.45,7.32,0.51,61,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,596,42,24,1,105,0.4,0.99,0.05,24.7,1259,1.16,0,N/A,N/A,69,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,597,42,26,1,267.9,0.318,0.996,1.3,1240,833,0.77,0,N/A,N/A,46,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,598,42,26,2,186.5,0.303,0.998,0.05,17.5,833,0.77,0,N/A,N/A,46,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,599,42,27,1,134,0.389,0.983,0.05,17.5,372,0.34,0,6.28,0.46,20,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,600,42,28,1,196.7,0.393,0.996,1.8,549.5,771,0.71,0,4.12,0.32,42,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,601,42,28,2,641,0.472,0.999,0.05,17.5,771,0.71,0,4.12,0.32,42,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,602,42,28,3,249.2,0.487,0.991,0.6,192.5,771,0.71,0,4.12,0.32,42,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,603,42,28,4,122.5,0.42,0.994,0.25,74.2,771,0.71,0,4.12,0.32,42,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,604,42,30,1,147.2,0.265,0.956,4.3,2027.1,678,0.63,0,3.78,0.65,37,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,605,42,30,2,186.5,0.481,0.995,0.05,24.7,678,0.63,0,3.78,0.65,37,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,606,42,35,1,161.7,0.294,0.999,0.1,24.7,691,0.64,0,N/A,N/A,38,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,607,42,35,2,119.5,0.494,0.996,0,1507.5,691,0.64,0,N/A,N/A,38,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,608,42,41,1,102,0.367,0.971,0.05,17.5,595,0.55,0,4.43,0.41,33,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,609,42,46,1,141.1,0.347,0.994,0.05,17.5,639,0.59,0,N/A,N/A,35,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,610,42,46,2,186.4,0.531,0.992,0.05,17.5,639,0.59,0,N/A,N/A,35,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,611,42,46,3,154.7,0.425,0.996,0,17.5,639,0.59,0,N/A,N/A,35,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,612,42,47,1,133.9,0.536,0.993,0,0,338,0.31,0,N/A,N/A,18,1,4/18/2024,T002516,18,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,613,43,2,1,196.7,0.446,0.999,0,17.5,180,0.27,0,17.42,0.65,16,1,4/18/2024,T002516,19,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,614,43,2,2,147.2,0.402,0.975,0.05,17.5,180,0.27,0,17.42,0.65,16,1,4/18/2024,T002516,19,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,615,43,5,1,165.9,0.364,0.993,0.15,35,256,0.39,0,5.74,0.5,23,1,4/18/2024,T002516,19,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,0
1,616,44,2,1,320.4,0.394,0.999,0,378.6,593,0.55,0,13.82,0.59,32,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,617,44,2,2,132.6,0.439,0.996,0,378.6,593,0.55,0,13.82,0.59,32,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,618,44,3,1,179.2,0.279,0.99,0.6,637,647,0.6,0,6.75,0.49,35,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,619,44,3,2,94.7,0.484,0.995,0.05,35,647,0.6,0,6.75,0.49,35,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,620,44,4,1,172,0.49,0.997,1.95,574,614,0.57,0,4.06,0.25,34,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,621,44,5,1,151.5,0.279,0.991,0.05,17.5,816,0.75,0,1.66,0.07,45,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,622,44,5,2,122.8,0.402,0.999,0.05,17.5,816,0.75,0,1.66,0.07,45,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,623,44,6,1,169,0.409,0.991,0.05,17.5,315,0.29,0,10.63,0.62,17,0.89,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,624,44,8,1,378.8,0.353,0.998,1.35,535.4,515,0.48,0,11.15,0.57,28,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,625,44,8,2,98.9,0.387,0.999,1.35,535.4,515,0.48,0,11.15,0.57,28,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,626,44,8,3,172.3,0.329,0.992,0.45,1096.4,515,0.48,0,11.15,0.57,28,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,627,44,9,1,464.6,0.303,0.992,2.85,1317.3,663,0.61,0,6.84,0.49,36,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,628,44,9,2,235.9,0.342,0.995,0.1,17.5,663,0.61,0,6.84,0.49,36,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,629,44,9,3,147,0.424,0.996,0.1,17.5,663,0.61,0,6.84,0.49,36,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,630,44,9,4,119.5,0.47,0.991,0,63.1,663,0.61,0,6.84,0.49,36,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,631,44,11,1,109.1,0.451,0.994,0.05,74.2,305,0.28,0,7.45,0.54,16,0.94,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,632,44,12,1,147.2,0.318,0.993,0,39.1,673,0.62,0,9.94,0.54,37,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,633,44,18,1,129.7,0.428,0.991,0.05,35,330,0.3,0,9.34,0.58,18,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,634,44,18,2,119.5,0.457,0.994,0,55.3,330,0.3,0,9.34,0.58,18,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,635,44,22,1,129.7,0.428,0.991,0.05,24.7,520,0.48,0,6.57,0.46,28,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,636,44,23,1,154.5,0.284,0.963,1.15,299,836,0.77,0,5.89,0.49,46,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,637,44,23,2,249.2,0.429,0.998,0.15,24.7,836,0.77,0,5.89,0.49,46,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,638,44,23,3,119.5,0.342,1,0.2,39.1,836,0.77,0,5.89,0.49,46,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,639,44,25,1,239,0.395,0.995,0.15,858.2,371,0.34,0,N/A,N/A,20,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,640,44,25,2,151.5,0.491,0.996,0.35,1400.1,371,0.34,0,N/A,N/A,20,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,641,44,25,3,186.5,0.289,0.977,0,17.5,371,0.34,0,N/A,N/A,20,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,642,44,25,4,109.2,0.438,0.998,0.15,869.4,371,0.34,0,N/A,N/A,20,1,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,643,44,26,1,94.7,0.484,0.99,0.05,35,249,0.23,0,2.75,0.37,13,0.94,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,644,44,38,1,150.1,0.379,0.999,1.45,476.1,246,0.23,0,N/A,N/A,13,0.61,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,645,44,38,2,231.5,0.308,0.985,1,557,246,0.23,0,N/A,N/A,13,0.61,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,646,44,38,3,126.7,0.41,0.991,1.25,549.5,246,0.23,0,N/A,N/A,13,0.61,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,647,44,38,4,112.2,0.435,0.987,0,354.3,246,0.23,0,N/A,N/A,13,0.61,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,648,44,39,1,123.6,0.244,0.988,0.15,126.2,562,0.52,0.86,3.73,0.34,31,0.83,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,649,44,39,2,119.5,0.597,0.998,0,24.7,562,0.52,0.86,3.73,0.34,31,0.83,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
1,650,44,40,1,190.5,0.348,0.987,0,0,213,0.2,0,5.05,0.47,11,0.67,4/18/2024,T002516,20,88,DOP29 W3 Organoids T002516,29,Default Group,#999999,20.3.2024,1
