Group,,instance,neuron,electrodeNo,x,y,neuronConductionVel,totalAxonLen,longestBranchLen,longestDistFromInitSite,longestLat,amplitudeInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
1,109,4,63,7438,3115,577.5,0.484,165.9,165.9,148.5,0.35,268,747,0.4,0,12.91,0.65,24,1,5/23/2024,M05357,4,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,110,5,1,22356,2380,1767.5,0.324,537.2,204.9,299,1.3,1015.5,1074,0.64,0.36,6.29,0.62,38,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,111,5,6,6432,910,507.5,0.485,509.8,207,161.3,0.5,717.1,756,0.45,0,12.49,0.8,27,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,112,5,8,10838,1015,857.5,N/A,N/A,N/A,N/A,N/A,1233.4,616,0.37,0,12.08,0.81,22,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,113,5,15,13259,1032.5,1050,0.263,84.5,84.5,102,0.4,625.2,639,0.38,0,11.92,0.72,22,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,114,5,16,7324,1120,577.5,0.367,457.3,214.2,2247.8,0.6,831,448,0.27,0,13.83,0.82,16,0.93,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,115,5,17,16471,3342.5,1295,0.353,499.6,243.1,150.5,0.7,615.5,1056,0.63,0,9.34,0.74,37,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,116,5,18,26059,1732.5,2065,N/A,N/A,N/A,N/A,N/A,533.7,303,0.18,0,9.4,0.69,10,0.61,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,117,5,21,318,1715,17.5,0.281,345.1,345.1,1263.5,1.2,667.5,778,0.46,0,18.83,0.77,27,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,118,5,24,17781,3167.5,1400,0.409,1015.5,491.2,525.3,1.7,543.1,556,0.33,0,7.38,0.62,19,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,119,5,31,11424,3570,892.5,0.319,279.8,150.1,1680.7,2.35,719.5,359,0.21,0,14.69,0.82,12,0.96,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,120,5,34,15362,3185,1207.5,0.383,173,173,144.3,0.55,443.8,1117,0.66,0,7.18,0.46,39,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,121,5,37,14060,3500,1102.5,0.353,339.9,219.4,188.5,0.7,618.1,830,0.49,0,5.34,0.57,29,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,122,5,39,12728,3290,997.5,0.363,1069,336.6,1044.4,2.25,377.9,1515,0.9,0,6.34,0.55,54,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,123,5,45,8790,3675,682.5,0.473,330.6,200.9,173.2,0.4,410.1,949,0.56,0,3.33,0.43,33,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,124,5,46,6130,3325,472.5,0.338,106.1,106.1,102,0.4,984.2,282,0.17,0,11.5,0.73,10,0.64,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,125,5,47,2809,2957.5,210,0.458,860,449.2,352.2,1.15,249.8,2028,1.2,0,4.89,0.43,72,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,126,5,50,21520,3150,1697.5,0.343,904.1,454.1,897.1,4.35,297.9,1265,0.75,0,15.87,0.62,45,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,127,5,54,11690,525,927.5,0.475,512.8,278.1,149.5,0.55,323.3,1097,0.65,0.35,2.51,0.2,39,1,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,128,5,55,5003,2852.5,385,0.377,837.2,340.7,410,1,272.3,490,0.29,1.75,2.97,0.67,17,0.89,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,129,5,62,17910,1575,1417.5,0.379,1263,333.7,875,1.4,323.2,625,0.37,0,9.03,0.68,22,0.82,5/23/2024,M05357,5,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,130,6,1,23600,1050,1872.5,0.386,942.7,288.4,189.3,0.8,1425.5,2404,1.48,0,15.2,0.75,89,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,131,6,8,11238,315,892.5,0.42,87.5,87.5,141.1,0.85,673,312,0.19,0,2.19,0.62,11,0.74,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,132,6,10,22770,1925,1802.5,0.362,436,270.1,247.5,0.85,538.3,656,0.4,0,14.61,0.71,24,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,133,6,12,18513,577.5,1470,0.342,1553.7,498.2,510.2,2.6,569.9,435,0.27,0,18.41,0.63,16,0.7,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,134,6,16,10920,2450,857.5,0.397,798.2,298.7,1034.1,4.9,1091,748,0.46,0,14.34,0.69,27,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,135,6,17,1013,2327.5,70,0.397,584.4,317.8,2109.7,0.95,676.8,306,0.19,0,16.65,0.71,11,0.74,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,136,6,24,26055,1662.5,2065,N/A,N/A,N/A,N/A,N/A,529.6,419,0.26,2.31,6.16,0.69,15,0.67,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,137,6,31,11812,2660,927.5,0.305,301.7,137,1064.5,0.75,492.9,357,0.22,0,11.51,0.58,13,0.85,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,138,6,32,23807,822.5,1890,0.43,559.3,271,584.1,1.25,315.1,454,0.28,0,3.75,0.48,16,0.93,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,139,6,35,963,1452.5,70,0.37,652.7,340.9,293.4,0.95,332.7,644,0.4,0,14.57,0.62,23,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,140,6,36,24964,1820,1977.5,0.364,119.5,119.5,63.1,0.3,449.8,682,0.42,0,9.58,0.64,25,0.89,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,141,6,38,9253,227.5,735,0.361,333.7,137,2222.7,4.7,317.1,924,0.57,0,5.17,0.59,34,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,142,6,40,7181,2467.5,560,0.357,1354.2,637.5,1545.7,2.7,393.9,328,0.2,0,17.36,0.59,12,0.78,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,143,6,44,6840,350,542.5,0.306,641,306.2,263.1,0.85,310.2,424,0.26,0,10.12,0.6,15,0.81,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,144,6,46,2669,507.5,210,0.412,371.7,259.5,235.4,0.6,421.7,609,0.38,0,7.4,0.51,22,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,145,6,49,25794,945,2047.5,0.367,312.3,189.5,173.2,0.6,410.1,306,0.19,0,12.63,0.63,11,0.67,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,146,6,52,320,1750,17.5,0.345,433.4,433.4,1036.2,3.55,345.7,519,0.32,1.51,18.91,0.79,19,0.96,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,147,6,57,2162,3185,157.5,0.398,527.3,253.4,173.2,0.75,324.8,763,0.47,0.7,3.38,0.46,28,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,148,6,59,9484,420,752.5,0.42,809.4,305.9,2058.8,1.3,221.2,342,0.21,0,11.53,0.66,12,0.85,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,149,6,60,5226,2905,402.5,0.375,590.2,262.7,199.5,0.7,374.9,298,0.18,0,8.55,0.67,11,0.67,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,150,6,62,22230,175,1767.5,0.315,137,137,141.1,0.5,269.3,442,0.27,0,8.77,0.51,16,0.96,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,151,6,64,25999,682.5,2065,N/A,N/A,N/A,N/A,N/A,205.2,334,0.21,0,5.44,0.5,12,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,152,7,1,19115,3412.5,1505,0.354,281.1,203.9,1610.4,1.55,1728.3,488,0.29,0,3.33,0.29,17,0.71,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,153,7,8,6793,3377.5,525,N/A,N/A,N/A,N/A,N/A,517.6,311,0.18,0,15.02,0.76,11,0.71,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,154,7,14,5564,1120,437.5,0.185,102,102,1257.3,4.1,687.5,753,0.45,0,7.25,0.53,26,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,155,7,16,9646,3255,752.5,0.387,186.4,109.2,484,0.4,633.3,541,0.32,0,14.47,0.67,19,0.93,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,156,7,18,2046,1155,157.5,0.343,878.7,537.5,1090.2,4.4,502.6,1097,0.65,0.7,3.81,0.54,39,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,157,7,20,7418,2765,577.5,0.401,98.9,98.9,63.1,0.25,641.8,550,0.33,0,11.97,0.53,19,0.96,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,158,7,22,9626,2905,752.5,0.411,935.3,376.2,2246.6,1.15,467.1,390,0.23,0,11.28,0.65,13,0.71,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,159,7,25,25587,1172.5,2030,0.324,116.4,116.4,2110.8,1.1,524.9,551,0.33,0,7,0.52,19,0.96,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,160,7,28,13851,3692.5,1085,0.416,311.8,189.3,614.7,1.7,723.4,680,0.4,0,5.06,0.67,24,0.93,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,161,7,35,23160,1050,1837.5,N/A,N/A,N/A,N/A,N/A,850.1,510,0.3,0,15.08,0.64,18,0.96,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,162,7,37,8947,2572.5,700,0.355,1370.4,536.3,533.4,2.05,1990.4,321,0.19,130.78,2.9,0.55,11,0.75,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,163,7,40,4081,2117.5,315,N/A,N/A,N/A,N/A,N/A,668.2,523,0.31,0,14.07,0.69,18,0.96,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,164,7,41,9305,1137.5,735,N/A,N/A,N/A,N/A,N/A,579,399,0.24,0,12.46,0.69,14,0.93,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,165,7,42,23915,2712.5,1890,N/A,N/A,N/A,N/A,N/A,388.9,535,0.32,0,22.81,0.74,19,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,166,7,46,11830,2975,927.5,0.296,256.5,256.5,186,0.9,438.7,526,0.31,0,11.34,0.7,18,0.96,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,167,7,48,25283,3552.5,1995,N/A,N/A,N/A,N/A,N/A,357.7,678,0.4,0,5.61,0.38,24,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,168,7,53,17663,1102.5,1400,0.298,263.6,172,299.6,0.65,320.2,522,0.31,0,3.44,0.58,18,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,169,7,59,12097,3797.5,945,0.328,179.2,179.2,718.1,0.7,229.6,939,0.56,0,9.41,0.54,33,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,170,7,60,2172,3360,157.5,N/A,N/A,N/A,N/A,N/A,491.8,337,0.2,11.12,2.62,0.35,12,0.71,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,171,8,2,22531,1592.5,1785,0.352,470.5,150.1,624.6,0.55,1246.4,358,0.19,0,24.32,0.8,11,0.84,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,172,8,6,6361,3517.5,490,0.393,77.2,77.2,94.2,0.3,985.2,530,0.28,0,20.26,0.71,17,0.97,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,173,8,10,7770,1225,612.5,N/A,N/A,N/A,N/A,N/A,790.9,641,0.34,0,8.43,0.52,20,1,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,174,8,11,7561,1417.5,595,0.347,228.6,144.1,238,0.9,1509.3,804,0.43,8.65,9.2,0.68,25,1,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,175,8,12,2600,3150,192.5,0.385,345,228.6,245.6,1.05,965.2,587,0.31,0,7.53,0.68,18,1,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,176,8,14,16467,3272.5,1295,N/A,N/A,N/A,N/A,N/A,808.3,379,0.2,0,12.34,0.74,12,0.81,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,177,8,26,25444,2520,2012.5,N/A,N/A,N/A,N/A,N/A,669.7,388,0.21,0,8.13,0.64,12,0.94,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,178,8,34,5974,595,472.5,0.384,299.7,200.8,144.3,0.6,555.4,345,0.19,11.75,8.58,0.71,11,0.61,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,179,8,38,9518,1015,752.5,0.362,766.3,340.9,377,1.1,887.5,444,0.24,0,5.29,0.48,14,0.94,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,180,8,42,20634,3045,1627.5,0.385,682.5,323.7,399.1,1.4,882.1,426,0.23,0,26.11,0.69,13,0.81,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,181,8,44,6787,3272.5,525,0.29,228.6,228.6,247.5,0.75,913.2,524,0.28,20.37,4.27,0.7,16,0.97,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,182,8,49,12521,3517.5,980,0.344,212.3,212.3,149.5,0.9,334.6,449,0.24,0,7.24,0.62,14,0.94,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,183,8,55,13058,1365,1032.5,0.301,87.5,87.5,106.4,0.4,419.3,448,0.24,0,11.03,0.66,14,0.9,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,184,8,63,25924,3220,2047.5,N/A,N/A,N/A,N/A,N/A,454.1,660,0.35,0,8.1,0.76,21,1,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,185,9,1,15443,752.5,1225,0.269,137,137,738.5,0.5,691.5,1058,0.59,0.4,9.86,0.53,35,1,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,186,9,4,24498,1365,1942.5,0.264,172,172,148.5,1.35,658.1,412,0.23,0,21.82,0.79,13,1,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,187,9,5,4559,2782.5,350,0.383,634.5,229.8,1448.4,1,531.4,364,0.2,0,17.43,0.64,12,0.9,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,188,9,11,13791,2642.5,1085,0.181,70,70,89.2,0.45,395.2,439,0.24,0,3.8,0.52,14,0.9,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,189,9,15,11161,2817.5,875,0.371,302.5,302.5,250.6,1.35,373.5,300,0.17,0,20.13,0.79,10,0.63,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,190,9,17,4208,490,332.5,0.354,154.5,154.5,262.5,0.75,419.2,336,0.19,0,11.76,0.61,11,0.77,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,191,9,18,3438,2415,262.5,N/A,N/A,N/A,N/A,N/A,372,456,0.25,0,4.45,0.27,15,1,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,192,9,28,21488,2590,1697.5,0.423,253.4,253.4,227.5,0.75,257.9,308,0.17,0,11.97,0.69,10,0.6,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,193,9,38,20843,2852.5,1645,0.399,461.6,302.9,238,0.9,357.3,474,0.26,0,20.67,0.73,15,1,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,194,9,51,12732,3360,997.5,0.351,327.6,211.2,459.4,1.75,356.5,388,0.22,0,5.51,0.59,12,0.87,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,195,9,55,6645,787.5,525,0.346,480.4,291.2,339.8,1.55,202.7,324,0.18,0,7.93,0.42,10,0.63,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,196,9,57,772,1960,52.5,N/A,N/A,N/A,N/A,N/A,144.1,406,0.22,0,10.87,0.56,13,0.93,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,197,9,61,18991,1242.5,1505,0.373,753.3,256.5,703.5,0.85,494.5,308,0.17,0,11.7,0.76,10,0.63,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,198,10,2,919,682.5,70,N/A,N/A,N/A,N/A,N/A,971,1427,0.79,0,9.76,0.59,47,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,199,10,3,24914,945,1977.5,0.331,130.1,130.1,87.5,0.5,1149.3,957,0.53,0,15.17,0.69,31,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,200,10,5,7748,840,612.5,0.436,835.5,285.3,258.4,0.75,997.8,652,0.36,0,22.58,0.79,21,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,201,10,7,15644,420,1242.5,0.376,385.3,225.6,188.5,0.7,982.1,1078,0.6,0,9.02,0.6,35,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,202,10,8,24046,1155,1907.5,0.323,429.5,215.3,195.7,0.75,1321,468,0.26,0,13.65,0.79,15,0.9,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,203,10,9,15847,122.5,1260,N/A,N/A,N/A,N/A,N/A,612.5,865,0.48,0,10.17,0.69,28,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,204,10,10,20839,2782.5,1645,0.228,214.2,214.2,243.1,1.1,1120.3,504,0.28,0,17.27,0.78,16,0.83,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,205,10,12,16865,2537.5,1330,0.35,1081.4,573.6,602.2,1.85,869.7,985,0.55,0.46,13.93,0.81,32,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,206,10,14,20592,2310,1627.5,0.26,438.6,319.1,297.5,1.35,914.3,662,0.37,0,15.91,0.82,22,0.97,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,207,10,15,9488,490,752.5,0.443,406.9,147.6,165.1,0.45,502.3,443,0.25,0,5.72,0.55,14,0.93,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,208,10,18,4013,927.5,315,0.351,217.6,217.6,195.7,1,507.1,415,0.23,0,7.04,0.66,13,0.9,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,209,10,20,11692,560,927.5,0.308,335.8,172,584.1,2.4,795.1,350,0.19,0,12.52,0.61,11,0.7,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,210,10,22,21759,3482.5,1715,N/A,N/A,N/A,N/A,N/A,615.4,429,0.24,0,4.26,0.29,14,0.83,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,211,10,23,10741,3167.5,840,0.349,1781.8,334,1975.6,4.15,542.8,1200,0.67,0,19.81,0.76,40,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,212,10,24,7957,647.5,630,N/A,N/A,N/A,N/A,N/A,755.2,850,0.47,0,12.03,0.59,28,0.97,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,213,10,29,16546,805,1312.5,0.276,129.7,129.7,133.3,0.55,869.6,574,0.32,0,7.14,0.81,19,0.97,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,214,10,31,19095,3062.5,1505,0.274,145.3,145.3,117.4,0.75,652.9,454,0.25,0,16.31,0.48,15,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,215,10,38,11899,332.5,945,0.421,573.8,305.9,299.6,0.9,338.8,675,0.37,0.99,N/A,N/A,22,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,216,10,39,7902,3535,612.5,N/A,N/A,N/A,N/A,N/A,561.5,1227,0.68,0,6.33,0.68,40,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,217,10,44,14484,3220,1137.5,0.336,571.7,340.9,332.5,1.2,604,345,0.19,0,15.4,0.7,11,0.8,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,218,10,46,2259,1032.5,175,0.399,161.7,161.7,144.3,0.45,476.9,409,0.23,0,11.1,0.71,13,0.67,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,219,10,49,10731,2992.5,840,0.353,1658.8,268.9,1936.4,4.1,526.1,1289,0.71,0,12.47,0.68,42,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,220,10,50,10382,735,822.5,0.33,275.4,145.3,150.5,0.65,474.4,590,0.33,0,4.61,0.71,19,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
