Group,,instance,neuron,electrodeNo,x,y,neuronConductionVel,totalAxonLen,longestBranchLen,longestDistFromInitSite,longestLat,amplitudeInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,9,25,1,2283,1452.5,175,N/A,N/A,N/A,N/A,N/A,118.2,59,0.33,0,N/A,N/A,19,1,3/26/2024,T002516,1,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,10,26,6,15937,1697.5,1260,0.408,720.7,295.6,577.8,4.1,127.7,40,0.22,0,12.01,0.52,13,0.67,3/26/2024,T002516,2,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,1
1,11,26,7,8668,1540,682.5,0.405,274,154.5,144.3,0.4,101.4,40,0.22,0,5.88,0.36,13,0.67,3/26/2024,T002516,2,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,1
1,12,27,2,17703,1802.5,1400,N/A,N/A,N/A,N/A,N/A,155.3,104,0.58,0,5.84,0.57,34,1,3/26/2024,T002516,3,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,13,27,5,13064,1470,1032.5,0.229,84.5,84.5,542.8,0.6,88.7,55,0.31,0,5.14,0.37,18,1,3/26/2024,T002516,3,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,14,27,6,17253,1627.5,1365,0.342,139.8,139.8,106.4,0.4,280.3,40,0.22,0,5.78,0.44,13,0.67,3/26/2024,T002516,3,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,15,28,5,13970,1925,1102.5,0.438,196.7,196.7,161.3,0.45,60.3,45,0.25,0,9.59,0.52,15,1,3/26/2024,T002516,4,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,16,31,7,12226,2205,962.5,N/A,N/A,N/A,N/A,N/A,345.8,52,0.29,0,8.6,0.6,17,1,3/26/2024,T002516,7,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,17,31,10,6068,2240,472.5,0.272,116.4,116.4,126.2,0.5,193.8,58,0.32,0,5.14,0.52,19,1,3/26/2024,T002516,7,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,18,32,3,8423,1102.5,665,N/A,N/A,N/A,N/A,N/A,103.3,205,0.85,0,4.89,0.35,51,1,3/26/2024,T002516,8,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,1
1,19,34,2,17241,1417.5,1365,0.324,119.5,119.5,112.1,0.4,157.5,40,0.17,0,6.99,0.62,10,0.75,3/26/2024,T002516,10,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,20,34,5,13709,1207.5,1085,N/A,N/A,N/A,N/A,N/A,311.4,41,0.17,35.73,4.73,0.41,10,0.75,3/26/2024,T002516,10,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,21,37,2,13932,1260,1102.5,0.393,342,243.1,210.7,1.8,193.8,34,0.19,0,11.3,0.59,11,0.67,3/26/2024,T002516,13,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,22,37,6,13076,1680,1032.5,0.376,523.9,394.4,649.6,2.75,244.3,58,0.32,0,10.2,0.47,19,1,3/26/2024,T002516,13,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,23,39,5,8692,1960,682.5,0.295,182.2,182.2,717.5,1.8,107.7,57,0.32,0,2.94,0.26,19,0.67,3/26/2024,T002516,15,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,24,39,6,15991,2642.5,1260,0.365,196.7,196.7,210.7,0.55,109,119,0.66,3.18,1.71,0.48,39,1,3/26/2024,T002516,15,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,25,40,2,10691,2292.5,840,0.315,98.9,98.9,112.1,0.3,192.4,49,0.2,0,5.03,0.39,12,0.75,3/26/2024,T002516,16,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,0
1,26,44,1,13735,1662.5,1085,N/A,N/A,N/A,N/A,N/A,104.3,42,0.17,0,8.63,0.54,10,0.75,3/26/2024,T002516,20,18,DOP6 W3 Organoids T002516,6,Default Group,#999999,20.3.2024,1
1,27,52,2,19911,1942.5,1575,N/A,N/A,N/A,N/A,N/A,60.4,61,0.25,0,2.62,0.29,15,1,3/28/2024,T002604,4,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,0
1,28,52,4,12889,2257.5,1015,N/A,N/A,N/A,N/A,N/A,105.5,96,0.4,0,2.09,0.36,24,1,3/28/2024,T002604,4,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,0
1,29,54,6,9805,2187.5,770,0.485,499.5,231.7,228.2,0.65,174.7,139,0.58,0,5.61,0.56,34,1,3/28/2024,T002604,6,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,0
1,30,56,2,13528,1890,1067.5,N/A,N/A,N/A,N/A,N/A,163.6,55,0.23,0,3.87,0.32,13,1,3/28/2024,T002604,8,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,1
1,31,61,9,9138,2065,717.5,0.357,137,137,94.2,0.35,188.4,163,0.9,0,8.78,0.63,54,1,3/28/2024,T002604,13,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,0
1,32,61,11,18157,2047.5,1435,0.327,1355.3,369.1,792.3,4.1,54.7,134,0.74,0,3.27,0.37,44,1,3/28/2024,T002604,13,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,0
1,33,62,6,23202,1785,1837.5,N/A,N/A,N/A,N/A,N/A,151.3,85,0.35,0,12.26,0.62,21,0.75,3/28/2024,T002604,14,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,1
1,34,62,10,20996,1680,1662.5,0.37,154.5,154.5,150.5,0.45,96.2,56,0.23,0,9.18,0.47,14,1,3/28/2024,T002604,14,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,1
1,35,63,7,7605,2187.5,595,0.428,126.7,126.7,725.1,0.3,189.9,44,0.18,0,11.94,0.27,11,0.75,3/28/2024,T002604,15,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,0
1,36,64,6,18804,1820,1487.5,0.392,116.4,116.4,126.2,0.35,107.3,48,0.2,0,7.04,0.56,12,1,3/28/2024,T002604,16,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,0
1,37,66,1,9634,3045,752.5,N/A,N/A,N/A,N/A,N/A,75.2,220,0.73,10.86,1.3,0.07,44,0.8,3/28/2024,T002604,18,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,0
1,38,67,5,4312,2310,332.5,0.286,77.2,77.2,94.2,0.3,155.5,58,0.24,0,14.66,0.58,14,1,3/28/2024,T002604,19,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,0
1,39,67,8,7585,1837.5,595,0.443,1676.5,450.2,383.8,1,112.9,197,0.82,0,N/A,N/A,49,1,3/28/2024,T002604,19,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,0
1,40,68,2,20996,1680,1662.5,0.296,94.7,94.7,105,0.35,91.6,69,0.29,0,5.98,0.55,17,0.75,3/28/2024,T002604,20,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,1
1,41,68,7,13068,1540,1032.5,N/A,N/A,N/A,N/A,N/A,349,123,0.51,0,4.64,0.74,30,1,3/28/2024,T002604,20,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,1
1,42,69,4,9102,1435,717.5,N/A,N/A,N/A,N/A,N/A,83.8,53,0.22,0,3.93,0.34,13,1,3/28/2024,T002604,21,26,DOP8 W3 Organoids T002604,8,Default Group,#999999,20.3.2024,0
1,43,74,1,7561,1417.5,595,0.297,77.2,77.2,72.2,0.3,67.1,209,0.87,0,1.98,0.25,52,1,3/28/2024,T002516,2,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,1
1,44,74,3,16126,1155,1277.5,N/A,N/A,N/A,N/A,N/A,86.4,61,0.25,0,5.01,0.38,15,1,3/28/2024,T002516,2,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,1
1,45,75,1,19678,1715,1557.5,0.319,193.6,106.1,141.1,0.3,169.3,47,0.2,0,10.28,0.71,11,1,3/28/2024,T002516,3,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,46,75,2,9552,1610,752.5,N/A,N/A,N/A,N/A,N/A,438.2,82,0.34,0,18.22,0.57,20,0.75,3/28/2024,T002516,3,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,47,75,3,9570,1925,752.5,0.338,109.1,109.1,112.1,0.4,160.7,44,0.18,0,11.1,0.61,11,1,3/28/2024,T002516,3,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,48,75,8,11776,2030,927.5,N/A,N/A,N/A,N/A,N/A,140.1,48,0.2,0,7.02,0.39,12,0.75,3/28/2024,T002516,3,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,49,76,2,8682,1785,682.5,N/A,N/A,N/A,N/A,N/A,82.4,57,0.24,0,5.42,0.36,14,1,3/28/2024,T002516,4,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,50,76,3,10436,1680,822.5,N/A,N/A,N/A,N/A,N/A,134.6,113,0.47,0,9.91,0.58,28,1,3/28/2024,T002516,4,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,51,76,4,17257,1697.5,1365,N/A,N/A,N/A,N/A,N/A,90.8,44,0.18,0,N/A,N/A,11,1,3/28/2024,T002516,4,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,52,76,7,14836,1680,1172.5,0.384,119.5,119.5,112.1,0.35,85.2,186,0.77,0,4.76,0.42,46,1,3/28/2024,T002516,4,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,53,79,4,15521,2117.5,1225,N/A,N/A,N/A,N/A,N/A,127.3,56,0.23,0,4.82,0.49,14,0.75,3/28/2024,T002516,7,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,54,80,2,8423,1102.5,665,0.305,112.2,112.2,102,0.35,123.3,56,0.23,0,11.8,0.52,14,1,3/28/2024,T002516,8,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,1
1,55,86,5,11975,1662.5,945,0.388,907.5,457.4,262.5,1.1,98,109,0.45,0,8.92,0.51,27,0.75,3/28/2024,T002516,14,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,1
1,56,88,5,18597,2047.5,1470,0.365,169,169,102,0.5,238.1,169,0.7,0,18.42,0.76,42,1,3/28/2024,T002516,16,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,57,88,6,19941,2467.5,1575,0.408,126.7,126.7,126.2,0.3,279.9,154,0.64,0,7.86,0.56,38,1,3/28/2024,T002516,16,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,58,88,9,10259,2432.5,805,0.319,115.1,115.1,126.2,0.45,74.5,163,0.68,0,4.6,0.46,40,1,3/28/2024,T002516,16,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,59,89,3,10647,1522.5,840,0.343,109.2,109.2,112.1,0.3,300,45,0.19,0,2.35,0.24,11,0.75,3/28/2024,T002516,17,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,60,89,6,3615,1662.5,280,0.357,175.3,175.3,165.1,0.55,188.6,77,0.32,0,4.08,0.53,19,1,3/28/2024,T002516,17,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,0
1,61,92,1,8025,1837.5,630,0.385,270.1,137,117.4,0.45,341.2,91,0.38,0,16.02,0.58,22,1,3/28/2024,T002516,20,28,DOP8 W3 Organoids T002516,8,Default Group,#999999,20.3.2024,1
1,62,98,7,5580,1400,437.5,N/A,N/A,N/A,N/A,N/A,152.7,77,0.21,0,6.4,0.49,12,0.67,4/2/2024,T002604,2,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,1
1,63,99,3,14151,1242.5,1120,N/A,N/A,N/A,N/A,N/A,238.2,348,0.83,0,13.54,0.64,49,1,4/2/2024,T002604,3,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,64,99,10,18115,1312.5,1435,N/A,N/A,N/A,N/A,N/A,183.9,251,0.6,0,N/A,N/A,35,1,4/2/2024,T002604,3,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,65,100,5,11523,1452.5,910,0.511,344,344,350,0.8,138.7,78,0.22,0,11.18,0.54,13,0.83,4/2/2024,T002604,4,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,66,100,6,9809,2257.5,770,0.266,87.5,87.5,94.2,0.4,120.8,220,0.61,0,N/A,N/A,36,1,4/2/2024,T002604,4,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,67,100,9,8670,1575,682.5,N/A,N/A,N/A,N/A,N/A,211.7,89,0.25,0,3.72,0.48,14,1,4/2/2024,T002604,4,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,68,100,12,17074,2345,1347.5,0.274,109.2,109.2,110.7,0.65,232.6,156,0.43,0,14.17,0.65,26,0.83,4/2/2024,T002604,4,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,69,101,5,17275,2012.5,1365,N/A,N/A,N/A,N/A,N/A,187.4,243,0.58,0,10.83,0.59,34,1,4/2/2024,T002604,5,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,70,102,1,17936,2030,1417.5,0.282,196.7,196.7,149.5,0.75,494.1,120,0.29,0,14.32,0.63,17,0.86,4/2/2024,T002604,6,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,71,102,3,18581,1767.5,1470,N/A,N/A,N/A,N/A,N/A,321.6,86,0.2,0,7.5,0.59,12,0.86,4/2/2024,T002604,6,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,72,106,1,1925,2887.5,140,N/A,N/A,N/A,N/A,N/A,54.1,87,0.29,0,0.75,0.03,17,0.6,4/2/2024,T002604,10,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,73,109,4,20566,1855,1627.5,0.357,591.3,221.5,790.6,2.3,76.6,115,0.27,0,2.46,0.52,16,0.86,4/2/2024,T002604,13,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,74,109,5,9112,1610,717.5,0.4,839.7,249.2,771.8,4.25,451.9,641,1.52,0,7.12,0.45,91,1,4/2/2024,T002604,13,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,75,109,10,7603,2152.5,595,N/A,N/A,N/A,N/A,N/A,105,95,0.23,0,5.78,0.47,13,0.71,4/2/2024,T002604,13,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,76,109,14,11963,1452.5,945,N/A,N/A,N/A,N/A,N/A,166,84,0.2,0,9.39,0.5,12,0.86,4/2/2024,T002604,13,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,77,109,15,9122,1785,717.5,N/A,N/A,N/A,N/A,N/A,173.3,116,0.28,0,11.71,0.59,16,0.86,4/2/2024,T002604,13,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,78,109,18,16859,2432.5,1330,0.359,235.9,235.9,193.3,0.7,148,139,0.33,0,2.8,0.51,19,1,4/2/2024,T002604,13,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,79,110,1,14207,2222.5,1120,0.424,709.8,288.7,211.5,3.15,288.4,109,0.26,0,9.6,0.74,15,1,4/2/2024,T002604,14,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,1
1,80,110,8,23632,1610,1872.5,N/A,N/A,N/A,N/A,N/A,112.7,74,0.18,0,4.62,0.42,10,0.71,4/2/2024,T002604,14,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,1
1,81,110,10,14394,1645,1137.5,N/A,N/A,N/A,N/A,N/A,233.6,96,0.23,0,10.35,0.66,13,0.86,4/2/2024,T002604,14,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,1
1,82,111,3,7832,2310,612.5,N/A,N/A,N/A,N/A,N/A,55.1,72,0.2,0,7.64,0.49,12,1,4/2/2024,T002604,15,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,83,111,16,12863,1802.5,1015,0.363,954.9,356.1,526.5,2.05,181,105,0.29,0,N/A,N/A,17,0.67,4/2/2024,T002604,15,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,84,111,17,10416,1330,822.5,0.434,256.5,154.5,166,0.5,61.6,143,0.4,0,N/A,N/A,23,1,4/2/2024,T002604,15,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,85,112,3,13938,1365,1102.5,0.196,94.7,94.7,110.7,0.5,64.8,71,0.17,0,9.73,0.52,10,0.71,4/2/2024,T002604,16,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,86,112,4,8682,1785,682.5,0.441,109.2,109.2,117.4,0.3,91.8,146,0.35,0,6.8,0.41,20,1,4/2/2024,T002604,16,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,87,112,5,19045,2187.5,1505,0.277,260.5,190.5,267.7,1.5,72.5,112,0.27,0,2.74,0.2,16,1,4/2/2024,T002604,16,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,88,114,1,9853,3027.5,770,N/A,N/A,N/A,N/A,N/A,75.1,156,0.87,9.25,1.15,0.08,52,1,4/2/2024,T002604,18,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,89,115,3,6972,2660,542.5,0.251,87.5,87.5,94.2,0.4,220.6,72,0.2,0,6.62,0.58,12,0.83,4/2/2024,T002604,19,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,90,115,9,1863,1802.5,140,N/A,N/A,N/A,N/A,N/A,180.4,114,0.32,0,4.52,0.51,19,1,4/2/2024,T002604,19,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,91,116,1,22951,1242.5,1820,0.265,70,70,78.3,0.3,505.7,186,0.44,0,20.28,0.64,26,1,4/2/2024,T002604,20,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,1
1,92,116,5,20562,1785,1627.5,N/A,N/A,N/A,N/A,N/A,126.5,111,0.26,0,7.27,0.56,15,0.86,4/2/2024,T002604,20,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,1
1,93,117,3,16835,2012.5,1330,0.222,106.1,106.1,72.2,0.55,411.3,77,0.21,0,6.86,0.65,12,0.83,4/2/2024,T002604,21,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,94,117,9,13283,1452.5,1050,N/A,N/A,N/A,N/A,N/A,151.6,113,0.31,0,3.75,0.35,18,1,4/2/2024,T002604,21,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,95,119,1,15493,1627.5,1225,N/A,N/A,N/A,N/A,N/A,79,98,0.23,0,N/A,N/A,14,0.86,4/2/2024,T002604,23,45,DOP13 W3 Organoids T002604,13,Default Group,#999999,20.3.2024,0
1,96,121,4,13104,2170,1032.5,0.413,151.4,151.4,112.1,0.35,681.1,67,0.19,0,17.31,0.68,11,0.67,4/2/2024,T002516,1,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,97,122,5,11053,927.5,875,0.289,446.7,171.7,721.5,1.75,129,200,0.48,0,9.52,0.53,28,1,4/2/2024,T002516,2,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,1
1,98,122,14,19903,1802.5,1575,0.398,137,137,149.5,0.45,149.3,93,0.22,0,9.53,0.62,13,0.86,4/2/2024,T002516,2,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,1
1,99,123,7,8017,1697.5,630,0.41,393.3,221.5,150.5,0.5,242.8,157,0.44,0,12.21,0.63,26,0.83,4/2/2024,T002516,3,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,100,124,1,13136,2730,1032.5,0.252,94.7,94.7,105,0.4,72.1,442,1.23,0,N/A,N/A,73,1,4/2/2024,T002516,4,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,101,124,2,8879,1382.5,700,N/A,N/A,N/A,N/A,N/A,173.6,82,0.23,0,12.24,0.55,13,0.67,4/2/2024,T002516,4,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,102,127,1,3388,1540,262.5,N/A,N/A,N/A,N/A,N/A,206,74,0.21,0,4.46,0.52,12,1,4/2/2024,T002516,7,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,103,127,3,2303,1802.5,175,0.441,144.2,144.2,78.3,0.4,361.9,63,0.17,0,8.62,0.71,10,0.83,4/2/2024,T002516,7,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,104,129,1,5831,1942.5,455,0.339,142.8,142.8,89.2,0.4,378.3,81,0.19,0,6.07,0.54,11,1,4/2/2024,T002516,9,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,105,129,2,18402,2485,1452.5,N/A,N/A,N/A,N/A,N/A,129.9,158,0.38,0,4.17,0.4,22,1,4/2/2024,T002516,9,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,106,129,4,15768,2590,1242.5,0.527,126.7,126.7,87.5,0.3,388.4,113,0.27,0,9.22,0.68,16,1,4/2/2024,T002516,9,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,107,129,8,18593,1977.5,1470,0.364,119.5,119.5,94.2,0.3,158,124,0.29,0,3.86,0.36,17,1,4/2/2024,T002516,9,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,108,129,10,11165,2887.5,875,0.218,141.1,141.1,110.7,0.75,238.7,141,0.34,0,N/A,N/A,20,1,4/2/2024,T002516,9,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,109,133,17,17235,1312.5,1365,0.368,151.7,151.7,117.4,0.5,210.6,136,0.32,0,10.55,0.59,19,1,4/2/2024,T002516,13,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,110,133,19,320,1750,17.5,N/A,N/A,N/A,N/A,N/A,62.4,245,0.58,1.75,N/A,N/A,35,1,4/2/2024,T002516,13,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,111,134,7,17004,1120,1347.5,N/A,N/A,N/A,N/A,N/A,137.3,101,0.24,0,7.93,0.49,14,1,4/2/2024,T002516,14,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,1
1,112,134,14,12867,1872.5,1015,0.393,1023.5,247.3,252.4,1,144.6,100,0.24,0,12.44,0.58,14,1,4/2/2024,T002516,14,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,1
1,113,135,3,3633,1977.5,280,0.283,155.5,155.5,89.2,0.8,194.3,154,0.37,0,16.18,0.65,22,1,4/2/2024,T002516,15,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,114,135,7,23455,2362.5,1855,0.297,77.2,77.2,87.5,0.35,323.5,139,0.33,0,12.35,0.7,19,1,4/2/2024,T002516,15,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,115,135,9,16218,2765,1277.5,0.286,77.2,77.2,78.3,0.25,101,170,0.4,0,5.57,0.37,24,1,4/2/2024,T002516,15,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,116,135,14,20100,1400,1592.5,N/A,N/A,N/A,N/A,N/A,355.2,91,0.22,0,11.59,0.82,13,0.71,4/2/2024,T002516,15,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
1,117,136,7,21450,1925,1697.5,N/A,N/A,N/A,N/A,N/A,97.5,110,0.26,0,3.77,0.31,15,1,4/2/2024,T002516,16,47,DOP13 W3 Organoids T002516,13,Default Group,#999999,20.3.2024,0
