Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
2,25,1,155.41,523,0.52,0.62,0.74,11.54,46.71,0.92,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,26,1,166.95,1972,1.96,1.33,1.54,9.2,147.93,1.41,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,27,1,176.15,1165,1.16,0.97,1.09,3.42,96.02,1.48,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,28,1,179.57,528,0.53,0.79,0.65,2.73,67.19,1.24,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,29,1,182.3,524,0.52,0.66,0.7,12.14,45.48,0.97,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,30,1,194.44,1189,1.18,0.95,1.22,4.53,111.79,1.35,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,31,1,198.97,657,0.65,0.7,0.88,19.72,64.37,1.19,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,32,1,218.69,1689,1.68,1.14,1.52,6.71,140.4,1.41,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,33,1,225.4,1461,1.45,0.98,1.48,18.48,101.06,1.33,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,34,1,243.88,901,0.9,1.32,0.69,2.19,112.95,1.71,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,35,1,246.07,399,0.4,0.53,0.68,9.95,45.58,0.98,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,36,1,256.02,512,0.51,0.63,0.7,5.33,58.85,0.97,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,37,1,261.35,556,0.55,0.78,0.69,7.33,57.49,1.07,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,38,1,268.68,1105,1.1,1.72,0.67,8.62,146.41,1.73,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,39,1,277.3,485,0.48,0.41,0.84,1.31,37.12,0.88,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,40,1,278.61,1165,1.16,1.07,1.16,6.34,111.61,1.45,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,41,1,284.95,1348,1.34,0.93,1.4,13.18,98.9,1.38,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,42,1,298.13,599,0.6,0.77,0.7,3.77,67.19,1.15,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,43,1,301.9,431,0.43,0.63,0.64,3.83,79.53,1.02,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,44,1,305.73,604,0.6,0.86,0.66,4.52,96.91,1.32,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,45,1,310.25,695,0.69,0.88,0.81,10.59,77.15,1.35,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,46,1,320.84,536,0.53,0.7,0.65,5.97,56.17,1.15,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,47,1,326.81,555,0.55,0.64,0.76,7.66,57.53,0.9,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,48,1,334.47,82,0.08,0.08,0.73,1.37,18.78,0.4,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,49,1,335.84,1197,1.19,1.16,1.05,2.82,106.5,1.39,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,50,1,338.66,566,0.56,0.82,0.64,13.5,98.65,1.23,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,51,1,352.16,923,0.92,0.77,1.12,4.99,100.28,1.29,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,52,1,357.15,1738,1.73,1.11,1.58,24.9,124.02,1.44,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,53,1,382.05,476,0.47,0.67,0.67,3.06,80.46,1.17,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,54,1,385.11,704,0.7,0.91,0.76,2.19,88.93,1.22,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,55,1,387.3,768,0.76,1.04,0.78,1.96,114.11,1.43,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,56,1,389.26,323,0.32,0.45,0.65,13.33,36.65,0.41,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,57,1,402.59,645,0.64,0.6,0.87,4.6,58.54,1.24,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,58,1,407.19,650,0.65,0.56,1,1.53,65.25,1.1,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,59,1,408.72,1264,1.26,0.83,1.52,16.41,94.21,1.3,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,60,1,425.13,948,0.94,0.8,1.11,13.85,87,1.21,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,61,1,438.98,455,0.45,0.59,0.66,4.67,58.52,1.01,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,62,1,443.65,446,0.44,0.61,0.67,5.95,61.28,0.9,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,63,1,449.6,725,0.72,0.82,0.88,1.86,81.22,1.38,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,64,1,451.46,487,0.48,0.58,0.74,3.21,65.93,0.84,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,65,1,454.67,1550,1.54,0.93,1.59,14.06,88.39,1.26,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,66,1,468.73,578,0.58,0.93,0.63,4.69,82.47,1.42,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,67,1,473.42,455,0.45,0.52,0.77,1.29,55.59,1,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,68,1,474.71,725,0.72,0.63,0.95,3.82,63.97,0.96,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,69,1,478.53,520,0.52,0.67,0.67,10.51,51.99,1.09,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,70,1,489.04,649,0.65,0.64,0.84,4.22,56.74,1.12,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,71,1,493.26,1959,1.95,0.85,2.18,17.05,105.41,1.25,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,72,1,510.31,1039,1.03,0.91,1.17,8.99,92.38,1.34,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,73,1,519.3,921,0.92,0.81,1.09,21.25,78.42,1.39,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,74,1,540.55,457,0.45,0.64,0.67,2.19,96.99,0.93,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,75,1,542.74,791,0.79,0.79,0.92,4.56,84.64,1.33,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,76,1,547.3,591,0.59,0.73,0.76,10.67,58.39,1.26,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,77,1,557.97,647,0.64,0.65,0.9,2.2,64.09,1.05,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,78,1,560.17,863,0.86,1.1,0.75,2.32,138.6,1.49,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,79,1,562.49,876,0.87,0.81,1.03,17.72,88.64,1.33,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,80,1,580.21,1013,1.01,1.38,0.72,2.86,111.45,1.62,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,81,1,583.07,715,0.71,0.89,0.75,2.97,98.37,1.33,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,82,1,586.04,865,0.86,0.82,1.04,18.35,87.59,1.36,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,83,1,604.39,1017,1.01,1.05,1,11.42,91.15,1.41,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,84,1,615.81,1651,1.64,1.67,1.05,20.27,159.56,1.72,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,85,1,636.08,1604,1.6,0.78,1.89,15.46,84.61,1.32,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,86,1,651.54,1603,1.6,0.8,1.88,5.97,100,1.25,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,87,1,657.51,695,0.69,0.72,0.94,12.75,57.1,0.91,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,88,1,670.26,454,0.45,0.61,0.72,1.74,70.37,0.94,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,89,1,672,745,0.74,0.81,0.84,10.66,83.91,1.28,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,90,1,682.66,422,0.42,0.49,0.67,1.47,42.96,0.96,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,91,1,684.13,616,0.61,0.75,0.75,5.38,81.79,1.3,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,92,1,689.51,809,0.8,1,0.81,14.45,85.27,1.59,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,93,1,703.96,876,0.87,0.89,0.96,9.56,113.44,1.37,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,94,1,713.52,963,0.96,1.01,0.9,3.49,89,1.54,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,95,1,717.01,689,0.69,0.76,0.91,12.8,64.46,1.24,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,96,1,729.81,992,0.99,1.03,0.93,1.58,117.46,1.43,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,97,1,731.39,257,0.26,0.37,0.69,10.21,41.53,0.72,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,98,1,741.6,667,0.66,1.02,0.64,4.17,89.4,1.46,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,99,1,745.77,440,0.44,0.49,0.72,1.73,53.2,0.89,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,100,1,747.5,972,0.97,0.8,1.13,13.23,77.7,1.25,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,101,1,760.73,1341,1.33,0.95,1.47,14.7,94.59,1.25,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,102,1,775.43,682,0.68,0.82,0.76,11.83,79.05,1.19,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,103,1,787.26,1016,1.01,0.93,1.04,1.27,87.46,1.38,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,104,1,788.53,441,0.44,0.43,0.9,14.77,69.55,0.89,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,105,1,803.3,1042,1.04,1.16,0.9,2.37,124.75,1.38,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,106,1,805.67,538,0.54,0.72,0.71,13.48,76.93,1.13,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,107,1,819.15,1243,1.24,1.7,0.76,1,177.53,1.75,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,108,1,820.15,289,0.29,0.32,0.71,4.94,51.53,0.61,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,109,1,825.09,392,0.39,0.48,0.65,1.89,45.67,0.83,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,110,1,826.98,864,0.86,1.02,0.81,8.83,118.45,1.37,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,111,1,835.81,457,0.45,0.64,0.64,2.01,66.61,1.16,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,112,1,837.82,614,0.61,1.02,0.64,6.1,90.9,1.3,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,113,1,843.92,1085,1.08,0.76,1.29,14.49,76.13,1.17,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,114,1,858.41,1630,1.62,0.78,1.97,24.27,93.57,1.24,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,115,1,882.68,506,0.5,0.65,0.7,2.66,60.09,1.37,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,116,1,885.34,399,0.4,0.37,0.75,1.43,43.03,0.67,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,117,1,886.77,1217,1.21,1.05,1.12,1.85,121.44,1.4,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,118,1,888.62,458,0.46,0.55,0.73,10.48,66.27,1.08,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,119,1,899.1,457,0.45,0.62,0.64,N/A,52.03,1.13,8/16/2024,T002604,1,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,120,2,4.05,308,0.58,0.59,0.81,N/A,75.13,1.02,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,121,2,13.69,456,0.86,1.04,0.79,5.72,86.29,1.36,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,122,2,19.41,381,0.72,0.8,0.84,3.9,82.44,1.26,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,123,2,23.31,280,0.53,0.54,0.81,19.23,57.44,0.71,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,124,2,42.54,236,0.45,0.19,1.73,1.33,47.43,0.58,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,125,2,43.87,1602,3.03,0.92,3.16,3.36,116.75,1.21,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,126,2,47.23,978,1.85,0.99,1.97,22.15,110.77,1.2,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,127,2,69.38,560,1.06,1.36,0.8,16.98,103.63,1.86,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,128,2,86.36,445,0.84,0.95,0.9,4.49,72.99,1.27,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,129,2,90.85,300,0.57,0.61,0.81,3.04,64.04,0.94,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,130,2,93.89,441,0.83,0.55,1.21,4.9,62.58,0.71,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,131,2,98.79,1412,2.67,0.62,3.48,3.66,68.55,1,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,132,2,102.45,1432,2.71,0.61,3.5,4.4,68.87,1.02,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,133,2,106.85,329,0.62,0.71,0.79,20.35,60.07,0.79,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,134,2,127.2,336,0.64,0.69,0.84,12.24,60.75,1.28,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,135,2,139.44,338,0.64,0.69,0.84,6.36,69.69,0.87,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,136,2,145.8,480,0.91,0.7,1.16,41.78,71.34,1.24,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,137,2,187.58,382,0.72,0.86,0.8,5.44,90.46,1.47,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,138,2,193.02,1575,2.98,0.8,3.53,4.34,103.84,1.14,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,139,2,197.36,1365,2.58,0.71,3.28,27.5,79.97,1.01,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,140,2,224.86,358,0.68,0.8,0.82,15.68,73.42,0.98,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,141,2,240.54,513,0.97,0.66,1.23,2.9,68.28,0.94,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,142,2,243.44,326,0.62,0.58,0.88,8.18,55.53,0.71,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,143,2,251.62,413,0.78,0.81,0.9,4.13,74.34,1.6,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,144,2,255.75,353,0.67,0.74,0.83,8.43,75.29,1.19,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,145,2,264.18,723,1.37,1.33,1.02,8.99,102.65,1.42,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,146,2,273.17,346,0.65,0.63,0.94,21.74,56.79,0.74,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,147,2,294.91,276,0.52,0.51,0.79,3.46,48.06,0.66,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,148,2,298.37,428,0.81,0.89,0.87,6.74,84.76,1.32,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,149,2,305.11,296,0.56,0.65,0.79,8.92,56.67,0.92,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,150,2,314.03,371,0.7,0.74,0.84,2.93,67.29,1.36,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,151,2,316.96,1444,2.73,0.63,3.56,2.47,63.65,0.95,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,152,2,319.43,1342,2.54,0.73,3.1,48.99,86.02,1.11,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,153,2,368.42,362,0.68,0.77,0.8,18.73,57.95,1.07,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,154,2,387.15,609,1.15,1.57,0.79,5.78,129.1,1.66,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,155,2,392.93,348,0.66,0.65,0.9,5.63,63.08,0.84,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,156,2,398.56,623,1.18,1.41,0.88,4.54,152.53,1.57,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,157,2,403.1,368,0.7,0.89,0.8,19.83,68.06,1,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,158,2,422.93,359,0.68,0.79,0.84,3.67,72.27,1.65,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
2,159,2,426.6,347,0.66,0.72,0.85,2.41,67.77,0.97,8/16/2024,T002604,2,32,N/A,N/A,N/A,N/A,DOP23 W3 Organoids T002604,23
