Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
2,17,1,58.36,65,0.52,0.4,0.96,1.09,50.71,0.68,7/29/2024,T002604,1,10,Default Group,#999999,24.7.2024,0,DOP5 W3 Organoids T002604,5
2,18,1,59.45,220,1.76,1.78,1.02,3.2,122.72,1.94,7/29/2024,T002604,1,10,Default Group,#999999,24.7.2024,0,DOP5 W3 Organoids T002604,5
2,19,1,62.65,56,0.45,0.3,0.77,1.05,53.21,0.41,7/29/2024,T002604,1,10,Default Group,#999999,24.7.2024,0,DOP5 W3 Organoids T002604,5
2,20,1,63.7,108,0.86,0.67,1.12,2.44,45.45,0.56,7/29/2024,T002604,1,10,Default Group,#999999,24.7.2024,0,DOP5 W3 Organoids T002604,5
2,21,1,66.14,64,0.51,0.51,0.74,2.17,50.41,0.76,7/29/2024,T002604,1,10,Default Group,#999999,24.7.2024,0,DOP5 W3 Organoids T002604,5
2,22,1,68.31,154,1.23,1.06,1,2.91,84,1.51,7/29/2024,T002604,1,10,Default Group,#999999,24.7.2024,0,DOP5 W3 Organoids T002604,5
2,23,1,71.22,108,0.86,0.76,1.02,2.78,60.65,1.34,7/29/2024,T002604,1,10,Default Group,#999999,24.7.2024,0,DOP5 W3 Organoids T002604,5
2,24,1,74,98,0.78,0.89,0.72,1.78,92.93,1.24,7/29/2024,T002604,1,10,Default Group,#999999,24.7.2024,0,DOP5 W3 Organoids T002604,5
2,25,1,75.78,119,0.95,1.07,0.81,5.62,114.32,1.53,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,26,1,81.4,62,0.5,0.32,0.85,1.09,58.9,0.61,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,27,1,82.49,136,1.09,1.06,0.97,5.14,122.26,1.3,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,28,1,87.63,76,0.61,0.65,0.9,2.44,72.93,0.66,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,29,1,90.07,64,0.51,0.56,0.76,1.71,58.03,0.89,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,30,1,91.78,126,1.01,0.69,1.33,3.09,56.4,0.8,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,31,1,94.87,78,0.62,0.45,0.86,4.28,47.4,0.74,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,32,1,99.15,73,0.58,0.53,0.98,1.3,52.96,0.82,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,33,1,100.45,100,0.8,0.67,1.1,5.45,86.22,0.62,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,34,1,105.9,73,0.58,0.75,0.71,2.9,113.3,1.3,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,35,1,108.8,185,1.48,0.87,1.71,4.31,74.97,1.22,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,36,1,113.11,83,0.66,0.56,0.88,1.63,47.18,0.39,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,37,1,114.74,65,0.52,0.5,0.84,6.46,72.99,0.76,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,38,1,121.2,157,1.26,1.12,1.07,3.03,120.54,1.68,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,39,1,124.23,68,0.54,0.57,0.8,3.06,63.95,0.72,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,40,1,127.29,72,0.58,0.56,0.81,2.48,81.05,0.5,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,41,1,129.77,64,0.51,0.53,0.75,1.74,70.91,0.94,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,42,1,131.51,104,0.83,0.7,0.97,2.99,57.31,0.68,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,43,1,134.5,63,0.5,0.51,0.8,3.86,66.25,0.93,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,44,1,138.36,101,0.81,0.93,0.94,4.75,47.98,0.42,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,45,1,143.11,134,1.07,0.86,1.03,1.22,79.58,1.1,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,46,1,144.33,72,0.58,0.35,0.88,2.63,43.01,0.38,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,47,1,146.96,89,0.71,0.72,0.94,2.18,50.07,1.05,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,48,1,149.14,122,0.98,0.62,1.29,2.85,54.7,0.51,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,49,1,151.99,133,1.06,1.25,0.79,2.49,110.77,1.04,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,50,1,154.48,91,0.73,0.69,1.02,4.12,58.7,0.6,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,51,1,158.6,107,0.86,0.67,1.07,1.97,51.64,0.47,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,52,1,160.57,71,0.57,0.68,0.75,1.69,51.31,0.36,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,53,1,162.26,121,0.97,0.72,1.14,3.72,59.39,1.21,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,54,1,165.98,160,1.28,0.69,1.47,1.15,46.96,0.86,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,55,1,167.13,57,0.46,0.3,0.95,5.17,54.2,0.68,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,56,1,172.3,87,0.7,0.67,0.91,3.31,61.07,1.42,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,57,1,175.61,213,1.7,1.98,0.85,3.05,251.87,1.78,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,58,1,178.66,117,0.94,0.68,1.25,2.71,57.94,0.63,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,59,1,181.37,88,0.7,0.53,1.03,2.01,61.85,1.21,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,60,1,183.38,226,1.81,1.13,1.63,5.92,115.25,1.46,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,61,1,189.3,85,0.68,0.72,0.94,4.69,53.66,0.58,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,62,1,193.99,97,0.78,0.65,0.92,2.75,42.61,0.43,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,63,1,196.74,86,0.69,0.89,0.74,3,83.9,1.55,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,64,1,199.74,81,0.65,0.76,0.82,2.49,94.56,0.9,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,65,1,202.23,77,0.62,0.65,0.83,8.79,55.38,0.97,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,66,1,211.02,63,0.5,0.57,0.78,3.17,55.33,0.7,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,67,1,214.19,204,1.63,0.63,2.01,1.1,75.99,1.18,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,68,1,215.29,33,0.26,0.23,0.69,3.07,38.21,0.54,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,69,1,218.36,72,0.58,0.49,0.8,1.72,73.29,0.6,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,70,1,220.08,61,0.49,0.35,1.1,1.23,55.43,0.81,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,71,1,221.31,273,2.18,1.9,1.11,4.48,140.83,1.67,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,72,1,225.79,89,0.71,0.51,1,4.62,64.45,0.71,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,73,1,230.41,101,0.81,0.7,1,1.44,60.43,0.79,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,74,1,231.85,53,0.42,0.48,0.72,5.76,66.63,0.54,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,75,1,237.61,95,0.76,0.63,0.98,3.01,100.28,1.06,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,76,1,240.62,114,0.91,0.75,0.99,1.21,59.59,0.73,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,77,1,241.83,57,0.46,0.49,0.82,4.35,44.79,1.07,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,78,1,246.18,78,0.62,0.94,0.71,6.5,56.26,0.71,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,79,1,252.68,68,0.54,0.61,0.73,2.8,64.19,0.84,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,80,1,255.48,60,0.48,0.61,0.74,1.45,57.22,0.77,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,81,1,256.93,100,0.8,0.53,1,5.47,47.41,0.58,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,82,1,262.4,99,0.79,0.77,1.03,3.18,79.92,1.02,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,83,1,265.58,207,1.66,0.94,1.59,15.73,94.41,1.32,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,84,1,281.31,143,1.14,0.78,1.45,1.91,48.99,0.64,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,85,1,283.22,130,1.04,0.63,1.41,4.37,71.41,0.74,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,86,1,287.59,143,1.14,1.23,0.84,3.04,100.32,1.33,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,87,1,290.63,176,1.41,1.23,1.05,2.72,85.61,1.53,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,88,1,293.35,87,0.7,0.77,0.76,4,95.68,1.06,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,89,1,297.35,101,0.81,0.95,0.83,1.25,72.76,1.32,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,90,1,298.6,87,0.7,0.7,0.84,4.36,68.22,1.08,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,91,1,302.96,80,0.64,0.85,0.73,9.21,68.4,0.53,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,92,1,312.17,100,0.8,0.64,1.02,2.5,57.26,0.69,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,93,1,314.67,107,0.86,0.97,0.79,3.82,100.66,1.51,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,94,1,318.49,71,0.57,0.57,0.8,3.68,70.5,0.7,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,95,1,322.17,67,0.54,0.65,0.7,11.57,58.52,0.78,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,96,1,333.74,162,1.3,1.39,0.9,3.01,214.78,1.77,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,97,1,336.75,69,0.55,0.59,0.83,2.07,50.39,0.38,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,98,1,338.82,89,0.71,0.57,0.97,7.6,51.1,0.46,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,99,1,346.42,114,0.91,0.92,0.82,5.35,60.09,1.36,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,100,1,351.77,118,0.94,0.93,1.03,1.91,55.61,0.92,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,101,1,353.68,53,0.42,0.52,0.73,1.74,55.2,0.91,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,102,1,355.42,79,0.63,0.48,0.93,2.86,70.22,0.77,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,103,1,358.28,150,1.2,0.64,1.41,2.55,80.04,1.23,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,104,1,360.83,98,0.78,0.82,1.01,5,83.76,1.04,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,105,1,365.83,78,0.62,0.6,0.89,1.78,72.53,1.1,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,106,1,367.61,83,0.66,0.58,0.89,2.5,50.83,0.56,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,107,1,370.11,219,1.75,0.88,1.86,3.47,125.69,1.46,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,108,1,373.58,147,1.18,1.15,0.89,2.89,56.06,1.64,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,109,1,376.47,75,0.6,0.57,0.84,6.25,67.86,0.85,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,110,1,382.72,133,1.06,0.85,1.2,7.14,69.24,0.92,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,111,1,389.86,60,0.48,0.49,0.71,5.08,47.28,0.55,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,112,1,394.94,111,0.89,0.65,1.16,3.34,53.9,0.8,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,113,1,398.28,94,0.75,0.59,0.97,3.96,48.33,0.46,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,114,1,402.24,72,0.58,0.68,0.84,3.67,40.05,1.12,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,115,1,405.91,80,0.64,0.58,0.82,6.03,46.81,0.59,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,116,1,411.94,121,0.97,0.98,0.93,2.94,67.59,1.08,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,117,1,414.88,60,0.48,0.52,0.69,3.26,52.2,0.75,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,118,1,418.14,80,0.64,0.73,0.84,2.19,52.83,0.68,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,119,1,420.33,72,0.58,0.74,0.83,1.33,68.84,0.56,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,120,1,421.66,53,0.42,0.44,0.83,3.38,43.8,0.67,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,121,1,425.04,90,0.72,0.7,0.93,4.58,53.36,0.4,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,122,1,429.62,67,0.54,0.44,0.75,1.44,45.22,0.74,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,123,1,431.06,89,0.71,0.68,0.91,3.07,89.36,0.84,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,124,1,434.13,102,0.82,0.73,0.98,3.77,75.74,0.8,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,125,1,437.9,60,0.48,0.64,0.8,2.75,48.69,0.37,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,126,1,440.65,97,0.78,0.73,0.99,3.51,93.1,1.32,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,127,1,444.16,199,1.59,1.64,0.93,2.25,91.28,1.75,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,128,1,446.41,81,0.65,0.58,0.88,1.62,51.06,0.82,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,129,1,448.03,62,0.5,0.43,0.76,4.15,51.05,0.48,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,130,1,452.18,280,2.24,0.95,2.26,12.15,83.66,1.3,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,131,1,464.33,115,0.92,1,0.95,5.26,68.35,1.2,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,132,1,469.59,115,0.92,0.63,1.17,3.65,56.75,0.81,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,133,1,473.24,80,0.64,0.7,0.78,3.87,67.42,0.88,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,134,1,477.11,87,0.7,0.81,0.83,2.71,47.31,0.57,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,135,1,479.82,131,1.05,0.85,1.26,4.69,85.9,1.28,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,136,1,484.51,113,0.9,0.71,1.18,2.94,56.29,0.88,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,137,1,487.45,90,0.72,0.94,0.68,1.62,93.43,1.44,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,138,1,489.07,159,1.27,0.85,1.37,4.93,78.99,1.51,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,139,1,494,59,0.47,0.35,0.9,2.07,53.53,0.82,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,140,1,496.07,144,1.15,0.92,1.22,1.32,119.66,1.51,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,141,1,497.39,59,0.47,0.3,0.84,5.5,43.18,0.51,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,142,1,502.89,63,0.5,0.67,0.77,2.89,54.72,0.63,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,143,1,505.78,129,1.03,0.96,0.95,4.07,70.4,1.08,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,144,1,509.85,102,0.82,0.65,1.07,3.51,55.47,0.61,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,145,1,513.36,131,1.05,0.62,1.3,4.63,70.28,0.68,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,146,1,517.99,82,0.66,0.75,0.8,2.8,56.15,0.77,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,147,1,520.79,67,0.54,0.67,0.73,4.54,38.2,0.29,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,148,1,525.33,48,0.38,0.38,0.81,1.59,48.57,0.62,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,149,1,526.92,150,1.2,1.14,1.02,5.57,124.09,1.24,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,150,1,532.49,80,0.64,0.62,0.86,7.35,49.03,0.76,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,151,1,539.84,105,0.84,1.01,0.87,6.92,57.49,1.35,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,152,1,546.76,102,0.82,0.74,0.87,3.69,43.67,0.57,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,153,1,550.45,90,0.72,0.73,0.95,4.85,72.39,0.78,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,154,1,555.3,94,0.75,0.69,0.98,8.98,55.16,0.52,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,155,1,564.28,80,0.64,0.7,0.89,3.73,56.11,0.56,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,156,1,568.01,81,0.65,0.62,0.92,3.04,86.32,1.23,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,157,1,571.05,120,0.96,0.94,0.95,1.47,108.17,1.2,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,158,1,572.52,72,0.58,0.73,0.78,14.52,79,0.92,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
2,159,1,587.04,47,0.38,0.36,0.74,1.47,65.27,0.5,7/29/2024,T002604,1,10,N/A,N/A,N/A,N/A,DOP5 W3 Organoids T002604,5
