Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
Group,Instance,Instance,,Spikes per Burst,Spikes per Burst per Electrode,Burst Duration,Burst Peak Firing Rate,IBI,Mean Burst ISI,Burst ISI CV,Date,Wellplate ID,Well Number,Assay Run ID,Well Group Name,Well Group Color,,Control,Assay Tag,DIV
2,66,1,300.08,90,0.59,0.8,0.62,2.65,68.41,1.11,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,67,1,302.73,103,0.67,0.67,0.85,3.87,56.48,1.34,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,68,1,306.6,91,0.59,0.6,0.76,7.36,46.67,1.02,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,69,1,313.96,108,0.71,0.78,0.86,2.06,78.68,1.71,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,70,1,316.02,114,0.75,0.66,1.03,6.77,48.59,1.24,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,71,1,322.79,134,0.88,0.82,0.98,6.54,55.35,1.3,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,72,1,329.33,67,0.44,0.68,0.6,3.59,51.84,0.75,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,73,1,332.92,76,0.5,0.7,0.65,5.24,45.11,1.02,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,74,1,338.16,121,0.79,1.05,0.87,3.63,70.55,1.4,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,75,1,341.79,82,0.54,0.63,0.72,2.13,57.94,0.84,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,76,1,343.92,111,0.73,0.92,0.78,5.83,60.72,1.15,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,77,1,349.75,83,0.54,0.61,0.76,1.06,38.41,0.63,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,78,1,350.81,0,0,0,0.56,2.2,N/A,N/A,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,79,1,353.01,122,0.8,0.89,0.97,6.55,80.95,1.4,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,80,1,359.56,115,0.75,0.86,0.94,1.4,56.56,1.5,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,81,1,360.96,34,0.22,0.33,0.63,1.42,38.51,0.61,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,82,1,362.38,37,0.24,0.23,0.72,1.45,38.13,0.51,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,83,1,363.83,195,1.27,1.15,1.06,3.69,78.37,1.19,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,84,1,367.52,96,0.63,0.64,0.85,3.18,56.08,0.77,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,85,1,370.7,35,0.23,0.27,0.68,1.04,49.51,0.55,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,86,1,371.74,185,1.21,1.71,0.69,5.59,67.43,1.55,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,87,1,377.33,168,1.1,1.91,0.57,3.72,166.16,1.64,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,88,1,381.05,152,0.99,1.21,0.81,1.9,78.7,1.47,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,89,1,382.95,48,0.31,0.29,0.66,5.23,40.69,0.46,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,90,1,388.18,104,0.68,0.67,0.88,2.61,40.05,1.27,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,91,1,390.79,184,1.2,1.14,0.99,18.37,96.53,1.34,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,92,1,409.16,120,0.78,1.14,0.69,6.2,66.77,1.1,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,93,1,415.36,95,0.62,0.75,0.78,2.16,41.92,0.52,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,94,1,417.52,85,0.56,0.65,0.74,11.94,35.51,0.98,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,95,1,429.46,157,1.03,1.12,0.78,2.1,61.22,1.73,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,96,1,431.56,58,0.38,0.38,0.59,1.71,42.74,1.04,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,97,1,433.27,128,0.84,0.86,0.92,6.75,71.72,1.16,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,98,1,440.02,64,0.42,0.52,0.57,1.48,57.07,1.19,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,99,1,441.5,79,0.52,0.61,0.67,2.34,53.8,0.85,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,100,1,443.84,54,0.35,0.62,0.58,1.35,50.42,0.47,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,101,1,445.19,73,0.48,0.54,0.67,5.45,29.58,0.79,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,102,1,450.64,91,0.59,0.56,0.78,3.16,44.25,0.82,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,103,1,453.8,91,0.59,0.64,0.74,1.59,51.4,1.29,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,104,1,455.39,76,0.5,0.6,0.64,4.14,52.87,0.64,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,105,1,459.53,140,0.92,0.98,1,5.11,70.75,1.57,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,106,1,464.64,84,0.55,0.71,0.68,1.75,61.82,1.13,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,107,1,466.39,139,0.91,0.62,1.2,1.64,51.6,0.8,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,108,1,468.03,97,0.63,0.65,0.89,5.33,52.48,1.09,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,109,1,473.36,74,0.48,0.76,0.65,3.54,60.21,1.02,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,110,1,476.9,102,0.67,0.64,0.87,6.7,45.24,0.67,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,111,1,483.6,81,0.53,0.65,0.58,4.13,67.85,1.24,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,112,1,487.73,81,0.53,0.7,0.72,4.07,41.69,0.51,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,113,1,491.8,132,0.86,1.06,0.81,4.41,54.25,0.8,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,114,1,496.21,118,0.77,0.58,1.02,3.64,52.47,1.06,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,115,1,499.85,96,0.63,0.76,0.84,1.99,57.27,0.8,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,116,1,501.84,69,0.45,0.47,0.67,3.76,34.37,0.62,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,117,1,505.6,96,0.63,0.74,0.72,1.8,73.1,1.19,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,118,1,507.4,79,0.52,0.54,0.75,2.47,53.83,1.27,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,119,1,509.87,155,1.01,0.79,1.23,11.57,85.71,1.41,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,120,1,521.44,80,0.52,0.81,0.62,5.43,84.01,1.02,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,121,1,526.87,176,1.15,0.73,1.33,6.1,57.38,0.8,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,122,1,532.97,97,0.63,0.71,0.78,1.93,67.83,0.46,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,123,1,534.9,118,0.77,0.73,0.92,3.64,51.07,0.95,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,124,1,538.54,75,0.49,0.58,0.66,6.11,49.35,0.57,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,125,1,544.65,72,0.47,0.63,0.65,3.29,44.38,0.87,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,126,1,547.94,68,0.44,0.56,0.61,2.22,59.84,0.63,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,127,1,550.16,105,0.69,0.52,0.92,1.96,48.41,0.85,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,128,1,552.12,118,0.77,0.66,0.95,1.23,47.98,0.75,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,129,1,553.35,68,0.44,0.51,0.85,1.62,65.92,0.82,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,130,1,554.97,82,0.54,0.51,0.81,3.28,51.39,0.38,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,131,1,558.25,71,0.46,0.57,0.62,2.2,51.77,0.81,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,132,1,560.45,107,0.7,0.61,0.89,6.77,65.86,0.67,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,133,1,567.22,115,0.75,0.6,1,5.25,45.92,0.66,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,134,1,572.47,109,0.71,0.65,0.94,2,42.74,0.91,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,135,1,574.47,79,0.52,0.48,0.73,7.33,31.03,0.32,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,136,1,581.8,188,1.23,0.77,1.45,2.04,52.05,1.02,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,137,1,583.84,85,0.56,0.66,0.81,3.43,53.21,1.01,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,138,1,587.27,86,0.56,0.57,0.84,2.5,47.88,0.88,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,139,1,589.77,116,0.76,0.93,0.81,3.56,69.43,1.42,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,140,1,593.33,79,0.52,0.63,0.77,1.96,39.59,0.82,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,141,1,595.29,60,0.39,0.51,0.63,4.27,57.19,0.39,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,142,1,599.56,91,0.59,0.7,0.8,1.39,49.97,0.9,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,143,1,600.95,69,0.45,0.42,0.65,2.36,46.94,0.74,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,144,1,603.31,72,0.47,0.56,0.6,5.95,71.75,0.96,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,145,1,609.26,135,0.88,0.62,1.1,8.17,56.89,1.1,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,146,1,617.43,69,0.45,0.75,0.58,2.19,50.48,0.67,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,147,1,619.62,54,0.35,0.43,0.56,2.94,38.97,0.93,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,148,1,622.56,62,0.41,0.51,0.57,2.17,76.68,0.86,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,149,1,624.73,99,0.65,0.8,0.84,5.36,54.21,1.18,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,150,1,630.09,134,0.88,0.94,0.96,2.99,61.4,1.04,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,151,1,633.08,115,0.75,0.63,0.97,5.48,52.59,0.48,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,152,1,638.56,82,0.54,0.74,0.57,5.69,82.61,1.2,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,153,1,644.25,119,0.78,0.73,0.99,3.81,61.92,1.1,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,154,1,648.06,125,0.82,0.72,1.03,2.76,54.32,0.95,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,155,1,650.82,112,0.73,0.67,0.97,3.03,41.23,0.73,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
2,156,1,653.85,89,0.58,0.6,0.77,3.25,37.04,0.82,7/31/2024,T002604,1,13,N/A,N/A,N/A,N/A,DOP7 W3 Organoids T002604,7
