Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
2,28,1,541.2,1219,1.5,1.04,1.47,1.02,95.39,1.33,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,29,1,542.22,197,0.24,0.17,1.06,8.95,47.42,0.47,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,30,1,551.17,578,0.71,0.85,0.82,7.41,89.61,0.99,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,31,1,558.58,1275,1.57,1.07,1.45,14.84,108.82,1.4,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,32,1,573.42,1767,2.17,1.11,2.01,32.25,113.16,1.5,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,33,1,605.67,526,0.65,0.93,0.7,14.86,77.97,0.97,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,34,1,620.53,480,0.59,0.88,0.68,38.63,86.73,1.14,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,35,1,659.16,201,0.25,0.21,1.35,1.7,58.57,0.63,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,36,1,660.86,3260,4.01,0.79,4.87,16.84,86.56,1.12,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,37,1,677.7,649,0.8,0.84,0.88,60.44,86.52,1.23,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,38,1,738.14,370,0.46,0.62,0.69,3.58,66.73,1.03,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,39,1,741.72,1955,2.4,1.82,1.35,17.99,200.99,1.61,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,40,1,759.71,482,0.59,0.73,0.72,29.1,68.44,1.09,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,41,1,788.81,3643,4.48,0.85,5.05,7.09,87.06,1.14,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,42,1,795.9,1699,2.09,1.14,1.96,75.16,111.66,1.37,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,43,1,871.06,596,0.73,1,0.77,5.61,96.39,1.35,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,44,1,876.67,249,0.31,0.34,0.84,1.59,43.76,0.79,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,45,1,878.26,1677,2.06,1.12,1.84,N/A,101.8,1.44,8/7/2024,T002604,1,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,46,2,3.15,447,0.73,0.76,0.82,N/A,35.4,1.08,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,47,2,18.36,756,1.24,1.05,1.13,10.08,59.32,1.7,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,48,2,28.44,400,0.66,0.83,0.87,14.35,60.59,0.88,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,49,2,42.79,485,0.8,0.8,1.03,14.97,51.64,1.27,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,50,2,57.76,411,0.67,0.72,0.91,7.33,50.26,1.23,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,51,2,65.09,991,1.62,0.77,2.01,12.38,78.69,1.12,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,52,2,77.47,460,0.75,0.58,0.98,5.33,43.69,1.01,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,53,2,82.8,361,0.59,0.68,0.82,14.36,33.92,0.86,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,54,2,97.16,406,0.67,0.57,0.93,3.96,50.07,0.87,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,55,2,101.12,382,0.63,0.5,0.95,3.19,34.95,0.79,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,56,2,104.31,603,0.99,0.85,1.11,16.13,68.72,1.25,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,57,2,120.44,600,0.98,0.81,1.13,6.84,35.94,0.97,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,58,2,127.28,794,1.3,1.57,0.83,5.51,77.07,1.92,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,59,2,132.79,448,0.73,0.83,0.88,31.55,63.38,1.41,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,60,2,164.34,834,1.37,1.04,1.2,6.31,78.56,1.71,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,61,2,170.65,1175,1.93,0.91,2.12,26.52,90.99,1.21,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,62,2,197.17,478,0.78,0.74,0.97,7.92,55.85,1.14,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,63,2,205.09,454,0.74,0.72,0.95,5.39,43.76,1.28,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,64,2,210.48,437,0.72,0.64,0.88,4.9,47.34,1.2,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,65,2,215.38,3317,5.44,0.77,6.5,20.13,70.8,1.16,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,66,2,235.51,475,0.78,0.77,0.92,38.65,31.33,0.79,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,67,2,274.16,497,0.81,0.66,1.04,12.98,42.52,1,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,68,2,287.14,429,0.7,0.64,0.97,5.62,51.77,0.94,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,69,2,292.76,360,0.59,0.53,0.85,2.64,39.8,0.82,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,70,2,295.4,406,0.67,0.65,0.87,8.55,41.28,0.82,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,71,2,303.95,696,1.14,1.12,1.02,24.38,86.36,1.64,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,72,2,328.33,1333,2.19,0.97,2.32,1.55,118.97,1.26,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,73,2,329.88,457,0.75,0.36,1.79,27.03,40.52,1.21,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,74,2,356.91,474,0.78,0.8,0.94,5.26,49.01,1.3,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,75,2,362.17,550,0.9,0.72,1.17,17.73,39.43,0.99,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,76,2,379.9,3226,5.29,0.64,6.63,6.49,61.75,1.14,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,77,2,386.39,743,1.22,0.83,1.42,15.45,67.84,1.25,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,78,2,401.84,404,0.66,0.71,0.86,5.12,40.22,1.26,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,79,2,406.96,467,0.77,0.97,0.81,8.81,55.86,1.37,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,80,2,415.77,687,1.13,0.95,1.15,8.23,69.36,1.41,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,81,2,424,535,0.88,0.88,0.91,22.75,34.29,1.21,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,82,2,446.75,708,1.16,0.87,1.23,8.67,46,1.41,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,83,2,455.42,369,0.6,0.62,0.83,2.3,33,1.21,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,84,2,457.72,402,0.66,0.57,0.92,6.32,47.89,0.99,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,85,2,464.04,433,0.71,0.74,0.83,12.94,41.04,0.98,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,86,2,476.98,1002,1.64,0.93,1.75,22.4,64.9,1.25,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,87,2,499.38,527,0.86,0.66,1.16,12.49,41.08,1.02,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,88,2,511.87,598,0.98,0.66,1.31,5.17,42.33,1.43,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,89,2,517.04,623,1.02,0.7,1.25,25.67,69.12,0.93,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,90,2,542.71,3142,5.15,0.71,6.44,2.01,64.33,1.09,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,91,2,544.72,2211,3.62,0.61,4.66,26.54,65.05,1.1,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,92,2,571.26,410,0.67,0.53,0.89,31.34,29.24,0.86,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,93,2,602.6,611,1,1.01,1.06,30.63,67.91,1.49,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,94,2,633.23,515,0.84,0.99,0.83,11.99,54.71,1.68,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,95,2,645.22,640,1.05,0.87,1.17,11.53,69.17,1.46,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,96,2,656.75,361,0.59,0.68,0.82,17.43,38.98,0.98,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,97,2,674.18,567,0.93,0.79,1.11,2.01,59.41,1.57,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,98,2,676.19,3439,5.64,0.74,6.83,3.37,69.14,1.05,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,99,2,679.56,3022,4.95,0.71,6.06,78.08,71.64,1.14,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,100,2,757.64,574,0.94,1.22,0.82,13.32,55.52,1.89,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,101,2,770.96,384,0.63,0.49,0.93,1.74,42.58,0.91,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,102,2,772.7,831,1.36,0.91,1.46,21.4,75.15,1.24,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,103,2,794.1,367,0.6,0.64,0.82,5.76,46.93,1.19,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,104,2,799.86,477,0.78,0.71,1,2.77,65.9,1.08,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,105,2,802.63,424,0.7,0.57,0.94,8.91,39.59,0.92,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,106,2,811.54,840,1.38,1.34,1.01,13.48,56.17,1.57,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,107,2,825.02,659,1.08,0.73,1.45,1.98,88.06,1.03,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,108,2,827,3201,5.25,0.64,6.59,4.38,61.45,1.11,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,109,2,831.38,1136,1.86,0.76,2.21,1.05,93.44,1.05,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,110,2,832.43,2,0,0.03,0.91,48.37,N/A,N/A,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,111,2,880.8,433,0.71,0.6,0.89,N/A,52.76,0.99,8/7/2024,T002604,2,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,112,3,32.25,530,0.78,0.77,0.98,N/A,55.11,1.02,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,113,3,45.64,101,0.15,0.07,2.76,1.11,24.54,0.37,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,114,3,46.75,3941,5.8,0.79,6.73,26.43,76.92,1.15,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,115,3,73.18,530,0.78,0.75,0.96,5.04,67.64,1.07,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,116,3,78.22,475,0.7,0.71,0.94,39.86,57.24,1.07,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,117,3,118.08,458,0.67,0.65,0.91,4.97,52.17,0.92,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,118,3,123.05,1284,1.89,0.86,2.12,25.91,64.84,1.18,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,119,3,148.96,1232,1.81,0.46,3.01,1.85,48.26,0.87,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,120,3,150.81,3736,5.49,0.8,6.34,96.02,77.71,1.15,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,121,3,246.83,4672,6.87,1.1,6.53,53.38,92.07,1.24,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,122,3,300.21,754,1.11,0.94,1.23,10.69,66.88,1.47,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,123,3,310.9,591,0.87,0.58,1.27,2.57,53.73,0.8,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,124,3,313.47,1436,2.11,1.11,1.83,14.98,83.45,1.44,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,125,3,328.45,722,1.06,0.73,1.26,9.87,53.46,1.14,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,126,3,338.32,588,0.86,1.01,0.95,21.15,59.94,1.56,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,127,3,359.47,584,0.86,0.93,0.92,9.6,68.63,1.31,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,128,3,369.07,1125,1.65,0.56,2.42,2.13,56.62,1.14,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,129,3,371.2,2612,3.84,0.83,4.27,23.1,75.89,1.27,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,130,3,394.3,800,1.18,1.11,1.05,6.34,79.31,1.6,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,131,3,400.64,680,1,0.94,1.05,15.87,53.21,1.27,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,132,3,416.51,595,0.88,0.74,1.05,8.36,41.6,0.93,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,133,3,424.87,2003,2.95,1.07,2.85,42.74,88.1,1.52,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,134,3,467.61,1709,2.51,0.9,2.75,51.68,77.98,1.31,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,135,3,519.29,685,1.01,0.74,1.27,3.42,68.71,1.04,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,136,3,522.71,1477,2.17,0.86,2.43,29.74,72.43,1.21,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,137,3,552.45,656,0.96,1.03,0.98,17.07,63.54,1.45,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,138,3,569.52,4287,6.3,0.76,7.49,36.38,70.31,1.19,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,139,3,605.9,505,0.74,0.65,0.93,51.19,57,1.34,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,140,3,657.09,4359,6.41,0.76,7.57,38.98,67.31,1.16,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,141,3,696.07,714,1.05,1.05,1.05,20.71,72.13,1.48,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,142,3,716.78,522,0.77,0.78,0.91,12.21,48.17,1,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,143,3,728.99,1981,2.91,0.75,3.45,18.9,60.88,1.16,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,144,3,747.89,556,0.82,0.87,0.91,10.76,69.88,1.25,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,145,3,758.65,588,0.86,0.61,1.08,10.36,50.69,1.25,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,146,3,769.01,701,1.03,0.61,1.6,2.4,73.07,0.95,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,147,3,771.41,4068,5.98,0.84,6.62,44.19,77.99,1.21,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,148,3,815.6,905,1.33,1.16,1.13,46.95,76.36,1.52,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,149,3,862.55,765,1.12,0.85,1.37,3.83,75.99,1.34,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,150,3,866.38,1677,2.47,0.8,2.9,N/A,73.14,1.21,8/7/2024,T002604,3,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,151,4,31.23,4066,5.29,0.68,6.52,N/A,71.25,1.06,8/7/2024,T002604,4,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,152,4,35.21,4109,5.34,0.76,6.25,63.52,78.45,1.16,8/7/2024,T002604,4,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,153,4,98.73,4007,5.21,0.71,6.4,8.3,74.07,1.11,8/7/2024,T002604,4,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,154,4,107.03,4302,5.59,0.9,6.07,32.68,93.81,1.21,8/7/2024,T002604,4,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,155,4,139.71,2004,2.61,0.73,3.18,51.72,80.48,1.11,8/7/2024,T002604,4,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,156,4,191.43,4060,5.28,0.7,6.5,4.28,70.46,1.11,8/7/2024,T002604,4,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,157,4,195.71,929,1.21,0.27,3.53,1.09,46.85,0.81,8/7/2024,T002604,4,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,158,4,196.8,3306,4.3,0.9,4.72,51.16,93.42,1.11,8/7/2024,T002604,4,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
2,159,4,247.96,3901,5.07,0.7,6.14,63.61,74.77,1.13,8/7/2024,T002604,4,21,N/A,N/A,N/A,N/A,DOP14 W3 Organoids T002604,14
