Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
2,27,1,243.93,611,1.09,1.02,1.11,16.68,82.27,1.3,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,28,1,260.61,438,0.78,0.8,1.01,2.21,62.36,1.08,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,29,1,262.82,360,0.64,0.57,1,7.9,43.93,0.88,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,30,1,270.72,777,1.38,1.22,1.12,1.31,97.54,1.37,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,31,1,272.03,198,0.35,0.31,0.9,11.58,50.9,0.84,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,32,1,283.61,675,1.2,1.36,0.86,6.03,110.63,1.66,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,33,1,289.64,323,0.57,0.61,0.79,5.26,45.3,0.87,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,34,1,294.9,3118,5.55,0.86,6.38,35.4,78.36,1.14,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,35,1,330.3,383,0.68,0.79,0.84,7.64,70.1,1.3,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,36,1,337.94,369,0.66,0.8,0.78,4.07,78.93,1.11,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,37,1,342.01,591,1.05,0.73,1.37,20.79,64.97,1.05,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,38,1,362.8,430,0.77,0.8,0.89,14.62,57.16,1.11,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,39,1,377.42,456,0.81,1.03,0.79,8.54,100.81,1.52,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,40,1,385.96,1171,2.08,1.34,1.56,13.03,112.66,1.8,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,41,1,398.99,447,0.8,0.94,0.87,33.97,72.08,1.19,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,42,1,432.96,748,1.33,0.77,1.62,9.89,67.5,1.24,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,43,1,442.85,312,0.56,0.67,0.79,1.85,60.01,0.9,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,44,1,444.7,475,0.85,0.79,1.04,7.08,80.59,1.13,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,45,1,451.78,1038,1.85,1.27,1.47,19.49,118.51,1.47,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,46,1,471.27,741,1.32,1.74,0.8,9.75,138.89,1.84,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,47,1,481.02,3125,5.56,0.97,5.78,21.6,90.59,1.25,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,48,1,502.62,389,0.69,0.71,0.87,36.55,41.42,1.08,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,49,1,539.17,383,0.68,0.83,0.83,13.79,69.67,1.02,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,50,1,552.96,643,1.14,0.91,1.21,8.97,76.36,1.38,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,51,1,561.93,537,0.96,0.96,1.01,6.88,82.95,1.25,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,52,1,568.81,3185,5.67,0.93,6.01,70.8,82.35,1.23,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,53,1,639.61,374,0.67,0.66,0.88,4.95,70.8,1,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,54,1,644.56,288,0.51,0.58,0.79,1.55,54.81,1.04,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,55,1,646.11,832,1.48,1.71,0.92,23.93,149.34,1.6,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,56,1,670.04,368,0.65,0.63,0.86,11.45,58.95,1,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,57,1,681.49,1057,1.88,1.79,1.08,4.7,133.06,1.85,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,58,1,686.19,590,1.05,0.92,1.09,15.01,72.27,1.34,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,59,1,701.2,718,1.28,0.81,1.47,1.5,71.33,1.24,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,60,1,702.7,234,0.42,0.5,0.82,12.59,55.49,0.77,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,61,1,715.29,41,0.07,0.08,1.12,1.48,35.64,0.07,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,62,1,716.77,3232,5.75,0.77,6.81,45.81,74.28,1.15,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,63,1,762.58,402,0.72,0.68,0.86,4.75,63.63,1.06,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,64,1,767.33,417,0.74,0.91,0.81,12.21,81.38,1.25,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,65,1,779.54,840,1.49,1.2,1.19,22.96,67.18,1.38,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,66,1,802.5,710,1.26,1.31,0.99,10,103.1,1.57,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,67,1,812.5,591,1.05,0.98,1.08,6.63,73.67,1.47,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,68,1,819.13,752,1.34,1.1,1.29,6.79,87.79,1.57,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,69,1,825.92,1268,2.26,1.28,1.76,9.03,100.29,1.52,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,70,1,834.95,424,0.75,0.75,0.96,13.48,66.27,0.93,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,71,1,848.43,476,0.85,0.72,1.06,8.29,58.71,0.93,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,72,1,856.72,628,1.12,1.27,0.92,9.43,119.51,1.54,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,73,1,866.15,368,0.65,0.62,0.87,12.85,48.29,0.77,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,74,1,879,544,0.97,0.87,1.11,15.91,76.83,1.31,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,75,1,894.91,268,0.48,0.48,0.86,2.39,66.94,0.63,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,76,1,897.3,1399,2.49,1.07,2.43,N/A,92.35,1.3,8/5/2024,T002604,1,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,77,2,80.3,534,1.11,0.87,1.18,N/A,57.28,1.13,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,78,2,119.92,1117,2.33,1.55,1.56,32.35,108.45,1.66,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,79,2,152.27,3537,7.38,0.77,8.74,3.42,62.17,1.09,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,80,2,155.69,2967,6.19,0.63,7.77,1.74,55.88,1.06,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,81,2,157.43,1764,3.68,0.57,4.89,123.12,62.56,1,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,82,2,280.55,556,1.16,1.13,1.08,28.74,66.23,1.52,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,83,2,309.29,441,0.92,0.86,1.07,13.28,46.48,1.43,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,84,2,322.57,526,1.1,0.8,1.31,22.64,72.41,1.2,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,85,2,345.21,545,1.14,0.87,1.36,73.35,57.15,1.4,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,86,2,418.56,577,1.2,0.98,1.19,13.41,56.54,1.12,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,87,2,431.97,3245,6.77,0.7,8.48,4.67,58.88,1.09,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,88,2,436.64,3068,6.41,0.64,7.98,133.7,54.9,1.06,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,89,2,570.34,421,0.88,0.71,1.08,7.46,46.42,1.42,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,90,2,577.8,3266,6.82,0.68,8.43,3.77,58.3,1.06,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,91,2,581.57,2990,6.24,0.65,7.87,4.53,54.96,1.08,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,92,2,586.1,3085,6.44,0.66,8,109.61,56.91,1.11,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,93,2,695.71,558,1.16,1.03,1.15,6.75,101.77,1.22,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,94,2,702.46,1063,2.22,1.36,1.64,39.11,99.29,1.77,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,95,2,741.57,542,1.13,0.85,1.31,14.03,49.65,1.34,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,96,2,755.6,411,0.86,0.67,1.13,20.11,65.08,0.88,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,97,2,775.71,888,1.85,1.61,1.22,10.79,108.94,1.59,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,98,2,786.5,490,1.02,0.76,1.26,9.01,48.38,0.99,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,99,2,795.51,3477,7.26,0.71,8.92,3.69,57.84,1.03,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,100,2,799.2,3114,6.5,0.64,8.12,93.05,54.73,1.1,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,101,2,892.25,3348,6.99,0.75,8.66,N/A,60.92,1.09,8/5/2024,T002604,2,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,102,3,1.78,4105,7.3,0.7,8.79,N/A,58.35,1.14,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,103,3,40.15,1165,2.07,1.16,1.88,44.27,81.05,1.69,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,104,3,84.42,772,1.37,0.8,1.67,16.4,69.43,1.2,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,105,3,100.82,886,1.58,0.88,1.79,11.85,59.91,1.35,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,106,3,112.67,1013,1.8,1.68,1.12,10.31,82.15,1.56,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,107,3,122.98,1381,2.46,1.98,1.37,8.83,113.01,1.97,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,108,3,131.81,870,1.55,0.99,1.51,10.9,61.1,1.49,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,109,3,142.71,609,1.08,0.8,1.28,14.47,48.82,1.22,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,110,3,157.18,423,0.75,0.56,1.09,2.32,48.26,1.09,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,111,3,159.5,1834,3.26,0.99,3.32,11.37,76.95,1.32,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,112,3,170.87,4046,7.2,0.71,8.62,70.01,59.13,1.09,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,113,3,240.88,891,1.59,1.55,1.15,18.56,110.94,1.59,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,114,3,259.44,1334,2.37,0.8,2.76,1.48,69.5,1.29,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,115,3,260.92,284,0.51,0.43,1.04,32.48,59.31,0.76,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,116,3,293.4,3770,6.71,0.75,8.11,68.37,62.8,1.11,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,117,3,361.77,529,0.94,0.93,1.06,8.23,67.88,1.32,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,118,3,370,1225,2.18,0.83,2.43,8.81,74.64,1.28,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,119,3,378.81,1003,1.78,0.92,1.96,21.71,73.49,1.44,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,120,3,400.52,709,1.26,1.14,1.18,22.44,63.41,1.49,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,121,3,422.96,3929,6.99,0.7,8.57,87.91,58.15,1.16,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,122,3,510.87,578,1.03,0.57,1.58,1.68,72.15,0.94,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,123,3,512.55,1246,2.22,0.99,2.29,42.19,75.6,1.42,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,124,3,554.74,602,1.07,0.81,1.28,23.71,63.04,1.34,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,125,3,578.45,728,1.3,1.05,1.29,23.4,88.92,1.55,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,126,3,601.85,3623,6.45,0.74,8,50.59,59.44,1.12,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,127,3,652.44,636,1.13,0.71,1.42,22.64,47.15,1.22,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,128,3,675.08,1949,3.47,0.91,3.64,18.78,71.33,1.52,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,129,3,693.86,259,0.46,0.22,1.73,1.26,37.25,0.89,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,130,3,695.12,2309,4.11,2.03,2.15,43.62,142.6,1.89,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,131,3,738.74,650,1.16,0.77,1.44,12.1,48.05,1.21,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,132,3,750.84,3980,7.08,0.7,8.61,39.43,59.02,1.12,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,133,3,790.27,514,0.91,0.79,1.14,21.74,58.6,1.35,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,134,3,812.01,656,1.17,0.96,1.21,39.8,67.01,1.06,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,135,3,851.81,4072,7.25,0.99,7.47,39.18,79.7,1.28,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,136,3,890.99,1190,2.12,0.89,2.41,N/A,68.68,1.36,8/5/2024,T002604,3,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,137,4,7.11,3220,6,0.76,7.09,N/A,72.82,1.08,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,138,4,34.1,616,1.15,0.72,1.47,26.34,77.1,1.07,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,139,4,60.44,1494,2.78,1.1,2.56,8.62,110.89,1.32,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,140,4,69.06,3191,5.94,0.77,6.99,27.55,71.75,1.12,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,141,4,96.61,698,1.3,0.97,1.37,12.69,84.83,1.27,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,142,4,109.3,3208,5.97,0.83,6.71,24.16,80.2,1.16,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,143,4,133.46,779,1.45,1.23,1.3,26.38,104.59,1.56,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,144,4,159.84,3127,5.82,0.77,6.95,6.07,73.68,1.16,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,145,4,165.91,2838,5.28,0.72,6.41,60.09,65.53,1.15,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,146,4,226,1549,2.88,0.99,2.95,4.23,99.02,1.27,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,147,4,230.23,953,1.77,0.74,2.21,13.34,70.93,1.16,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,148,4,243.57,3114,5.8,1.13,5.01,41.75,110.7,1.42,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,149,4,285.32,3188,5.94,0.74,7.14,4.64,68.05,1.13,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,150,4,289.96,3144,5.85,0.87,6.36,49.94,82.54,1.15,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,151,4,339.9,1058,1.97,0.91,2.13,21.4,93.45,1.2,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,152,4,361.3,964,1.8,0.79,2.06,14.25,94.55,1.14,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,153,4,375.55,3215,5.99,0.96,6.46,3.57,78.83,1.24,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,154,4,379.12,2728,5.08,0.79,6.02,21.28,73.79,1.12,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,155,4,400.4,627,1.17,0.77,1.43,48.16,93.44,1.05,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,156,4,448.56,2983,5.55,0.7,6.88,18.01,68.8,1.1,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,157,4,466.57,2983,5.55,0.7,6.74,23.31,68.59,1.09,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
2,158,4,489.88,561,1.04,0.64,1.37,14.68,84.06,0.9,8/5/2024,T002604,4,18,N/A,N/A,N/A,N/A,DOP12 W3 Organoids T002604,12
