Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
2,19,1,264.65,1481,1.74,1.24,1.43,5.94,134.99,1.45,8/12/2024,T002604,1,26,Default Group,#999999,24.7.2024,0,DOP19 W3 Organoids T002604,19
2,20,1,270.59,1881,2.21,0.94,2.32,20.16,114.06,1.23,8/12/2024,T002604,1,26,Default Group,#999999,24.7.2024,0,DOP19 W3 Organoids T002604,19
2,21,1,290.75,707,0.83,1.04,0.82,6.11,107.26,1.27,8/12/2024,T002604,1,26,Default Group,#999999,24.7.2024,0,DOP19 W3 Organoids T002604,19
2,22,1,296.86,858,1.01,1.35,0.78,22.45,124.3,1.56,8/12/2024,T002604,1,26,Default Group,#999999,24.7.2024,0,DOP19 W3 Organoids T002604,19
2,23,1,319.31,783,0.92,1.22,0.78,11.79,130.09,1.47,8/12/2024,T002604,1,26,Default Group,#999999,24.7.2024,0,DOP19 W3 Organoids T002604,19
2,24,1,331.1,824,0.97,0.95,1,5.88,91.71,1.35,8/12/2024,T002604,1,26,Default Group,#999999,24.7.2024,0,DOP19 W3 Organoids T002604,19
2,25,1,336.98,2290,2.69,0.68,3.41,27.1,83.71,1.06,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,26,1,364.08,619,0.73,1.1,0.69,7.44,111.03,1.38,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,27,1,371.52,1293,1.52,1.53,1,11.53,159.28,1.53,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,28,1,383.05,661,0.78,0.91,0.83,6.3,83.28,1.26,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,29,1,389.35,900,1.06,1.16,0.94,18.09,122.65,1.42,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,30,1,407.44,1683,1.98,2.11,1.04,15.9,242.94,1.54,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,31,1,423.34,1050,1.24,0.97,1.21,6.29,107.49,1.44,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,32,1,429.63,1041,1.22,1.7,0.75,15.85,146.69,1.67,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,33,1,445.48,673,0.79,0.9,0.85,15.61,100.57,1.47,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,34,1,461.09,699,0.82,0.99,0.81,15.93,102.78,1.45,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,35,1,477.02,2067,2.43,0.9,2.72,5.35,111.18,1.17,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,36,1,482.37,1004,1.18,1.75,0.69,9.59,158.55,1.64,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,37,1,491.96,565,0.66,0.84,0.76,10.49,107.4,1.28,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,38,1,502.45,475,0.56,0.84,0.66,13.77,81.94,0.96,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,39,1,516.22,506,0.6,0.77,0.74,6.69,74.9,1.1,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,40,1,522.91,1379,1.62,1.41,1.28,12.96,134.62,1.48,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,41,1,535.87,1195,1.41,1.38,1.09,17.44,123.2,1.61,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,42,1,553.31,2273,2.67,0.73,3.32,5.6,87.94,1.12,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,43,1,558.91,1045,1.23,0.84,1.36,29.19,104.7,1.13,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,44,1,588.1,638,0.75,0.89,0.84,5.21,94.45,1.23,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,45,1,593.31,90,0.11,0.14,0.86,1.05,38.38,0.29,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,46,1,594.36,1042,1.23,1.03,1.22,22.34,110.44,1.38,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,47,1,616.7,724,0.85,0.96,0.88,8.54,94.28,1.26,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,48,1,625.24,1537,1.81,1.23,1.6,6.64,124.82,1.42,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,49,1,631.88,1884,2.22,1.7,1.32,9,201.21,1.41,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,50,1,640.88,847,1,1.37,0.71,13.32,90.78,1.39,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,51,1,654.2,474,0.56,0.79,0.67,12.69,74.73,1.24,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,52,1,666.89,616,0.72,0.94,0.79,7.45,68.75,1.14,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,53,1,674.34,1813,2.13,0.83,2.49,24.04,95.17,1.17,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,54,1,698.38,857,1.01,1.47,0.73,5.59,148.25,1.56,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,55,1,703.97,1872,2.2,0.88,2.56,32.63,99.25,1.21,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,56,1,736.6,1437,1.69,1.18,1.48,5.15,119.35,1.48,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,57,1,741.75,2074,2.44,0.77,2.98,27.32,91.18,1.07,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,58,1,769.07,785,0.92,1.19,0.83,23.46,114.66,1.47,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,59,1,792.53,1863,2.19,1.74,1.33,10.12,204.76,1.57,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,60,1,802.65,484,0.57,0.65,0.76,26.65,65.87,1.09,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,61,1,829.3,2154,2.53,1.27,2.07,24.38,152.96,1.35,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,62,1,853.68,2201,2.59,0.78,3.04,4.95,90.93,1.14,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,63,1,858.63,500,0.59,0.67,0.84,1.44,99.25,1.03,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,64,1,860.07,766,0.9,0.85,1,23.32,104.56,1.29,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,65,1,883.39,1092,1.28,1.02,1.32,N/A,100.59,1.38,8/12/2024,T002604,1,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,66,2,0.44,221,0.44,0.5,0.76,N/A,69.76,0.62,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,67,2,40.48,889,1.76,1.73,0.99,12.65,180.49,1.51,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,68,2,53.13,297,0.59,0.64,0.78,7.58,68.27,0.82,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,69,2,60.71,1810,3.58,0.65,4.64,125.96,72.36,1,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,70,2,186.67,381,0.75,0.88,0.81,20.52,98.41,1.26,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,71,2,207.19,754,1.49,0.85,1.65,23.4,76.55,1.2,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,72,2,230.59,299,0.59,0.64,0.79,13.43,62.98,0.98,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,73,2,244.02,444,0.88,0.91,0.89,29.16,100.98,1.27,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,74,2,273.18,1623,3.21,0.69,4.11,3.66,69.77,1.07,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,75,2,276.84,1701,3.36,0.59,4.36,2.95,61.94,1,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,76,2,279.79,1626,3.21,0.63,4.09,74.62,74.61,1.01,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,77,2,354.41,285,0.56,0.63,0.77,16.38,62.54,0.85,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,78,2,370.79,364,0.72,0.85,0.82,25.09,63.37,0.83,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,79,2,395.88,307,0.61,0.66,0.85,16.83,62.1,0.88,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,80,2,412.71,317,0.63,0.73,0.8,15.03,65.15,0.91,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,81,2,427.74,388,0.77,0.86,0.86,4.81,81.85,1.3,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,82,2,432.55,408,0.81,0.84,0.93,8.36,82.87,1.26,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,83,2,440.91,370,0.73,0.74,0.89,17.22,79.47,0.98,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,84,2,458.13,1796,3.55,0.67,4.5,3.09,75.19,0.99,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,85,2,461.22,1650,3.26,0.59,4.25,2.95,63.69,0.99,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,86,2,464.17,1684,3.33,0.6,4.29,3,67,0.98,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,87,2,467.17,1672,3.3,0.6,4.2,51.93,71.18,0.99,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,88,2,519.1,318,0.63,0.81,0.75,89.37,79.48,1,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,89,2,608.47,331,0.65,0.73,0.84,9.32,64.77,1.23,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,90,2,617.79,532,1.05,1.23,0.87,24.86,97.01,1.28,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,91,2,642.65,1676,3.31,0.72,4.16,72.57,78.53,1,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,92,2,715.22,301,0.59,0.65,0.77,6.62,80.56,0.91,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,93,2,721.84,331,0.65,0.74,0.76,13.85,72.3,1.21,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,94,2,735.69,315,0.62,0.71,0.82,20.36,58.64,0.97,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,95,2,756.05,414,0.82,0.93,0.87,1.43,77.87,1.08,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,96,2,757.48,274,0.54,0.6,0.83,28,91.01,0.97,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,97,2,785.48,491,0.97,1.1,0.88,11.61,99.45,1.43,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,98,2,797.09,446,0.88,1.12,0.74,5.47,100.08,1.27,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,99,2,802.56,419,0.83,0.84,0.93,19.51,59.76,1.09,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,100,2,822.07,283,0.56,0.64,0.75,18.07,68.76,0.82,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,101,2,840.14,186,0.37,0.44,0.77,1.56,65.03,0.73,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,102,2,841.7,1801,3.56,0.6,4.56,2.35,64.92,1.03,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,103,2,844.05,1684,3.33,0.59,4.26,3.36,70.53,0.95,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,104,2,847.41,1703,3.37,0.62,4.43,4.37,67.74,1.05,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,105,2,851.78,1716,3.39,0.61,4.35,6.57,67.64,1.02,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,106,2,858.35,1684,3.33,0.61,4.32,N/A,68.55,1.03,8/12/2024,T002604,2,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,107,3,11.75,582,1.18,1.74,0.68,N/A,166.46,1.59,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,108,3,47.55,255,0.52,0.66,0.68,10.36,67.68,0.7,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,109,3,57.91,232,0.47,0.79,0.65,10.04,70.21,0.89,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,110,3,67.95,213,0.43,0.56,0.63,3.36,66.8,0.77,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,111,3,71.31,1531,3.11,0.87,3.53,45.94,104.78,1.06,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,112,3,117.25,305,0.62,0.87,0.67,13.68,84.87,1.25,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,113,3,130.93,314,0.64,0.82,0.79,16.16,77.69,1.12,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,114,3,147.09,433,0.88,1.25,0.67,4.21,83.13,1.5,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,115,3,151.3,1754,3.56,0.75,4.25,36.82,91.73,1.09,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,116,3,188.12,184,0.37,0.57,0.63,1.2,90.64,0.71,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,117,3,189.32,261,0.53,0.82,0.65,6.29,66.41,1.08,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,118,3,195.61,256,0.52,0.77,0.63,19.52,75.82,0.87,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,119,3,215.13,411,0.83,1.34,0.63,3.67,105.78,1.49,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,120,3,218.8,696,1.41,0.62,1.94,1.69,68.3,0.95,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,121,3,220.49,1065,2.16,0.77,2.55,11.58,94.28,1.09,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,122,3,232.07,407,0.83,0.96,0.85,20.7,114.48,1.23,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,123,3,252.77,558,1.13,1.55,0.75,11.11,84.06,1.3,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,124,3,263.88,332,0.67,0.98,0.76,18.24,79.8,1.03,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,125,3,282.12,260,0.53,0.7,0.73,1.88,77.51,0.94,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,126,3,284,327,0.66,0.86,0.73,5.92,72.29,1.03,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,127,3,289.92,1731,3.51,0.67,4.33,53.32,80.82,1.1,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,128,3,343.24,391,0.79,1.16,0.68,21.98,69.6,1.25,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,129,3,365.22,638,1.29,1.9,0.72,13.54,117.77,1.83,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,130,3,378.76,265,0.54,0.97,0.63,7.98,85.66,1.31,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,131,3,386.74,327,0.66,1,0.65,12.74,83.14,1.14,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,132,3,399.48,567,1.15,0.7,1.49,2.59,93.13,1.13,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,133,3,402.07,703,1.43,0.86,1.68,30.76,89.15,1.13,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,134,3,432.83,286,0.58,0.8,0.72,8.97,54.35,0.64,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,135,3,441.8,240,0.49,0.73,0.62,8.53,75.72,1.04,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,136,3,450.33,305,0.62,0.89,0.65,13.53,71.64,1.15,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,137,3,463.86,512,1.04,1.51,0.68,2.75,92.52,1.39,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,138,3,466.61,287,0.58,0.89,0.64,32.62,80.58,1.09,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,139,3,499.23,372,0.75,0.95,0.74,5.28,93.66,1.23,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,140,3,504.51,423,0.86,1.4,0.66,14.52,118.6,1.62,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,141,3,519.03,285,0.58,0.69,0.72,4.31,83.14,0.6,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,142,3,523.34,251,0.51,0.74,0.63,13.95,69.69,1.02,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,143,3,537.29,1545,3.13,0.75,3.72,6.23,95.79,1.03,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,144,3,543.52,198,0.4,0.44,0.65,1.58,65.23,0.65,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,145,3,545.1,648,1.31,0.91,1.5,46.77,98.22,1.24,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,146,3,591.87,250,0.51,0.7,0.66,1.02,71.16,0.84,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,147,3,592.89,155,0.31,0.36,0.64,5.72,80.08,0.71,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,148,3,598.61,260,0.53,0.64,0.67,15.12,66.62,0.59,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,149,3,613.73,320,0.65,0.96,0.68,5.69,87.53,1.26,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,150,3,619.42,552,1.12,1.72,0.64,8.61,160.7,1.63,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,151,3,628.03,263,0.53,0.78,0.68,12.39,69.29,0.82,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,152,3,640.42,357,0.72,0.88,0.81,13.52,86.12,1.19,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,153,3,653.94,1645,3.34,0.91,3.61,41.57,115.96,1.18,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,154,3,695.51,338,0.69,0.84,0.73,10.29,91,0.97,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,155,3,705.8,530,1.08,0.9,1.22,13.89,74.2,1.24,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,156,3,719.69,273,0.55,0.82,0.65,4.52,79.85,0.81,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,157,3,724.21,217,0.44,0.64,0.63,8.68,64.92,0.84,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,158,3,732.89,354,0.72,0.89,0.76,8.05,76.81,1.17,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
2,159,3,740.94,283,0.57,0.5,0.83,2.04,67.68,0.9,8/12/2024,T002604,3,26,N/A,N/A,N/A,N/A,DOP19 W3 Organoids T002604,19
