Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
Group,Instance,Instance,,Spikes per Burst,Spikes per Burst per Electrode,Burst Duration,Burst Peak Firing Rate,IBI,Mean Burst ISI,Burst ISI CV,Date,Wellplate ID,Well Number,Assay Run ID,Assay Tag,DIV,Well Group Name,Well Group Color,,Control
1,6911,40,301.34,53,0.4,0.58,0.56,7.55,49.46,0.69,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6912,40,308.89,38,0.29,0.64,0.4,1.9,48.36,0.57,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6913,40,310.79,57,0.44,0.99,0.41,3.17,60.7,0.55,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6914,40,313.96,37,0.28,0.48,0.39,6.04,71.7,0.58,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6915,40,320,106,0.81,0.73,0.92,5.18,49.52,0.85,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6916,40,325.18,69,0.53,0.71,0.68,3.94,61.06,0.55,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6917,40,329.12,36,0.27,0.75,0.37,5.24,60.07,0.71,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6918,40,334.36,53,0.4,0.67,0.47,8.42,89.86,0.71,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6919,40,342.78,67,0.51,0.69,0.71,8.4,40.42,0.71,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6920,40,351.18,28,0.21,0.31,0.38,1.74,37.29,0.37,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6921,40,352.92,94,0.72,1.26,0.54,4.53,104.82,1.67,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6922,40,357.45,72,0.55,0.82,0.63,8.72,64.68,1,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6923,40,366.17,46,0.35,0.67,0.45,12.56,116.84,0.74,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6924,40,378.73,74,0.56,0.69,0.74,4.07,46.36,0.44,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6925,40,382.8,45,0.34,0.66,0.47,6.94,45.82,0.81,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6926,40,389.74,53,0.4,0.67,0.54,11.34,56.54,1.27,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6927,40,401.08,79,0.6,0.65,0.73,2.34,46.02,0.99,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6928,40,403.42,31,0.24,0.45,0.35,1.66,49.35,0.87,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6929,40,405.08,36,0.27,0.66,0.37,1.7,72.23,0.71,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6930,40,406.78,32,0.24,0.6,0.34,7.58,83.6,0.89,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6931,40,414.36,38,0.29,0.66,0.42,7.15,35.65,0.74,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6932,40,421.51,43,0.33,0.56,0.43,5.71,48.19,0.53,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6933,40,427.22,47,0.36,1.13,0.33,7.66,100.46,1.44,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6934,40,434.88,69,0.53,0.64,0.69,10.61,78.42,0.66,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6935,40,445.49,29,0.22,0.74,0.33,5.05,44.78,0.53,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6936,40,450.54,57,0.44,0.89,0.38,1.53,46.77,0.63,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6937,40,452.07,65,0.5,0.56,0.64,2.11,34.97,0.87,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6938,40,454.18,45,0.34,0.63,0.47,8.19,73.06,0.66,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6939,40,462.37,86,0.66,0.7,0.82,4.95,57.33,0.89,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6940,40,467.32,25,0.19,0.47,0.33,2.22,132.29,0.52,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6941,40,469.54,125,0.95,1.46,0.65,18.97,76.12,1.16,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6942,40,488.51,48,0.37,0.55,0.53,2.3,41.62,0.5,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6943,40,490.81,54,0.41,0.81,0.42,3.01,60.2,0.68,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6944,40,493.82,76,0.58,0.61,0.73,2.62,56.96,0.56,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6945,40,496.44,42,0.32,0.79,0.38,8.69,64.08,0.84,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6946,40,505.13,50,0.38,0.49,0.55,1.51,74.47,0.99,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6947,40,506.64,58,0.44,0.68,0.59,17.66,35.2,1.31,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6948,40,524.3,96,0.73,0.84,0.79,1.62,68.13,0.97,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6949,40,525.92,42,0.32,0.49,0.48,4.64,51.74,0.54,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6950,40,530.56,67,0.51,0.64,0.65,2.2,76.86,0.87,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6951,40,532.76,54,0.41,0.61,0.53,9.18,63.67,0.76,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6952,40,541.94,119,0.91,1.4,0.61,7.96,144.31,1.64,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6953,40,549.9,44,0.34,0.65,0.4,6.28,94.33,0.58,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6954,40,556.18,49,0.37,0.89,0.45,5.26,83.04,1.03,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6955,40,561.44,37,0.28,0.66,0.39,4.98,66.72,0.73,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6956,40,566.42,50,0.38,0.64,0.49,6.51,67.06,0.66,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6957,40,572.93,37,0.28,0.62,0.38,4.14,55.71,0.55,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6958,40,577.07,24,0.18,0.33,0.31,1.05,36.5,0.39,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6959,40,578.12,33,0.25,0.85,0.34,6.45,82.58,0.93,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6960,40,584.57,28,0.21,0.45,0.31,1.88,50.88,0.77,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6961,40,586.45,89,0.68,0.81,0.81,2.3,74.88,1.04,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6962,40,588.75,34,0.26,0.67,0.33,3.68,55.24,0.55,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6963,40,592.43,33,0.25,0.49,0.34,5.76,46.94,0.45,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6964,40,598.19,50,0.38,0.86,0.42,1.75,67.23,0.85,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6965,40,599.94,57,0.44,0.63,0.55,2.56,46.82,0.45,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6966,40,602.5,68,0.52,0.87,0.67,1.69,59.44,0.57,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6967,40,604.19,30,0.23,0.61,0.33,1.59,41.56,0.55,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6968,40,605.78,25,0.19,0.52,0.31,3.51,48.19,0.62,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6969,40,609.29,68,0.52,0.73,0.68,4.67,76.86,0.65,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6970,40,613.96,86,0.66,0.67,0.8,5.99,42.99,0.72,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6971,40,619.95,85,0.65,0.64,0.83,1.48,51.49,0.52,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6972,40,621.43,45,0.34,0.5,0.51,2.02,42.62,0.47,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6973,40,623.45,47,0.36,0.58,0.47,1.73,62.56,0.6,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6974,40,625.18,50,0.38,0.87,0.35,1.91,66.32,0.87,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6975,40,627.09,40,0.31,0.58,0.38,8.83,101.14,0.56,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6976,40,635.92,231,1.76,1.22,1.37,1.43,72.34,0.82,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6977,40,637.35,40,0.31,0.21,0.88,2.95,59.65,0.26,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6978,40,640.3,86,0.66,0.71,0.8,7,57.04,1.11,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6979,40,647.3,32,0.24,0.71,0.31,4.73,55.91,0.48,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6980,40,652.03,51,0.39,0.98,0.34,5.69,64.61,1.6,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6981,40,657.72,42,0.32,0.7,0.41,2.37,84.9,0.89,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6982,40,660.09,183,1.4,0.97,1.4,1.79,94.08,0.87,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6983,40,661.88,92,0.7,0.46,0.99,1.31,65.42,0.6,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6984,40,663.19,100,0.76,0.42,0.96,2.04,78.19,0.59,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6985,40,665.23,66,0.5,0.42,0.72,1.29,65.54,0.51,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6986,40,666.52,99,0.76,1.32,0.48,2.02,340.19,1.36,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6987,40,668.54,35,0.27,0.38,0.4,1.27,39.19,0.64,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6988,40,669.81,44,0.34,0.51,0.42,4.87,159.04,0.71,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6989,40,674.68,53,0.4,0.56,0.5,5.25,50.52,0.57,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6990,40,679.93,28,0.21,0.53,0.31,1.82,95.86,0.49,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6991,40,681.75,38,0.29,0.7,0.35,4.25,63.43,1.04,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6992,40,686,128,0.98,1.89,0.56,10.25,190.17,1.88,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6993,40,696.25,52,0.4,0.81,0.43,10.04,95.63,1.51,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6994,40,706.29,46,0.35,0.64,0.49,8.89,47.12,0.43,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6995,40,715.18,63,0.48,0.62,0.62,6.47,46.4,0.97,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6996,40,721.65,33,0.25,0.69,0.33,8.79,56.02,0.9,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6997,40,730.44,73,0.56,0.85,0.64,4.63,46.4,0.83,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6998,40,735.07,40,0.31,0.86,0.34,6.23,46.46,0.77,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,6999,40,741.3,44,0.34,0.59,0.43,7.03,49.93,0.55,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7000,40,748.33,37,0.28,0.65,0.34,2.64,46.94,0.51,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7001,40,750.97,33,0.25,0.5,0.33,3.19,67.78,0.52,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7002,40,754.16,36,0.27,0.68,0.36,5.62,61.98,0.5,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7003,40,759.78,32,0.24,0.52,0.34,4.74,49.28,0.91,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7004,40,764.52,53,0.4,0.67,0.5,1.2,85.68,0.69,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7005,40,765.72,39,0.3,0.38,0.45,3.19,50.53,0.59,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7006,40,768.91,74,0.56,0.69,0.68,9.8,58.84,0.5,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7007,40,778.71,43,0.33,0.81,0.41,6.26,113.22,1,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7008,40,784.97,129,0.98,1.41,0.62,3.4,87.18,1.16,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7009,40,788.37,58,0.44,0.94,0.43,3.83,148.53,1.1,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7010,40,792.2,42,0.32,0.51,0.42,2.43,56.24,1.17,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7011,40,794.63,37,0.28,0.83,0.35,2.38,72.81,0.41,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7012,40,797.01,38,0.29,0.57,0.39,3.07,36.39,0.49,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7013,40,800.08,36,0.27,0.65,0.36,3.52,57.71,0.71,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7014,40,803.6,84,0.64,0.63,0.81,8.08,55.51,0.5,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7015,40,811.68,18,0.14,0.21,0.48,1.05,68.78,0.76,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7016,40,812.73,90,0.69,1,0.81,2.27,73.2,1.12,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7017,40,815,33,0.25,0.47,0.35,8.99,54.7,0.83,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7018,40,823.99,68,0.52,1.15,0.44,2.3,62.45,0.89,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7019,40,826.29,38,0.29,0.62,0.4,5.07,74.1,0.87,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7020,40,831.36,64,0.49,0.67,0.57,4.91,64.88,0.65,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7021,40,836.27,51,0.39,0.64,0.49,5.27,54.52,1.13,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7022,40,841.54,87,0.66,0.72,0.84,2.34,54.83,0.69,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7023,40,843.88,46,0.35,0.63,0.43,14.03,78.49,0.93,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7024,40,857.91,34,0.26,0.6,0.37,5.22,60.79,0.79,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7025,40,863.13,40,0.31,0.83,0.37,2.38,75.16,0.99,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7026,40,865.51,37,0.28,0.56,0.37,7.6,47.18,0.44,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7027,40,873.11,92,0.7,0.75,0.88,6.96,63.67,0.58,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7028,40,880.07,45,0.34,0.57,0.47,6.6,37.9,0.33,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7029,40,886.67,43,0.33,0.6,0.44,1.89,76.15,0.75,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7030,40,888.56,49,0.37,0.64,0.47,2.31,67.67,0.8,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7031,40,890.87,49,0.37,0.61,0.5,2.9,61.21,0.89,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7032,40,893.77,36,0.27,0.89,0.31,2.64,78.43,0.51,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7033,40,896.41,33,0.25,0.51,0.33,1.59,75.62,0.45,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7034,40,898,38,0.29,0.54,0.4,N/A,44.44,1.19,4/29/2024,None,4,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7035,41,3.1,172,0.97,0.65,1.21,N/A,58.3,0.93,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7036,41,5.34,112,0.63,0.8,0.76,16.91,69.5,0.86,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7037,41,22.25,396,2.22,0.98,2.28,1.51,70.01,1.41,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7038,41,23.76,109,0.61,0.47,1.09,12.18,53.64,0.74,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7039,41,35.94,247,1.39,0.73,1.74,4.61,60.92,0.9,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7040,41,40.55,200,1.12,0.58,1.47,9.1,43.31,0.88,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7041,41,49.65,221,1.24,0.66,1.59,11.97,46.18,0.87,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7042,41,61.62,114,0.64,0.59,0.86,7.24,55.84,1.12,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7043,41,68.86,305,1.71,2.22,0.83,4.66,161.62,1.69,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7044,41,73.52,199,1.12,0.82,1.39,2.05,50.76,1.03,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7045,41,75.57,232,1.3,0.67,1.67,7.42,42.16,0.8,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7046,41,82.99,171,0.96,0.59,1.24,7.03,53.34,0.99,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7047,41,90.02,167,0.94,0.59,1.25,1.63,54.32,0.93,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7048,41,91.65,121,0.68,0.58,1.02,3.43,54.8,1.28,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7049,41,95.08,368,2.07,0.73,2.42,1.74,67.43,1.28,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7050,41,96.82,86,0.48,0.37,0.97,1.09,29.87,0.69,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7051,41,97.91,197,1.11,0.47,1.5,1.36,55.64,0.77,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7052,41,99.27,130,0.73,0.89,0.76,11.08,55.33,1.45,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7053,41,110.35,169,0.95,1.27,0.73,5.54,76.89,1.37,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7054,41,115.89,148,0.83,0.59,1.06,5.81,42.1,1.11,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7055,41,121.7,156,0.88,0.65,1.09,14.94,45.13,0.85,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7056,41,136.64,222,1.25,0.82,1.53,2.23,69.73,1.41,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7057,41,138.87,254,1.43,0.86,1.52,2.44,85.49,1.57,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7058,41,141.31,321,1.8,1.2,1.53,2.72,84.29,1.43,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7059,41,144.03,102,0.57,0.73,0.75,14.23,80.55,0.65,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7060,41,158.26,158,0.89,0.72,1.15,7.07,62.09,0.84,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7061,41,165.33,140,0.79,0.73,1,4.65,50.09,1.33,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7062,41,169.98,263,1.48,0.65,1.87,2.56,58.06,1.22,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7063,41,172.54,60,0.34,0.28,0.88,1.31,42.63,0.67,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7064,41,173.85,168,0.94,0.7,1.18,8.47,61.39,0.85,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7065,41,182.32,165,0.93,0.65,1.23,7.21,42.64,0.78,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7066,41,189.53,151,0.85,0.73,1.12,6.79,53.79,1.03,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7067,41,196.32,112,0.63,0.43,0.91,1.51,41.29,0.97,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7068,41,197.83,86,0.48,0.47,0.78,1.46,55.77,0.75,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7069,41,199.29,115,0.65,0.44,1.11,1.42,59.98,0.87,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
1,7070,41,200.71,303,1.7,1,1.66,1.38,58.49,1.3,4/29/2024,None,5,29,DOP5 W3 Organoids M04632,5,Default Group,#999999,24.4.2024,0
