Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
2,20,1,140.24,327,0.42,0.72,0.56,5.22,48.43,0.91,8/14/2024,T002604,1,29,Default Group,#999999,24.7.2024,0,DOP21 W3 Organoids T002604,21
2,21,1,145.46,646,0.83,1.47,0.6,3.05,116.72,1.65,8/14/2024,T002604,1,29,Default Group,#999999,24.7.2024,0,DOP21 W3 Organoids T002604,21
2,22,1,148.51,403,0.51,0.89,0.55,14.73,111.61,1.26,8/14/2024,T002604,1,29,Default Group,#999999,24.7.2024,0,DOP21 W3 Organoids T002604,21
2,23,1,163.24,289,0.37,0.62,0.57,1.74,49.84,1.25,8/14/2024,T002604,1,29,Default Group,#999999,24.7.2024,0,DOP21 W3 Organoids T002604,21
2,24,1,164.98,514,0.66,1.07,0.59,3.47,92.51,1.55,8/14/2024,T002604,1,29,Default Group,#999999,24.7.2024,0,DOP21 W3 Organoids T002604,21
2,25,1,168.45,456,0.58,0.89,0.7,2.82,84.79,1.4,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,26,1,171.27,845,1.08,1.27,0.92,2.99,117.83,1.64,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,27,1,174.26,650,0.83,1.28,0.66,1.83,123.05,1.5,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,28,1,176.09,361,0.46,0.78,0.57,16.38,80.14,1.2,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,29,1,192.47,356,0.45,0.79,0.56,3.05,81.39,1.44,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,30,1,195.52,394,0.5,0.77,0.57,13.39,71.32,1.51,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,31,1,208.91,643,0.82,1.14,0.72,5.16,93.73,1.39,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,32,1,214.07,616,0.79,0.81,0.9,3.24,65.87,1.17,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,33,1,217.31,391,0.5,0.71,0.69,9.41,74.41,1.25,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,34,1,226.72,483,0.62,1.02,0.57,3.77,81.01,1.81,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,35,1,230.49,320,0.41,0.7,0.55,20.27,53.55,1.24,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,36,1,250.76,1074,1.37,1.02,1.33,5.9,131.78,1.28,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,37,1,256.66,442,0.56,0.68,0.78,2.6,66.96,1.08,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,38,1,259.26,385,0.49,0.71,0.63,17.69,68.54,1.2,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,39,1,276.95,858,1.1,1.72,0.62,4.3,133.27,1.84,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,40,1,281.25,927,1.18,1.07,1.08,5.46,106.36,1.49,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,41,1,286.71,450,0.57,0.76,0.68,19.32,63.24,1.16,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,42,1,306.03,301,0.38,0.55,0.61,7.69,44.26,0.62,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,43,1,313.72,758,0.97,1.17,0.84,5.28,123.63,1.44,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,44,1,319,769,0.98,0.9,1.01,3.96,83.59,1.3,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,45,1,322.96,386,0.49,0.8,0.6,4.74,66.47,1.32,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,46,1,327.7,545,0.7,0.98,0.7,10.87,84.16,1.61,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,47,1,338.57,1377,1.76,0.95,1.82,18.35,108.58,1.28,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,48,1,356.92,457,0.58,0.95,0.59,5.46,89.09,1.49,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,49,1,362.38,505,0.64,0.81,0.76,3.94,64.21,1.25,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,50,1,366.32,392,0.5,0.57,0.72,8.33,44.95,1.23,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,51,1,374.65,849,1.08,1.13,1.05,4.45,133.12,1.42,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,52,1,379.1,698,0.89,0.86,0.95,3.77,90.13,1.25,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,53,1,382.87,312,0.4,0.6,0.59,9.27,58.12,0.94,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,54,1,392.14,304,0.39,0.6,0.57,20.73,38.32,0.84,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,55,1,412.87,714,0.91,1.27,0.69,2.71,109.76,1.77,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,56,1,415.58,453,0.58,0.89,0.64,2.46,77.74,1.28,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,57,1,418.04,1342,1.71,0.78,2.02,23.7,96.36,1.12,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,58,1,441.74,430,0.55,0.73,0.69,3.98,49.59,1.34,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,59,1,445.72,383,0.49,0.71,0.64,8.53,58.93,0.93,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,60,1,454.25,798,1.02,1.3,0.79,5.82,119.69,1.73,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,61,1,460.07,750,0.96,1.04,0.93,12.55,102.95,1.47,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,62,1,472.62,305,0.39,0.65,0.58,4.64,52.57,0.99,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,63,1,477.26,347,0.44,0.65,0.59,5.68,55.14,1.08,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,64,1,482.94,367,0.47,0.75,0.62,3.8,58.83,1.22,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,65,1,486.74,315,0.4,0.55,0.59,3.47,47.08,0.78,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,66,1,490.21,883,1.13,1.1,1.03,7.41,101.66,1.47,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,67,1,497.62,345,0.44,0.71,0.55,12.23,56.95,1.3,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,68,1,509.85,358,0.46,0.85,0.56,6.61,83.35,1.15,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,69,1,516.46,423,0.54,0.85,0.65,1.87,73.63,1.58,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,70,1,518.33,204,0.26,0.45,0.56,2.39,59.21,0.72,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,71,1,520.72,889,1.14,1.26,0.99,5.42,147.1,1.48,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,72,1,526.14,674,0.86,1.64,0.55,21.48,139.08,1.81,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,73,1,547.62,424,0.54,0.67,0.76,1.77,83.09,1.14,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,74,1,549.39,819,1.05,0.99,1.05,9.91,112.36,1.25,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,75,1,559.3,372,0.48,0.75,0.58,9.12,69.42,0.9,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,76,1,568.42,288,0.37,0.54,0.56,4.28,52.06,1.18,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,77,1,572.7,1321,1.69,0.94,1.77,4.02,108.65,1.24,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,78,1,576.72,389,0.5,0.75,0.56,10.4,71.78,1.59,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,79,1,587.12,443,0.57,0.92,0.6,4.6,87.76,1.09,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,80,1,591.72,323,0.41,0.57,0.59,4.63,53.67,0.96,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,81,1,596.35,395,0.5,0.84,0.59,2.98,70.39,1.39,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,82,1,599.33,778,0.99,1.7,0.58,6.36,135.81,1.75,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,83,1,605.69,231,0.3,0.37,0.6,1.39,45.23,1.01,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,84,1,607.08,696,0.89,1.32,0.7,17.24,111.01,1.44,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,85,1,624.32,755,0.96,1.49,0.64,7.75,147.39,1.66,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,86,1,632.07,764,0.98,0.94,1.02,3.56,104.97,1.3,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,87,1,635.63,524,0.67,1.19,0.61,20.52,109.7,1.53,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,88,1,656.15,707,0.9,1.13,0.88,3.95,106.04,1.37,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,89,1,660.1,382,0.49,0.72,0.63,2.93,68.45,1.07,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,90,1,663.03,730,0.93,1.29,0.69,8.64,116.28,1.66,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,91,1,671.67,478,0.61,1.08,0.56,11.8,79.75,1.59,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,92,1,683.47,1117,1.43,1.25,1.19,6,140.09,1.41,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,93,1,689.47,558,0.71,0.97,0.74,8.27,99.04,1.29,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,94,1,697.74,442,0.56,0.91,0.59,13.28,64.02,1.28,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,95,1,711.02,557,0.71,0.94,0.77,4.44,66.47,1.39,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,96,1,715.46,305,0.39,0.71,0.55,5.47,68.18,1.21,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,97,1,720.93,278,0.36,0.59,0.57,1.74,54.26,1.04,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,98,1,722.67,768,0.98,1,0.96,5.98,109.57,1.42,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,99,1,728.65,494,0.63,1.1,0.58,12.84,95.19,1.36,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,100,1,741.49,410,0.52,0.91,0.58,5.34,65.61,1.12,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,101,1,746.83,349,0.45,0.75,0.61,5.8,52.94,1.48,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,102,1,752.63,804,1.03,1.09,1.04,20.68,119.97,1.25,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,103,1,773.31,353,0.45,0.67,0.59,4.68,60.18,1.28,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,104,1,777.99,659,0.84,1.25,0.66,5.79,104.96,1.48,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,105,1,783.78,401,0.51,0.65,0.71,7.88,54.94,1.29,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,106,1,791.66,611,0.78,1.26,0.64,10.9,106.05,1.48,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,107,1,802.56,638,0.81,1.35,0.62,6.22,104.21,1.58,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,108,1,808.78,313,0.4,0.65,0.58,3.67,42.34,0.89,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,109,1,812.45,399,0.51,0.73,0.63,4.71,60.54,0.96,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,110,1,817.16,1356,1.73,0.75,2.07,24.32,95.79,1.18,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,111,1,841.48,626,0.8,1.04,0.7,3.49,112.87,1.54,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,112,1,844.97,670,0.86,1.2,0.7,21.39,114.79,1.56,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,113,1,866.36,958,1.22,1.42,0.86,5.16,144.53,1.47,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,114,1,871.52,702,0.9,0.91,0.98,5.05,92.03,1.3,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,115,1,876.57,349,0.45,0.67,0.55,18.75,49.92,1.28,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,116,1,895.32,1330,1.7,0.8,2.01,N/A,106.73,1.21,8/14/2024,T002604,1,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,117,2,35.95,423,0.87,1.22,0.71,N/A,102.63,1.23,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,118,2,44.69,274,0.56,0.68,0.75,4.76,77.43,0.75,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,119,2,49.45,493,1.01,1.48,0.71,5.58,171.65,1.53,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,120,2,55.03,335,0.69,0.89,0.82,16.4,88.47,0.86,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,121,2,71.43,242,0.5,0.6,0.74,20.9,85.38,0.74,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,122,2,92.33,392,0.81,0.82,0.91,14.61,100.94,1.04,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,123,2,106.94,257,0.53,0.6,0.75,2.6,100.38,0.59,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,124,2,109.54,337,0.69,0.84,0.78,4.98,82.21,1.15,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,125,2,114.52,324,0.67,0.69,0.84,8.71,100.7,0.84,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,126,2,123.23,356,0.73,0.81,0.87,5.7,122.05,0.92,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,127,2,128.93,273,0.56,0.64,0.72,6.47,80.2,0.9,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,128,2,135.4,387,0.8,1.03,0.74,4.62,91.35,1.19,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,129,2,140.02,399,0.82,0.79,0.98,18.41,84.48,0.93,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,130,2,158.43,334,0.69,1,0.76,5.45,82.73,1.04,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,131,2,163.88,342,0.7,0.92,0.72,2.74,99,0.87,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,132,2,166.62,1560,3.21,0.61,4.17,2.15,66.08,1.02,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,133,2,168.77,1302,2.68,0.62,3.53,4.32,67.88,1.01,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,134,2,173.09,1465,3.01,0.59,3.87,69.32,66.44,0.99,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,135,2,242.41,321,0.66,0.73,0.79,3.35,91.9,1.13,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,136,2,245.76,253,0.52,0.72,0.75,19.19,78.86,0.75,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,137,2,264.95,382,0.79,0.77,0.94,7.01,75.94,1,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,138,2,271.96,247,0.51,0.54,0.75,3.78,51.6,0.58,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,139,2,275.74,364,0.75,0.8,0.86,7.88,92.15,0.99,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,140,2,283.62,466,0.96,1.25,0.73,5.14,98.57,1.23,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,141,2,288.76,365,0.75,0.8,0.85,27.81,77.82,1.03,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,142,2,316.57,284,0.58,0.76,0.79,3.76,91.9,1.27,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,143,2,320.33,206,0.42,0.57,0.73,2.37,95.73,0.72,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,144,2,322.7,439,0.9,0.88,1.02,10.56,103.58,1.03,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,145,2,333.26,412,0.85,0.9,0.89,5.82,89.08,0.94,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,146,2,339.08,208,0.43,0.42,0.76,1.88,58.25,0.7,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,147,2,340.96,354,0.73,0.83,0.93,5.23,103.07,1.13,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,148,2,346.19,331,0.68,0.78,0.84,15.31,67.43,1.26,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,149,2,361.5,270,0.56,0.62,0.8,3.77,94.72,0.93,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,150,2,365.27,1399,2.88,0.64,3.82,5.84,68.44,1,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,151,2,371.11,1482,3.05,0.61,3.94,5.53,68.6,1.03,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,152,2,376.64,251,0.52,0.69,0.72,34,98.23,0.79,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,153,2,410.64,273,0.56,0.74,0.71,5.64,83.53,0.99,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,154,2,416.28,389,0.8,0.85,0.98,21.07,81.35,0.91,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,155,2,437.35,391,0.8,1.09,0.72,7.09,91.11,1.19,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,156,2,444.44,264,0.54,0.67,0.76,3.32,81.93,0.75,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,157,2,447.76,386,0.79,1.08,0.79,11.35,106.4,0.97,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,158,2,459.11,386,0.79,1.01,0.84,7.59,99.5,0.84,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
2,159,2,466.7,322,0.66,0.82,0.8,25.79,117.9,0.94,8/14/2024,T002604,2,29,N/A,N/A,N/A,N/A,DOP21 W3 Organoids T002604,21
