Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
2,22,1,74.73,48,0.86,0.61,1.01,2.26,69.83,0.57,7/26/2024,T002604,1,5,Default Group,#999999,24.7.2024,0,DOP2 W3 Organoids T002604,2
2,23,1,76.99,18,0.32,0.59,0.43,3.81,74.19,0.51,7/26/2024,T002604,1,5,Default Group,#999999,24.7.2024,0,DOP2 W3 Organoids T002604,2
2,24,1,80.8,36,0.64,0.58,0.82,1.04,64.97,0.45,7/26/2024,T002604,1,5,Default Group,#999999,24.7.2024,0,DOP2 W3 Organoids T002604,2
2,25,1,81.84,25,0.45,0.41,0.7,1.9,86.28,0.19,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,26,1,83.74,14,0.25,0.54,0.42,3.46,37.5,0.09,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,27,1,87.2,24,0.43,0.73,0.55,3.31,78.66,0.76,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,28,1,90.51,29,0.52,0.64,0.69,1.17,71.92,0.67,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,29,1,91.68,13,0.23,0.46,0.43,3.62,55.62,0.21,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,30,1,95.3,28,0.5,1.12,0.44,4.32,177.39,1.63,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,31,1,99.62,18,0.32,0.53,0.48,1.49,111.89,0.58,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,32,1,101.11,32,0.57,0.61,0.77,3.86,56.86,0.42,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,33,1,104.97,17,0.3,0.51,0.4,1.04,64.94,0.55,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,34,1,106.01,13,0.23,0.43,0.38,4.03,57.22,0.09,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,35,1,110.04,44,0.79,1.39,0.52,5.53,95.63,0.52,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,36,1,115.57,49,0.88,0.96,0.77,1.4,78.83,0.86,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,37,1,116.97,4,0.07,0.31,0.38,1.44,N/A,N/A,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,38,1,118.41,9,0.16,0.34,0.39,1.06,50.95,0.37,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,39,1,119.47,31,0.55,0.51,0.72,1.55,51.12,0.41,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,40,1,121.02,24,0.43,0.69,0.61,4.86,103.45,0.47,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,41,1,125.88,51,0.91,0.8,1.07,2.19,83.39,0.94,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,42,1,128.07,17,0.3,0.38,0.41,2.17,46.57,0.27,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,43,1,130.24,16,0.29,0.55,0.4,3.24,72.04,0.46,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,44,1,133.48,31,0.55,0.81,0.7,1.85,68.37,0.54,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,45,1,135.33,20,0.36,0.74,0.4,1.53,84.45,0.6,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,46,1,136.86,17,0.3,0.44,0.39,5.74,70.85,0.38,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,47,1,142.6,16,0.29,0.64,0.37,4.1,63.86,0.27,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,48,1,146.7,28,0.5,0.71,0.64,2.69,54.99,0.29,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,49,1,149.39,16,0.29,0.42,0.44,1.33,161.1,0.5,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,50,1,150.72,28,0.5,0.65,0.68,9.74,66.07,0.4,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,51,1,160.46,29,0.52,0.66,0.63,2.24,97.32,0.54,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,52,1,162.7,26,0.46,1.17,0.36,4.07,179.23,1.18,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,53,1,166.77,30,0.54,0.6,0.68,3.88,76.76,0.55,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,54,1,170.65,18,0.32,0.6,0.42,3.33,60.2,0.33,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,55,1,173.98,22,0.39,0.48,0.53,1.7,109.44,0.49,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,56,1,175.68,37,0.66,0.74,0.78,1.36,99.63,0.75,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,57,1,177.04,11,0.2,0.36,0.47,4.03,109.69,0.33,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,58,1,181.07,24,0.43,0.51,0.61,3.03,51.14,0.27,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,59,1,184.1,32,0.57,0.65,0.74,7.65,65.42,0.7,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,60,1,191.75,33,0.59,0.86,0.68,3.7,63.08,0.35,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,61,1,195.45,19,0.34,0.55,0.46,3.55,67.1,0.56,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,62,1,199,51,0.91,1.3,0.7,4.29,96.87,0.89,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,63,1,203.29,41,0.73,1.19,0.62,8.56,65.08,0.51,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,64,1,211.85,51,0.91,0.78,0.94,4.8,86.59,0.64,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,65,1,216.65,22,0.39,0.61,0.54,2.19,86.2,0.37,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,66,1,218.84,3,0.05,0.1,0.4,1.39,N/A,N/A,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,67,1,220.23,49,0.88,1.85,0.54,9.84,161,1.07,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,68,1,230.07,46,0.82,0.93,0.9,5.73,75.22,0.51,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,69,1,235.8,30,0.54,0.66,0.68,6.76,102.8,0.59,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,70,1,242.56,22,0.39,1.06,0.41,2.96,107.32,0.28,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,71,1,245.52,9,0.16,0.31,0.36,1.13,69.52,0.57,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,72,1,246.65,33,0.59,0.68,0.73,4.69,56.44,0.58,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,73,1,251.34,27,0.48,0.7,0.65,6.33,55.25,0.4,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,74,1,257.67,20,0.36,0.66,0.47,2.66,105.01,0.65,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,75,1,260.33,26,0.46,0.63,0.55,5.76,100.74,0.5,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,76,1,266.09,44,0.79,0.68,0.98,13.88,76.55,0.57,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,77,1,279.97,23,0.41,0.6,0.54,1.15,63.55,0.68,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,78,1,281.12,20,0.36,0.44,0.46,1,80.16,0.29,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,79,1,282.12,13,0.23,0.34,0.42,3.97,106.02,0.29,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,80,1,286.09,45,0.8,0.7,0.92,2.22,60.15,0.61,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,81,1,288.31,17,0.3,0.56,0.46,2.09,121.48,0.79,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,82,1,290.4,18,0.32,0.49,0.44,1.18,70.73,0.27,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,83,1,291.58,18,0.32,0.44,0.43,6.29,64.39,0.09,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,84,1,297.87,17,0.3,0.57,0.44,1.78,101.97,0.46,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,85,1,299.65,42,0.75,0.68,0.89,3.66,80.52,1.2,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,86,1,303.31,21,0.38,0.64,0.46,11.55,84.9,0.41,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,87,1,314.86,24,0.43,0.67,0.57,1.31,70.59,0.4,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,88,1,316.17,16,0.29,0.35,0.4,6.66,90.4,0.58,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,89,1,322.83,9,0.16,0.39,0.5,1.17,87.5,0.29,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,90,1,324,52,0.93,1.81,0.52,2.85,232.32,1.63,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,91,1,326.85,16,0.29,0.48,0.36,2.5,84.06,0.39,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,92,1,329.35,36,0.64,0.64,0.74,1.14,100.77,1.1,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,93,1,330.49,24,0.43,0.4,0.62,13.22,54.65,0.34,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,94,1,343.71,34,0.61,1.25,0.57,2.91,80,0.29,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,95,1,346.62,16,0.29,0.49,0.47,1.58,94.47,0.7,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,96,1,348.2,41,0.73,0.59,0.93,1.65,45.24,0.36,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,97,1,349.85,36,0.64,1.37,0.47,2.69,70.3,0.25,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,98,1,352.54,41,0.73,0.91,0.63,6.5,71.81,0.64,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,99,1,359.04,40,0.71,0.75,0.78,1.35,85.04,0.9,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,100,1,360.39,14,0.25,0.3,0.36,4.77,65.5,0.12,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,101,1,365.16,26,0.46,0.54,0.57,5.29,84.26,0.37,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,102,1,370.45,22,0.39,0.56,0.48,2.15,104.39,0.62,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,103,1,372.6,26,0.46,0.64,0.65,2.13,107.08,0.98,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,104,1,374.73,16,0.29,0.56,0.4,5.93,66.62,0.63,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,105,1,380.66,32,0.57,0.72,0.65,3.18,75.28,0.76,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,106,1,383.84,27,0.48,0.47,0.63,3.16,65.79,0.19,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,107,1,387,20,0.36,0.65,0.41,4.84,76.46,0.45,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,108,1,391.84,13,0.23,0.3,0.37,1.04,62.4,0,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,109,1,392.88,27,0.48,0.58,0.58,5.92,74.41,0.36,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,110,1,398.8,26,0.46,0.9,0.45,2.42,68.69,0.46,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,111,1,401.22,17,0.3,0.57,0.42,3.81,84.28,0.25,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,112,1,405.03,20,0.36,0.64,0.48,11.26,59.99,0.39,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,113,1,416.29,16,0.29,0.67,0.36,9.92,78.81,0.33,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,114,1,426.21,0,0,0,0.66,1.02,N/A,N/A,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,115,1,427.23,33,0.59,0.79,0.8,1.89,46.16,0.4,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,116,1,429.12,22,0.39,0.49,0.49,3.65,73.39,0.25,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,117,1,432.77,27,0.48,0.86,0.51,2.35,80.14,0.47,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,118,1,435.12,37,0.66,1.52,0.44,3.71,115.02,0.74,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,119,1,438.83,44,0.79,2.17,0.37,10.92,169.02,1.73,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,120,1,449.75,27,0.48,0.69,0.65,2.22,96.41,0.36,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,121,1,451.97,28,0.5,0.51,0.63,1.47,86.77,0.53,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,122,1,453.44,21,0.38,0.5,0.52,7.51,56.49,0.51,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,123,1,460.95,22,0.39,0.57,0.54,1.34,75.71,0.69,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,124,1,462.29,14,0.25,0.45,0.37,2.15,86.2,0.39,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,125,1,464.44,21,0.38,0.76,0.5,3.36,102.65,0.47,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,126,1,467.8,25,0.45,0.79,0.62,2.78,66.39,0.38,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,127,1,470.58,22,0.39,0.57,0.57,2.46,74.85,0.55,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,128,1,473.04,14,0.25,0.52,0.36,3.07,147.12,0.68,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,129,1,476.11,14,0.25,0.46,0.37,2.25,74.95,0.41,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,130,1,478.36,24,0.43,0.57,0.58,2.68,71.33,0.62,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,131,1,481.04,18,0.32,0.48,0.48,1.69,115.89,0.6,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,132,1,482.73,22,0.39,0.71,0.55,17.58,57.88,0.38,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,133,1,500.31,16,0.29,0.6,0.39,2.61,58.52,0.08,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,134,1,502.92,16,0.29,0.64,0.39,10.26,104.61,0.94,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,135,1,513.18,19,0.34,0.63,0.4,2.86,76.03,0.26,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,136,1,516.04,17,0.3,0.53,0.45,1.75,90.72,0.49,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,137,1,517.79,32,0.57,0.98,0.53,4.1,121.31,0.57,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,138,1,521.89,31,0.55,0.74,0.63,3.5,90.75,1.11,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,139,1,525.39,17,0.3,0.61,0.4,6.14,71.4,0.38,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,140,1,531.53,58,1.04,1.33,0.85,1.8,62.55,1.07,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,141,1,533.33,21,0.38,0.48,0.5,2.31,61.07,0.42,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,142,1,535.64,18,0.32,0.57,0.4,7.44,119.5,0.65,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,143,1,543.08,23,0.41,0.73,0.5,7.77,158.27,0.61,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,144,1,550.85,32,0.57,0.62,0.69,7.86,82.47,0.29,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,145,1,558.71,18,0.32,0.61,0.38,3.75,65.21,0.77,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,146,1,562.46,39,0.7,0.92,0.76,4.3,68.54,0.52,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,147,1,566.76,44,0.79,1.28,0.53,2.77,100.15,0.89,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,148,1,569.53,19,0.34,0.74,0.39,2.93,70.42,0.5,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,149,1,572.46,14,0.25,0.55,0.39,1.76,128.63,0.53,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,150,1,574.22,32,0.57,0.59,0.74,2.05,56.39,0.52,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,151,1,576.27,29,0.52,0.66,0.72,1.59,65.2,0.48,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,152,1,577.86,29,0.52,0.7,0.71,3.42,77.26,0.43,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,153,1,581.28,32,0.57,0.72,0.67,2.11,121.77,0.86,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,154,1,583.39,41,0.73,0.62,0.85,5.09,56.76,0.46,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,155,1,588.48,21,0.38,0.77,0.47,3.16,88.46,0.48,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,156,1,591.64,31,0.55,0.51,0.74,1.56,58.01,0.74,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,157,1,593.2,38,0.68,0.61,0.84,2.84,62.08,0.49,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,158,1,596.04,19,0.34,0.75,0.48,5.56,58.13,0.28,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
2,159,1,601.6,24,0.43,0.67,0.49,4.56,64.35,0.35,7/26/2024,T002604,1,5,N/A,N/A,N/A,N/A,DOP2 W3 Organoids T002604,2
