Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,501,11,657.51,444,0.44,0.8,0.52,4.65,87.9,1.27,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,502,11,662.16,446,0.44,0.76,0.55,3.76,82,1.44,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,503,11,665.92,494,0.49,1.06,0.46,2.24,89.59,1.7,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,504,11,668.16,336,0.33,0.71,0.48,4.94,71.76,1.36,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,505,11,673.1,379,0.37,0.7,0.5,9.56,78.29,1.18,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,506,11,682.66,630,0.62,1.33,0.46,2.1,154.95,1.44,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,507,11,684.76,746,0.73,1.56,0.46,4.91,156.86,1.6,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,508,11,689.67,424,0.42,0.89,0.45,2.78,91.77,1.44,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,509,11,692.45,280,0.28,0.56,0.45,2.77,49.55,1.39,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,510,11,695.22,574,0.56,1.12,0.48,12.08,111.25,1.59,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,511,11,707.3,259,0.25,0.49,0.46,3.94,40.87,0.89,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,512,11,711.24,614,0.6,1.27,0.48,1.2,157.2,1.53,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,513,11,712.44,163,0.16,0.31,0.47,2.89,45.11,1.04,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,514,11,715.33,382,0.38,0.63,0.52,4.71,58.56,1.18,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,515,11,720.04,752,0.74,1.58,0.48,3.28,168.56,1.54,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,516,11,723.32,425,0.42,0.82,0.5,4.8,86.3,1.49,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,517,11,728.12,330,0.32,0.64,0.47,2.22,57.05,1.2,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,518,11,730.34,220,0.22,0.43,0.45,1.29,55.87,0.99,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,519,11,731.63,360,0.35,0.68,0.5,3.65,64.68,1.36,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,520,11,735.28,402,0.4,0.77,0.52,2.93,62.02,1.47,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,521,11,738.21,431,0.42,0.91,0.46,2.92,96.52,1.32,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,522,11,741.13,289,0.28,0.61,0.45,4.5,77.34,1.34,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,523,11,745.63,424,0.42,0.87,0.48,1.63,84.2,1.35,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,524,11,747.26,265,0.26,0.47,0.47,9.05,46.13,0.8,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,525,11,756.31,503,0.49,1,0.47,4.74,90.63,1.66,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,526,11,761.05,307,0.3,0.59,0.46,2.48,55.7,1.32,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,527,11,763.53,348,0.34,0.69,0.47,6.67,57.29,1.51,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,528,11,770.2,392,0.39,0.72,0.48,2.67,94.03,1.35,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,529,11,772.87,348,0.34,0.71,0.45,7.16,48.57,1.07,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,530,11,780.03,300,0.29,0.61,0.45,1.43,83.56,1.07,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,531,11,781.46,343,0.34,0.65,0.48,9.43,54.17,1.17,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,532,11,790.89,401,0.39,0.73,0.51,1.88,63.07,1.19,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,533,11,792.77,298,0.29,0.56,0.49,6.52,58.32,1.15,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,534,11,799.29,571,0.56,1.23,0.46,2.34,116.4,1.6,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,535,11,801.63,244,0.24,0.53,0.45,2.55,61.37,1.3,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,536,11,804.18,394,0.39,0.72,0.51,2.64,74.29,1.38,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,537,11,806.82,464,0.46,0.96,0.45,6.92,106.32,1.33,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,538,11,813.74,1211,1.19,2.84,0.45,3.51,372.45,1.56,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,539,11,817.25,417,0.41,0.86,0.47,2.22,84.63,1.48,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,540,11,819.47,740,0.73,1.38,0.53,15.68,175.13,1.47,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,541,11,835.15,567,0.56,1.15,0.49,2.78,106.53,1.68,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,542,11,837.93,391,0.38,0.85,0.45,3.28,101.11,1.43,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,543,11,841.21,329,0.32,0.58,0.48,4.16,70.64,1.31,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,544,11,845.37,417,0.41,0.65,0.56,6.59,67.97,1.53,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,545,11,851.96,805,0.79,1.65,0.49,3.64,144.78,1.66,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,546,11,855.6,405,0.4,0.86,0.46,4.14,91.71,1.53,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,547,11,859.74,460,0.45,0.91,0.5,4.55,97.74,1.38,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,548,11,864.29,780,0.77,1.24,0.65,3.4,112.83,1.59,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,549,11,867.69,367,0.36,0.76,0.46,10.83,93.95,1.44,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,550,11,878.52,423,0.42,0.8,0.52,13.2,91.71,1.29,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,551,11,891.72,386,0.38,0.71,0.52,2.4,69.56,1.42,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,552,11,894.12,416,0.41,0.79,0.49,2.87,85.78,1.41,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,553,11,896.99,749,0.74,1.4,0.53,N/A,147.61,1.59,5/22/2024,M04707,5,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,554,12,5.01,116,0.39,1.24,0.33,N/A,222.42,0.57,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,555,12,8.83,68,0.23,0.6,0.3,3.16,69.06,0.9,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,556,12,11.99,86,0.29,0.77,0.34,6.83,150.47,0.64,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,557,12,18.82,50,0.17,0.51,0.26,6.61,70.45,0.7,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,558,12,25.43,48,0.16,0.43,0.28,1.77,44.62,0.44,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,559,12,27.2,125,0.42,1.29,0.29,1.95,149.83,1.51,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,560,12,29.15,49,0.16,0.49,0.26,1.55,100.38,0.79,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,561,12,30.7,58,0.2,0.61,0.28,12.38,46.74,0.31,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,562,12,43.08,56,0.19,0.59,0.27,14.18,48.24,0.45,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,563,12,57.26,42,0.14,0.46,0.27,2.1,108,0.73,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,564,12,59.36,75,0.25,0.78,0.31,2.58,84.09,0.93,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,565,12,61.94,58,0.2,0.49,0.3,1.68,48.89,0.21,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,566,12,63.62,63,0.21,0.56,0.27,3.9,60.82,0.76,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,567,12,67.52,97,0.33,0.98,0.37,5.99,98.74,1.15,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,568,12,73.51,95,0.32,0.83,0.34,1.12,34.35,0.34,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,569,12,74.63,36,0.12,0.22,0.26,1.79,91.45,0.8,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,570,12,76.42,60,0.2,0.57,0.3,11.47,85.84,1.01,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,571,12,87.89,84,0.28,0.73,0.34,1.14,113.69,0.39,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,572,12,89.03,18,0.06,0.29,0.26,6.72,N/A,N/A,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,573,12,95.75,88,0.3,1.14,0.25,4.33,172.83,1.71,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,574,12,100.08,45,0.15,0.54,0.25,3.3,76.5,0.32,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,575,12,103.38,46,0.15,0.45,0.25,2.63,47.85,0.76,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,576,12,106.01,63,0.21,0.76,0.26,2.91,270.56,0.61,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,577,12,108.92,82,0.28,0.98,0.26,11.83,117.76,1.74,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,578,12,120.75,61,0.21,0.66,0.27,3.83,21.1,0,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,579,12,124.58,59,0.2,0.59,0.26,14.38,238.37,0.47,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,580,12,138.96,57,0.19,0.7,0.25,2.49,127.99,0.55,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,581,12,141.45,112,0.38,1.5,0.27,4.2,409.19,0.81,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,582,12,145.65,79,0.27,0.75,0.3,2.12,154.98,0.95,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,583,12,147.77,78,0.26,0.84,0.31,5.27,75.48,1.04,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,584,12,153.04,53,0.18,0.58,0.26,1.54,202.97,0.02,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,585,12,154.58,58,0.2,0.53,0.28,2.37,180.62,0.44,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,586,12,156.95,71,0.24,0.76,0.3,2.39,79.88,1.46,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,587,12,159.34,54,0.18,0.48,0.28,2.85,42.2,0.34,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,588,12,162.19,97,0.33,0.8,0.34,3.7,91.04,1.3,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,589,12,165.89,49,0.16,0.51,0.31,1.46,91.67,0.61,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,590,12,167.35,64,0.22,0.52,0.32,4.13,50.12,1.5,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,591,12,171.48,80,0.27,0.8,0.31,2.22,265.44,0.63,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,592,12,173.7,54,0.18,0.4,0.29,1.09,148.04,0.51,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,593,12,174.79,82,0.28,0.77,0.34,15.58,70.46,0.87,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,594,12,190.37,142,0.48,1.35,0.35,1.73,187.9,1.22,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,595,12,192.1,51,0.17,0.4,0.31,1.7,52.21,0.86,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,596,12,193.8,62,0.21,0.62,0.29,9,100.15,1.58,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,597,12,202.8,77,0.26,0.87,0.3,7.98,130.35,1.48,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,598,12,210.78,100,0.34,0.78,0.39,6.15,180.02,0.77,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,599,12,216.93,78,0.26,0.73,0.31,1.81,231.3,0.59,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,600,12,218.74,37,0.12,0.44,0.25,2.15,34.43,0.74,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,601,12,220.89,54,0.18,0.72,0.27,1.79,49.73,0.47,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,602,12,222.68,59,0.2,0.58,0.28,2.64,46.23,0.45,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,603,12,225.32,50,0.17,0.6,0.25,3.76,154.49,0.79,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,604,12,229.08,72,0.24,0.56,0.33,4.25,93.16,0.78,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,605,12,233.33,86,0.29,0.58,0.37,3.28,114.13,0.61,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,606,12,236.61,108,0.36,1.25,0.27,4.82,271.68,0.92,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,607,12,241.43,104,0.35,1.07,0.34,7.37,278.77,1.04,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,608,12,248.8,66,0.22,0.79,0.26,2.43,47.24,0.55,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,609,12,251.23,58,0.2,0.73,0.27,12.28,58.85,0.07,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,610,12,263.51,71,0.24,0.76,0.27,3.92,119.04,1.61,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,611,12,267.43,64,0.22,0.74,0.28,2.08,245.8,0.66,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,612,12,269.51,53,0.18,0.6,0.26,2.06,193.65,0.6,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,613,12,271.57,103,0.35,1.25,0.26,4.41,415.84,0.74,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,614,12,275.98,94,0.32,1.37,0.27,2.48,284.84,0.85,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,615,12,278.46,64,0.22,0.67,0.28,5.01,113.94,1.22,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,616,12,283.47,61,0.21,0.7,0.29,2.19,190.06,0.77,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,617,12,285.66,95,0.32,0.74,0.36,4.04,105.18,0.98,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,618,12,289.7,58,0.2,0.61,0.29,2.19,122.15,0.77,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,619,12,291.89,61,0.21,0.69,0.26,4.25,96.84,1.3,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,620,12,296.14,55,0.19,0.67,0.28,2.6,129.55,0.65,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,621,12,298.74,74,0.25,0.76,0.32,1.1,79.61,0.9,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,622,12,299.84,36,0.12,0.31,0.28,1.79,31,0,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,623,12,301.63,50,0.17,0.6,0.26,2.63,61.13,0.8,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,624,12,304.26,49,0.16,0.54,0.25,2.09,120.02,0.65,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,625,12,306.35,74,0.25,0.72,0.32,3.29,105.02,1.04,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,626,12,309.64,61,0.21,0.56,0.31,3.89,160.94,1.11,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,627,12,313.53,97,0.33,0.92,0.37,2.86,74.19,1.18,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,628,12,316.39,89,0.3,1.19,0.25,4.18,239.72,0.98,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,629,12,320.57,153,0.52,2.21,0.25,2.89,269.99,1.85,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,630,12,323.46,66,0.22,0.81,0.29,5.07,62.87,0.4,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,631,12,328.53,53,0.18,0.53,0.26,1.76,128.94,0.62,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,632,12,330.29,48,0.16,0.49,0.25,1.38,38.5,0.32,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,633,12,331.67,65,0.22,0.6,0.3,4.85,72.03,1.55,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,634,12,336.52,51,0.17,0.66,0.25,3.43,127.96,1.4,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,635,12,339.95,105,0.35,1.41,0.26,4.59,577.84,0.58,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,636,12,344.54,114,0.38,1.06,0.38,4.25,76.89,0.87,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,637,12,348.79,78,0.26,0.89,0.28,3.09,165.58,1.15,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,638,12,351.88,62,0.21,0.64,0.28,3.09,148.3,0.99,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,639,12,354.97,56,0.19,0.55,0.27,3.52,131.28,0,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,640,12,358.49,52,0.18,0.47,0.26,4.79,58.81,0.43,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,641,12,363.28,68,0.23,0.68,0.31,1.69,93.38,0.78,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,642,12,364.97,51,0.17,0.53,0.3,1.87,62.37,0.9,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,643,12,366.84,41,0.14,0.41,0.26,1.82,N/A,N/A,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,644,12,368.66,96,0.32,0.86,0.34,4.46,189.53,0.69,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,645,12,373.12,54,0.18,0.48,0.26,3.38,174.47,0.59,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,646,12,376.5,52,0.18,0.65,0.27,2.09,245.94,0.81,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,647,12,378.59,52,0.18,0.63,0.27,2.42,124.95,1.35,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,648,12,381.01,73,0.25,0.63,0.34,11.03,115.37,0.34,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,649,12,392.04,52,0.18,0.6,0.25,8.26,68.12,1.39,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,650,12,400.3,109,0.37,1.18,0.31,3.28,164.24,1.76,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,651,12,403.58,61,0.21,0.7,0.26,7.49,142.8,0.84,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,652,12,411.07,82,0.28,0.93,0.3,6.97,189.93,1.15,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,653,12,418.04,138,0.46,1.35,0.32,5.18,219.34,1.37,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,654,12,423.22,74,0.25,0.75,0.3,3.72,101.38,0.78,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,655,12,426.94,80,0.27,0.97,0.27,3.09,136.77,1.09,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,656,12,430.03,43,0.14,0.47,0.25,3.64,0.9,0,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,657,12,433.67,80,0.27,1.13,0.27,6.75,31.12,0.36,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,658,12,440.42,152,0.51,1.69,0.28,5.25,345.14,1.08,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,659,12,445.67,137,0.46,1.11,0.42,5.47,91.09,0.89,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
1,660,12,451.14,76,0.26,0.8,0.31,1.88,42.66,1.16,5/22/2024,M04707,6,166,DOP28 W3 Organoids M04707,28,Default Group,#999999,24.4.2024,0
